Hz,dBFS(rms),THD(%),BUZZ(%)
4546.88,-65.88,0.00,0.00
4552.73,-65.93,0.00,0.00
4558.59,-65.99,0.00,0.00
4564.45,-66.04,0.00,0.00
4570.31,-66.09,0.00,0.00
4576.17,-66.15,0.00,0.00
4582.03,-66.21,0.00,0.00
4587.89,-66.26,0.00,0.00
4593.75,-66.14,0.00,0.00
4599.61,-65.97,0.00,0.00
4605.47,-66.27,0.00,0.00
4611.33,-66.51,0.00,0.00
4617.19,-66.59,0.00,0.00
4623.05,-66.66,0.00,0.00
4628.91,-66.74,0.00,0.00
4634.77,-66.82,0.00,0.00
4640.63,-66.93,0.00,0.00
4646.48,-67.04,0.00,0.00
4652.34,-67.14,0.00,0.00
4658.20,-67.26,0.00,0.00
4664.06,-67.39,0.00,0.00
4669.92,-67.53,0.00,0.00
4675.78,-67.69,0.00,0.00
4681.64,-67.83,0.00,0.00
4687.50,-68.00,0.00,0.00
4693.36,-68.15,0.00,0.00
4699.22,-68.33,0.00,0.00
4705.08,-68.52,0.00,0.00
4710.94,-68.71,0.00,0.00
4716.80,-68.89,0.00,0.00
4722.66,-69.09,0.00,0.00
4728.52,-69.31,0.00,0.00
4734.38,-69.50,0.00,0.00
4740.23,-69.68,0.00,0.00
4746.09,-69.88,0.00,0.00
4751.95,-70.06,0.00,0.00
4757.81,-70.24,0.00,0.00
4763.67,-70.40,0.00,0.00
4769.53,-70.58,0.00,0.00
4775.39,-70.74,0.00,0.00
4781.25,-70.90,0.00,0.00
4787.11,-71.05,0.00,0.00
4792.97,-71.11,0.00,0.00
4798.83,-70.96,0.00,0.00
4804.69,-71.31,0.00,0.00
4810.55,-71.68,0.00,0.00
4816.41,-71.83,0.00,0.00
4822.27,-71.98,0.00,0.00
4828.13,-72.10,0.00,0.00
4833.98,-72.20,0.00,0.00
4839.84,-72.34,0.00,0.00
4845.70,-72.49,0.00,0.00
4851.56,-72.60,0.00,0.00
4857.42,-72.72,0.00,0.00
4863.28,-72.82,0.00,0.00
4869.14,-72.91,0.00,0.00
4875.00,-73.00,0.00,0.00
4880.86,-73.06,0.00,0.00
4886.72,-73.19,0.00,0.00
4892.58,-73.24,0.00,0.00
4898.44,-73.29,0.00,0.00
4904.30,-73.34,0.00,0.00
4910.16,-73.41,0.00,0.00
4916.02,-73.44,0.00,0.00
4921.88,-73.44,0.00,0.00
4927.73,-73.41,0.00,0.00
4933.59,-73.38,0.00,0.00
4939.45,-73.30,0.00,0.00
4945.31,-73.21,0.00,0.00
4951.17,-73.12,0.00,0.00
4957.03,-73.04,0.00,0.00
4962.89,-72.92,0.00,0.00
4968.75,-72.81,0.00,0.00
4974.61,-72.72,0.00,0.00
4980.47,-72.66,0.00,0.00
4986.33,-72.61,0.00,0.00
4992.19,-72.59,0.00,0.00
4998.05,-72.62,0.00,0.00
5003.91,-72.66,0.00,0.00
5009.77,-72.73,0.00,0.00
5015.63,-72.85,0.00,0.00
5021.48,-73.01,0.00,0.00
5027.34,-73.21,0.00,0.00
5033.20,-73.42,0.00,0.00
5039.06,-73.65,0.00,0.00
5044.92,-73.92,0.00,0.00
5050.78,-74.23,0.00,0.00
5056.64,-74.55,0.00,0.00
5062.50,-74.85,0.00,0.00
5068.36,-75.16,0.00,0.00
5074.22,-75.53,0.00,0.00
5080.08,-75.83,0.00,0.00
5085.94,-76.16,0.00,0.00
5091.80,-76.49,0.00,0.00
5097.66,-76.78,0.00,0.00
5103.52,-77.12,0.00,0.00
5109.38,-77.48,0.00,0.00
5115.23,-77.76,0.00,0.00
5121.09,-78.15,0.00,0.00
5126.95,-78.54,0.00,0.00
5132.81,-78.89,0.00,0.00
5138.67,-79.17,0.00,0.00
5144.53,-79.54,0.00,0.00
5150.39,-79.86,0.00,0.00
5156.25,-80.17,0.00,0.00
5162.11,-80.43,0.00,0.00
5167.97,-80.76,0.00,0.00
5173.83,-80.99,0.00,0.00
5179.69,-81.22,0.00,0.00
5185.55,-81.39,0.00,0.00
5191.41,-81.60,0.00,0.00
5197.27,-81.65,0.00,0.00
5203.13,-81.71,0.00,0.00
5208.98,-81.80,0.00,0.00
5214.84,-81.93,0.00,0.00
5220.70,-81.94,0.00,0.00
5226.56,-81.82,0.00,0.00
5232.42,-81.70,0.00,0.00
5238.28,-81.67,0.00,0.00
5244.14,-81.61,0.00,0.00
5250.00,-81.47,0.00,0.00
5255.86,-81.34,0.00,0.00
5261.72,-81.26,0.00,0.00
5267.58,-81.13,0.00,0.00
5273.44,-81.00,0.00,0.00
5279.30,-80.84,0.00,0.00
5285.16,-80.70,0.00,0.00
5291.02,-80.55,0.00,0.00
5296.88,-80.33,0.00,0.00
5302.73,-80.09,0.00,0.00
5308.59,-79.98,0.00,0.00
5314.45,-79.81,0.00,0.00
5320.31,-79.61,0.00,0.00
5326.17,-79.41,0.00,0.00
5332.03,-79.27,0.00,0.00
5337.89,-79.14,0.00,0.00
5343.75,-78.96,0.00,0.00
5349.61,-78.81,0.00,0.00
5355.47,-78.70,0.00,0.00
5361.33,-78.56,0.00,0.00
5367.19,-78.40,0.00,0.00
5373.05,-78.31,0.00,0.00
5378.91,-78.24,0.00,0.00
5384.77,-78.10,0.00,0.00
5390.63,-77.99,0.00,0.00
5396.48,-77.79,0.00,0.00
5402.34,-77.75,0.00,0.00
5408.20,-77.79,0.00,0.00
5414.06,-77.73,0.00,0.00
5419.92,-77.69,0.00,0.00
5425.78,-77.66,0.00,0.00
5431.64,-77.62,0.00,0.00
5437.50,-77.59,0.00,0.00
5443.36,-77.47,0.00,0.00
5449.22,-77.47,0.00,0.00
5455.08,-77.45,0.00,0.00
5460.94,-77.40,0.00,0.00
5466.80,-77.35,0.00,0.00
5472.66,-77.36,0.00,0.00
5478.52,-77.34,0.00,0.00
5484.38,-77.29,0.00,0.00
5490.23,-77.25,0.00,0.00
5496.09,-77.21,0.00,0.00
5501.95,-77.21,0.00,0.00
5507.81,-77.17,0.00,0.00
5513.67,-77.13,0.00,0.00
5519.53,-77.11,0.00,0.00
5525.39,-77.08,0.00,0.00
5531.25,-77.01,0.00,0.00
5537.11,-76.94,0.00,0.00
5542.97,-76.96,0.00,0.00
5548.83,-76.92,0.00,0.00
5554.69,-76.84,0.00,0.00
5560.55,-76.79,0.00,0.00
5566.41,-76.76,0.00,0.00
5572.27,-76.70,0.00,0.00
5578.13,-76.64,0.00,0.00
5583.98,-76.55,0.00,0.00
5589.84,-76.51,0.00,0.00
5595.70,-76.23,0.00,0.00
5601.56,-75.98,0.00,0.00
5607.42,-76.22,0.00,0.00
5613.28,-76.20,0.00,0.00
5619.14,-76.12,0.00,0.00
5625.00,-76.03,0.00,0.00
5630.86,-75.96,0.00,0.00
5636.72,-75.89,0.00,0.00
5642.58,-75.83,0.00,0.00
5648.44,-75.77,0.00,0.00
5654.30,-75.71,0.00,0.00
5660.16,-75.66,0.00,0.00
5666.02,-75.60,0.00,0.00
5671.88,-75.60,0.00,0.00
5677.73,-75.53,0.00,0.00
5683.59,-75.57,0.00,0.00
5689.45,-75.57,0.00,0.00
5695.31,-75.59,0.00,0.00
5701.17,-75.61,0.00,0.00
5707.03,-75.69,0.00,0.00
5712.89,-75.75,0.00,0.00
5718.75,-75.77,0.00,0.00
5724.61,-75.86,0.00,0.00
5730.47,-75.90,0.00,0.00
5736.33,-76.02,0.00,0.00
5742.19,-76.14,0.00,0.00
5748.05,-76.25,0.00,0.00
5753.91,-76.32,0.00,0.00
5759.77,-76.37,0.00,0.00
5765.63,-76.46,0.00,0.00
5771.48,-76.59,0.00,0.00
5777.34,-76.72,0.00,0.00
5783.20,-76.85,0.00,0.00
5789.06,-76.90,0.00,0.00
5794.92,-76.99,0.00,0.00
5800.78,-77.16,0.00,0.00
5806.64,-77.32,0.00,0.00
5812.50,-77.39,0.00,0.00
5818.36,-77.46,0.00,0.00
5824.22,-77.53,0.00,0.00
5830.08,-77.60,0.00,0.00
5835.94,-77.73,0.00,0.00
5841.80,-77.81,0.00,0.00
5847.66,-77.84,0.00,0.00
5853.52,-77.86,0.00,0.00
5859.38,-77.94,0.00,0.00
5865.23,-78.00,0.00,0.00
5871.09,-77.99,0.00,0.00
5876.95,-77.94,0.00,0.00
5882.81,-77.92,0.00,0.00
5888.67,-77.91,0.00,0.00
5894.53,-77.92,0.00,0.00
5900.39,-77.86,0.00,0.00
5906.25,-77.82,0.00,0.00
5912.11,-77.74,0.00,0.00
5917.97,-77.67,0.00,0.00
5923.83,-77.63,0.00,0.00
5929.69,-77.53,0.00,0.00
5935.55,-77.40,0.00,0.00
5941.41,-77.32,0.00,0.00
5947.27,-77.21,0.00,0.00
5953.13,-77.09,0.00,0.00
5958.98,-77.01,0.00,0.00
5964.84,-76.96,0.00,0.00
5970.70,-76.85,0.00,0.00
5976.56,-76.78,0.00,0.00
5982.42,-76.73,0.00,0.00
5988.28,-76.74,0.00,0.00
5994.14,-76.72,0.00,0.00
6000.00,-76.78,0.00,0.00
6005.86,-76.88,0.00,0.00
6011.72,-77.00,0.00,0.00
6017.58,-77.14,0.00,0.00
6023.44,-77.27,0.00,0.00
6029.30,-77.43,0.00,0.00
6035.16,-77.64,0.00,0.00
6041.02,-77.83,0.00,0.00
6046.88,-77.99,0.00,0.00
6052.73,-78.21,0.00,0.00
6058.59,-78.44,0.00,0.00
6064.45,-78.70,0.00,0.00
6070.31,-78.85,0.00,0.00
6076.17,-79.04,0.00,0.00
6082.03,-79.24,0.00,0.00
6087.89,-79.39,0.00,0.00
6093.75,-79.52,0.00,0.00
6099.61,-79.60,0.00,0.00
6105.47,-79.76,0.00,0.00
6111.33,-79.97,0.00,0.00
6117.19,-80.08,0.00,0.00
6123.05,-80.16,0.00,0.00
6128.91,-80.33,0.00,0.00
6134.77,-80.44,0.00,0.00
6140.63,-80.57,0.00,0.00
6146.48,-80.69,0.00,0.00
6152.34,-80.84,0.00,0.00
6158.20,-80.91,0.00,0.00
6164.06,-80.97,0.00,0.00
6169.92,-81.03,0.00,0.00
6175.78,-81.18,0.00,0.00
6181.64,-81.23,0.00,0.00
6187.50,-81.28,0.00,0.00
6193.36,-81.23,0.00,0.00
6199.22,-80.94,0.00,0.00
6205.08,-81.23,0.00,0.00
6210.94,-81.50,0.00,0.00
6216.80,-81.55,0.00,0.00
6222.66,-81.68,0.00,0.00
6228.52,-81.68,0.00,0.00
6234.38,-81.77,0.00,0.00
6240.23,-81.78,0.00,0.00
6246.09,-81.88,0.00,0.00
6251.95,-82.04,0.00,0.00
6257.81,-82.09,0.00,0.00
6263.67,-82.14,0.00,0.00
6269.53,-82.21,0.00,0.00
6275.39,-82.31,0.00,0.00
6281.25,-82.40,0.00,0.00
6287.11,-82.39,0.00,0.00
6292.97,-82.47,0.00,0.00
6298.83,-82.60,0.00,0.00
6304.69,-82.69,0.00,0.00
6310.55,-82.78,0.00,0.00
6316.41,-82.83,0.00,0.00
6322.27,-82.84,0.00,0.00
6328.13,-82.84,0.00,0.00
6333.98,-82.75,0.00,0.00
6339.84,-82.80,0.00,0.00
6345.70,-82.80,0.00,0.00
6351.56,-82.70,0.00,0.00
6357.42,-82.72,0.00,0.00
6363.28,-82.77,0.00,0.00
6369.14,-82.78,0.00,0.00
6375.00,-82.81,0.00,0.00
6380.86,-82.85,0.00,0.00
6386.72,-82.89,0.00,0.00
6392.58,-82.90,0.00,0.00
6398.44,-82.84,0.00,0.00
6404.30,-82.86,0.00,0.00
6410.16,-83.03,0.00,0.00
6416.02,-83.10,0.00,0.00
6421.88,-83.15,0.00,0.00
6427.73,-83.19,0.00,0.00
6433.59,-83.22,0.00,0.00
6439.45,-83.34,0.00,0.00
6445.31,-83.41,0.00,0.00
6451.17,-83.42,0.00,0.00
6457.03,-83.47,0.00,0.00
6462.89,-83.52,0.00,0.00
6468.75,-83.60,0.00,0.00
6474.61,-83.57,0.00,0.00
6480.47,-83.62,0.00,0.00
6486.33,-83.72,0.00,0.00
6492.19,-83.76,0.00,0.00
6498.05,-83.84,0.00,0.00
6503.91,-83.88,0.00,0.00
6509.77,-83.87,0.00,0.00
6515.63,-83.91,0.00,0.00
6521.48,-83.92,0.00,0.00
6527.34,-83.97,0.00,0.00
6533.20,-84.14,0.00,0.00
6539.06,-84.13,0.00,0.00
6544.92,-84.20,0.00,0.00
6550.78,-84.24,0.00,0.00
6556.64,-84.33,0.00,0.00
6562.50,-84.39,0.00,0.00
6568.36,-84.46,0.00,0.00
6574.22,-84.57,0.00,0.00
6580.08,-84.67,0.00,0.00
6585.94,-84.74,0.00,0.00
6591.80,-84.88,0.00,0.00
6597.66,-84.91,0.00,0.00
6603.52,-85.00,0.00,0.00
6609.38,-85.22,0.00,0.00
6615.23,-85.32,0.00,0.00
6621.09,-85.45,0.00,0.00
6626.95,-85.63,0.00,0.00
6632.81,-85.76,0.00,0.00
6638.67,-85.80,0.00,0.00
6644.53,-85.98,0.00,0.00
6650.39,-86.14,0.00,0.00
6656.25,-86.28,0.00,0.00
6662.11,-86.35,0.00,0.00
6667.97,-86.53,0.00,0.00
6673.83,-86.68,0.00,0.00
6679.69,-86.70,0.00,0.00
6685.55,-86.74,0.00,0.00
6691.41,-86.82,0.00,0.00
6697.27,-86.72,0.00,0.00
6703.13,-86.83,0.00,0.00
6708.98,-86.84,0.00,0.00
6714.84,-86.75,0.00,0.00
6720.70,-86.69,0.00,0.00
6726.56,-86.65,0.00,0.00
6732.42,-86.52,0.00,0.00
6738.28,-86.42,0.00,0.00
6744.14,-86.23,0.00,0.00
6750.00,-86.11,0.00,0.00
6755.86,-85.92,0.00,0.00
6761.72,-85.83,0.00,0.00
6767.58,-85.64,0.00,0.00
6773.44,-85.35,0.00,0.00
6779.30,-85.12,0.00,0.00
6785.16,-84.98,0.00,0.00
6791.02,-84.89,0.00,0.00
6796.88,-84.53,0.00,0.00
6802.73,-84.42,0.00,0.00
6808.59,-84.41,0.00,0.00
6814.45,-84.27,0.00,0.00
6820.31,-84.15,0.00,0.00
6826.17,-83.87,0.00,0.00
6832.03,-83.85,0.00,0.00
6837.89,-83.75,0.00,0.00
6843.75,-83.78,0.00,0.00
6849.61,-83.64,0.00,0.00
6855.47,-83.59,0.00,0.00
6861.33,-83.58,0.00,0.00
6867.19,-83.46,0.00,0.00
6873.05,-83.36,0.00,0.00
6878.91,-83.36,0.00,0.00
6884.77,-83.31,0.00,0.00
6890.63,-83.32,0.00,0.00
6896.48,-83.30,0.00,0.00
6902.34,-83.30,0.00,0.00
6908.20,-83.36,0.00,0.00
6914.06,-83.32,0.00,0.00
6919.92,-83.30,0.00,0.00
6925.78,-83.23,0.00,0.00
6931.64,-83.14,0.00,0.00
6937.50,-83.12,0.00,0.00
6943.36,-83.01,0.00,0.00
6949.22,-82.91,0.00,0.00
6955.08,-82.79,0.00,0.00
6960.94,-82.71,0.00,0.00
6966.80,-82.58,0.00,0.00
6972.66,-82.47,0.00,0.00
6978.52,-82.41,0.00,0.00
6984.38,-82.40,0.00,0.00
6990.23,-82.31,0.00,0.00
6996.09,-82.36,0.00,0.00
7001.95,-82.40,0.00,0.00
7007.81,-82.47,0.00,0.00
7013.67,-82.56,0.00,0.00
7019.53,-82.71,0.00,0.00
7025.39,-82.90,0.00,0.00
7031.25,-83.05,0.00,0.00
7037.11,-83.19,0.00,0.00
7042.97,-83.42,0.00,0.00
7048.83,-83.70,0.00,0.00
7054.69,-83.85,0.00,0.00
7060.55,-83.96,0.00,0.00
7066.41,-84.22,0.00,0.00
7072.27,-84.38,0.00,0.00
7078.13,-84.49,0.00,0.00
7083.98,-84.56,0.00,0.00
7089.84,-84.75,0.00,0.00
7095.70,-84.90,0.00,0.00
7101.56,-84.89,0.00,0.00
7107.42,-84.93,0.00,0.00
7113.28,-85.01,0.00,0.00
7119.14,-85.08,0.00,0.00
7125.00,-85.20,0.00,0.00
7130.86,-85.19,0.00,0.00
7136.72,-85.26,0.00,0.00
7142.58,-85.27,0.00,0.00
7148.44,-85.26,0.00,0.00
7154.30,-85.23,0.00,0.00
7160.16,-85.22,0.00,0.00
7166.02,-85.29,0.00,0.00
7171.88,-85.26,0.00,0.00
7177.73,-85.11,0.00,0.00
7183.59,-85.04,0.00,0.00
7189.45,-85.08,0.00,0.00
7195.31,-84.79,0.00,0.00
7201.17,-84.46,0.00,0.00
7207.03,-84.83,0.00,0.00
7212.89,-84.98,0.00,0.00
7218.75,-84.93,0.00,0.00
7224.61,-84.83,0.00,0.00
7230.47,-84.85,0.00,0.00
7236.33,-84.94,0.00,0.00
7242.19,-84.86,0.00,0.00
7248.05,-84.81,0.00,0.00
7253.91,-84.85,0.00,0.00
7259.77,-84.95,0.00,0.00
7265.63,-84.93,0.00,0.00
7271.48,-84.90,0.00,0.00
7277.34,-84.89,0.00,0.00
7283.20,-84.96,0.00,0.00
7289.06,-84.98,0.00,0.00
7294.92,-83.41,0.00,0.00
7300.78,-82.60,0.00,0.00
7306.64,-84.37,0.00,0.00
7312.50,-85.24,0.00,0.00
7318.36,-85.33,0.00,0.00
7324.22,-85.50,0.00,0.00
7330.08,-85.60,0.00,0.00
7335.94,-85.62,0.00,0.00
7341.80,-85.65,0.00,0.00
7347.66,-85.86,0.00,0.00
7353.52,-85.99,0.00,0.00
7359.38,-86.18,0.00,0.00
7365.23,-86.20,0.00,0.00
7371.09,-86.39,0.00,0.00
7376.95,-86.63,0.00,0.00
7382.81,-86.87,0.00,0.00
7388.67,-86.95,0.00,0.00
7394.53,-87.13,0.00,0.00
7400.39,-87.34,0.00,0.00
7406.25,-87.64,0.00,0.00
7412.11,-87.80,0.00,0.00
7417.97,-87.96,0.00,0.00
7423.83,-88.27,0.00,0.00
7429.69,-88.45,0.00,0.00
7435.55,-88.53,0.00,0.00
7441.41,-88.86,0.00,0.00
7447.27,-89.26,0.00,0.00
7453.13,-89.43,0.00,0.00
7458.98,-89.63,0.00,0.00
7464.84,-90.03,0.00,0.00
7470.70,-90.31,0.00,0.00
7476.56,-90.68,0.00,0.00
7482.42,-91.05,0.00,0.00
7488.28,-91.58,0.00,0.00
7494.14,-90.52,0.00,0.00
7500.00,-89.27,0.00,0.00
7505.86,-90.99,0.00,0.00
7511.72,-93.00,0.00,0.00
7517.58,-93.64,0.00,0.00
7523.44,-94.07,0.00,0.00
7529.30,-94.50,0.00,0.00
7535.16,-95.28,0.00,0.00
7541.02,-95.94,0.00,0.00
7546.88,-96.30,0.00,0.00
7552.73,-96.36,0.00,0.00
7558.59,-96.11,0.00,0.00
7564.45,-96.19,0.00,0.00
7570.31,-95.42,0.00,0.00
7576.17,-94.83,0.00,0.00
7582.03,-94.40,0.00,0.00
7587.89,-93.96,0.00,0.00
7593.75,-93.44,0.00,0.00
7599.61,-92.65,0.00,0.00
7605.47,-92.17,0.00,0.00
7611.33,-91.89,0.00,0.00
7617.19,-91.43,0.00,0.00
7623.05,-90.79,0.00,0.00
7628.91,-90.64,0.00,0.00
7634.77,-90.31,0.00,0.00
7640.63,-89.83,0.00,0.00
7646.48,-89.50,0.00,0.00
7652.34,-89.09,0.00,0.00
7658.20,-88.94,0.00,0.00
7664.06,-88.73,0.00,0.00
7669.92,-88.27,0.00,0.00
7675.78,-88.15,0.00,0.00
7681.64,-88.15,0.00,0.00
7687.50,-88.01,0.00,0.00
7693.36,-87.84,0.00,0.00
7699.22,-87.62,0.00,0.00
7705.08,-87.55,0.00,0.00
7710.94,-87.54,0.00,0.00
7716.80,-87.46,0.00,0.00
7722.66,-87.38,0.00,0.00
7728.52,-87.50,0.00,0.00
7734.38,-87.49,0.00,0.00
7740.23,-87.38,0.00,0.00
7746.09,-87.44,0.00,0.00
7751.95,-87.50,0.00,0.00
7757.81,-87.48,0.00,0.00
7763.67,-87.41,0.00,0.00
7769.53,-87.35,0.00,0.00
7775.39,-87.39,0.00,0.00
7781.25,-87.33,0.00,0.00
7787.11,-87.20,0.00,0.00
7792.97,-85.17,0.00,0.00
7798.83,-82.32,0.00,0.00
7804.69,-83.37,0.00,0.00
7810.55,-85.82,0.00,0.00
7816.41,-85.58,0.00,0.00
7822.27,-85.27,0.00,0.00
7828.13,-84.76,0.00,0.00
7833.98,-84.32,0.00,0.00
7839.84,-83.93,0.00,0.00
7845.70,-83.48,0.00,0.00
7851.56,-83.13,0.00,0.00
7857.42,-82.71,0.00,0.00
7863.28,-82.31,0.00,0.00
7869.14,-81.88,0.00,0.00
7875.00,-81.26,0.00,0.00
7880.86,-80.70,0.00,0.00
7886.72,-80.17,0.00,0.00
7892.58,-79.56,0.00,0.00
7898.44,-78.83,0.00,0.00
7904.30,-78.21,0.00,0.00
7910.16,-77.46,0.00,0.00
7916.02,-76.63,0.00,0.00
7921.88,-75.72,0.00,0.00
7927.73,-74.67,0.00,0.00
7933.59,-73.54,0.00,0.00
7939.45,-72.40,0.00,0.00
7945.31,-70.78,0.00,0.00
7951.17,-68.79,0.00,0.00
7957.03,-67.88,0.00,0.00
7962.89,-66.13,0.00,0.00
7968.75,-63.75,0.00,0.00
7974.61,-60.62,0.00,0.00
7980.47,-56.14,0.00,0.00
7986.33,-48.91,0.00,0.00
7992.19,-31.25,0.00,0.00
7998.05,-20.84,0.00,0.00
8003.91,-22.71,0.00,0.00
8009.77,-39.46,0.00,0.00
8015.63,-51.71,0.00,0.00
8021.48,-57.70,0.00,0.00
8027.34,-61.62,0.00,0.00
8033.20,-64.42,0.00,0.00
8039.06,-66.56,0.00,0.00
8044.92,-67.93,0.00,0.00
8050.78,-69.07,0.00,0.00
8056.64,-71.09,0.00,0.00
8062.50,-72.41,0.00,0.00
8068.36,-73.53,0.00,0.00
8074.22,-74.64,0.00,0.00
8080.08,-75.50,0.00,0.00
8085.94,-75.35,0.00,0.00
8091.80,-68.05,0.00,0.00
8097.66,-58.10,0.00,0.00
8103.52,-58.95,0.00,0.00
8109.38,-71.66,0.00,0.00
8115.23,-77.90,0.00,0.00
8121.09,-79.72,0.00,0.00
8126.95,-80.71,0.00,0.00
8132.81,-81.50,0.00,0.00
8138.67,-82.07,0.00,0.00
8144.53,-82.72,0.00,0.00
8150.39,-83.18,0.00,0.00
8156.25,-83.69,0.00,0.00
8162.11,-84.09,0.00,0.00
8167.97,-84.32,0.00,0.00
8173.83,-84.53,0.00,0.00
8179.69,-84.69,0.00,0.00
8185.55,-84.70,0.00,0.00
8191.41,-84.76,0.00,0.00
8197.27,-84.64,0.00,0.00
8203.13,-84.48,0.00,0.00
8208.98,-84.37,0.00,0.00
8214.84,-84.25,0.00,0.00
8220.70,-84.22,0.00,0.00
8226.56,-84.09,0.00,0.00
8232.42,-83.80,0.00,0.00
8238.28,-83.71,0.00,0.00
8244.14,-83.61,0.00,0.00
8250.00,-83.57,0.00,0.00
8255.86,-83.56,0.00,0.00
8261.72,-83.53,0.00,0.00
8267.58,-83.58,0.00,0.00
8273.44,-83.62,0.00,0.00
8279.30,-83.66,0.00,0.00
8285.16,-83.90,0.00,0.00
8291.02,-83.81,0.00,0.00
8296.88,-81.89,0.00,0.00
8302.73,-81.70,0.00,0.00
8308.59,-84.39,0.00,0.00
8314.45,-85.23,0.00,0.00
8320.31,-85.63,0.00,0.00
8326.17,-86.03,0.00,0.00
8332.03,-86.43,0.00,0.00
8337.89,-86.75,0.00,0.00
8343.75,-87.12,0.00,0.00
8349.61,-87.35,0.00,0.00
8355.47,-87.55,0.00,0.00
8361.33,-87.91,0.00,0.00
8367.19,-88.02,0.00,0.00
8373.05,-87.91,0.00,0.00
8378.91,-87.82,0.00,0.00
8384.77,-87.70,0.00,0.00
8390.63,-87.55,0.00,0.00
8396.48,-87.31,0.00,0.00
8402.34,-87.04,0.00,0.00
8408.20,-86.87,0.00,0.00
8414.06,-86.59,0.00,0.00
8419.92,-86.13,0.00,0.00
8425.78,-85.96,0.00,0.00
8431.64,-85.74,0.00,0.00
8437.50,-85.52,0.00,0.00
8443.36,-85.20,0.00,0.00
8449.22,-84.96,0.00,0.00
8455.08,-84.79,0.00,0.00
8460.94,-84.53,0.00,0.00
8466.80,-84.36,0.00,0.00
8472.66,-84.19,0.00,0.00
8478.52,-84.04,0.00,0.00
8484.38,-83.91,0.00,0.00
8490.23,-83.72,0.00,0.00
8496.09,-83.50,0.00,0.00
8501.95,-83.45,0.00,0.00
8507.81,-83.50,0.00,0.00
8513.67,-83.39,0.00,0.00
8519.53,-83.29,0.00,0.00
8525.39,-83.21,0.00,0.00
8531.25,-83.15,0.00,0.00
8537.11,-83.05,0.00,0.00
8542.97,-82.99,0.00,0.00
8548.83,-83.03,0.00,0.00
8554.69,-82.99,0.00,0.00
8560.55,-82.81,0.00,0.00
8566.41,-82.86,0.00,0.00
8572.27,-82.95,0.00,0.00
8578.13,-82.95,0.00,0.00
8583.98,-82.93,0.00,0.00
8589.84,-82.91,0.00,0.00
8595.70,-82.89,0.00,0.00
8601.56,-82.89,0.00,0.00
8607.42,-82.95,0.00,0.00
8613.28,-83.05,0.00,0.00
8619.14,-83.11,0.00,0.00
8625.00,-83.14,0.00,0.00
8630.86,-83.16,0.00,0.00
8636.72,-83.26,0.00,0.00
8642.58,-83.38,0.00,0.00
8648.44,-83.42,0.00,0.00
8654.30,-83.41,0.00,0.00
8660.16,-83.57,0.00,0.00
8666.02,-83.73,0.00,0.00
8671.88,-83.81,0.00,0.00
8677.73,-83.88,0.00,0.00
8683.59,-83.93,0.00,0.00
8689.45,-84.13,0.00,0.00
8695.31,-84.31,0.00,0.00
8701.17,-84.40,0.00,0.00
8707.03,-84.54,0.00,0.00
8712.89,-84.74,0.00,0.00
8718.75,-84.84,0.00,0.00
8724.61,-84.94,0.00,0.00
8730.47,-85.15,0.00,0.00
8736.33,-85.36,0.00,0.00
8742.19,-85.46,0.00,0.00
8748.05,-85.53,0.00,0.00
8753.91,-85.75,0.00,0.00
8759.77,-86.00,0.00,0.00
8765.63,-86.07,0.00,0.00
8771.48,-86.26,0.00,0.00
8777.34,-86.41,0.00,0.00
8783.20,-86.57,0.00,0.00
8789.06,-86.67,0.00,0.00
8794.92,-86.72,0.00,0.00
8800.78,-86.79,0.00,0.00
8806.64,-87.04,0.00,0.00
8812.50,-87.19,0.00,0.00
8818.36,-87.30,0.00,0.00
8824.22,-87.30,0.00,0.00
8830.08,-87.49,0.00,0.00
8835.94,-87.58,0.00,0.00
8841.80,-87.68,0.00,0.00
8847.66,-87.79,0.00,0.00
8853.52,-87.85,0.00,0.00
8859.38,-87.98,0.00,0.00
8865.23,-87.93,0.00,0.00
8871.09,-87.97,0.00,0.00
8876.95,-88.17,0.00,0.00
8882.81,-88.13,0.00,0.00
8888.67,-88.02,0.00,0.00
8894.53,-87.52,0.00,0.00
8900.39,-86.97,0.00,0.00
8906.25,-87.83,0.00,0.00
8912.11,-88.16,0.00,0.00
8917.97,-88.12,0.00,0.00
8923.83,-88.19,0.00,0.00
8929.69,-88.10,0.00,0.00
8935.55,-87.95,0.00,0.00
8941.41,-87.83,0.00,0.00
8947.27,-87.78,0.00,0.00
8953.13,-87.56,0.00,0.00
8958.98,-87.36,0.00,0.00
8964.84,-87.21,0.00,0.00
8970.70,-87.07,0.00,0.00
8976.56,-87.00,0.00,0.00
8982.42,-86.84,0.00,0.00
8988.28,-86.84,0.00,0.00
8994.14,-86.88,0.00,0.00
9000.00,-86.84,0.00,0.00
9005.86,-86.83,0.00,0.00
9011.72,-86.89,0.00,0.00
9017.58,-87.18,0.00,0.00
9023.44,-87.30,0.00,0.00
9029.30,-87.26,0.00,0.00
9035.16,-87.46,0.00,0.00
9041.02,-87.83,0.00,0.00
9046.88,-88.05,0.00,0.00
9052.73,-88.26,0.00,0.00
9058.59,-88.55,0.00,0.00
9064.45,-88.80,0.00,0.00
9070.31,-89.07,0.00,0.00
9076.17,-89.22,0.00,0.00
9082.03,-89.51,0.00,0.00
9087.89,-89.77,0.00,0.00
