Hz,dBFS(rms),THD(%),BUZZ(%)
625.00,-55.07,0.00,0.00
628.91,-54.75,0.00,0.00
632.81,-54.50,0.00,0.00
636.72,-54.26,0.00,0.00
640.63,-54.00,0.00,0.00
644.53,-53.78,0.00,0.00
648.44,-53.59,0.00,0.00
652.34,-53.41,0.00,0.00
656.25,-53.23,0.00,0.00
660.16,-53.05,0.00,0.00
664.06,-52.86,0.00,0.00
667.97,-52.67,0.00,0.00
671.88,-52.49,0.00,0.00
675.78,-52.29,0.00,0.00
679.69,-52.12,0.00,0.00
683.59,-51.96,0.00,0.00
687.50,-51.83,0.00,0.00
691.41,-51.70,0.00,0.00
695.31,-51.58,0.00,0.00
699.22,-51.48,0.00,0.00
703.13,-51.37,0.00,0.00
707.03,-51.29,0.00,0.00
710.94,-51.22,0.00,0.00
714.84,-51.15,0.00,0.00
718.75,-51.08,0.00,0.00
722.66,-51.00,0.00,0.00
726.56,-50.91,0.00,0.00
730.47,-50.83,0.00,0.00
734.38,-50.76,0.00,0.00
738.28,-50.70,0.00,0.00
742.19,-50.67,0.00,0.00
746.09,-50.64,0.00,0.00
750.00,-50.63,0.00,0.00
753.91,-50.62,0.00,0.00
757.81,-50.59,0.00,0.00
761.72,-50.54,0.00,0.00
765.63,-50.49,0.00,0.00
769.53,-50.42,0.00,0.00
773.44,-50.32,0.00,0.00
777.34,-50.21,0.00,0.00
781.25,-50.08,0.00,0.00
785.16,-49.93,0.00,0.00
789.06,-49.77,0.00,0.00
792.97,-49.58,0.00,0.00
796.88,-49.40,0.00,0.00
800.78,-49.25,0.00,0.00
804.69,-49.10,0.00,0.00
808.59,-48.97,0.00,0.00
812.50,-48.83,0.00,0.00
816.41,-48.69,0.00,0.00
820.31,-48.56,0.00,0.00
824.22,-48.43,0.00,0.00
828.13,-48.31,0.00,0.00
832.03,-48.20,0.00,0.00
835.94,-48.10,0.00,0.00
839.84,-48.00,0.00,0.00
843.75,-47.89,0.00,0.00
847.66,-47.78,0.00,0.00
851.56,-47.67,0.00,0.00
855.47,-47.58,0.00,0.00
859.38,-47.48,0.00,0.00
863.28,-47.39,0.00,0.00
867.19,-47.30,0.00,0.00
871.09,-47.21,0.00,0.00
875.00,-47.14,0.00,0.00
878.91,-47.07,0.00,0.00
882.81,-47.01,0.00,0.00
886.72,-46.94,0.00,0.00
890.63,-46.90,0.00,0.00
894.53,-46.86,0.00,0.00
898.44,-46.83,0.00,0.00
902.34,-46.81,0.00,0.00
906.25,-46.79,0.00,0.00
910.16,-46.78,0.00,0.00
914.06,-46.79,0.00,0.00
917.97,-46.82,0.00,0.00
921.88,-46.85,0.00,0.00
925.78,-46.88,0.00,0.00
929.69,-46.91,0.00,0.00
933.59,-46.96,0.00,0.00
937.50,-47.01,0.00,0.00
941.41,-47.06,0.00,0.00
945.31,-47.10,0.00,0.00
949.22,-47.15,0.00,0.00
953.13,-47.21,0.00,0.00
957.03,-47.26,0.00,0.00
960.94,-47.31,0.00,0.00
964.84,-47.35,0.00,0.00
968.75,-47.39,0.00,0.00
972.66,-47.44,0.00,0.00
976.56,-47.48,0.00,0.00
980.47,-47.51,0.00,0.00
984.38,-47.54,0.00,0.00
988.28,-47.56,0.00,0.00
992.19,-47.58,0.00,0.00
996.09,-47.59,0.00,0.00
1000.00,-47.59,0.00,0.00
1003.91,-47.59,0.00,0.00
1007.81,-47.57,0.00,0.00
1011.72,-47.55,0.00,0.00
1015.63,-47.51,0.00,0.00
1019.53,-47.46,0.00,0.00
1023.44,-47.40,0.00,0.00
1027.34,-47.34,0.00,0.00
1031.25,-47.28,0.00,0.00
1035.16,-47.21,0.00,0.00
1039.06,-47.13,0.00,0.00
1042.97,-47.05,0.00,0.00
1046.88,-46.96,0.00,0.00
1050.78,-46.88,0.00,0.00
1054.69,-46.80,0.00,0.00
1058.59,-46.71,0.00,0.00
1062.50,-46.61,0.00,0.00
1066.41,-46.51,0.00,0.00
1070.31,-46.41,0.00,0.00
1074.22,-46.31,0.00,0.00
1078.13,-46.22,0.00,0.00
1082.03,-46.13,0.00,0.00
1085.94,-46.06,0.00,0.00
1089.84,-46.00,0.00,0.00
1093.75,-45.95,0.00,0.00
1097.66,-45.91,0.00,0.00
1101.56,-45.87,0.00,0.00
1105.47,-45.84,0.00,0.00
1109.38,-45.81,0.00,0.00
1113.28,-45.77,0.00,0.00
1117.19,-45.73,0.00,0.00
1121.09,-45.67,0.00,0.00
1125.00,-45.60,0.00,0.00
1128.91,-45.54,0.00,0.00
1132.81,-45.49,0.00,0.00
1136.72,-45.44,0.00,0.00
1140.63,-45.37,0.00,0.00
1144.53,-45.30,0.00,0.00
1148.44,-45.23,0.00,0.00
1152.34,-45.16,0.00,0.00
1156.25,-45.09,0.00,0.00
1160.16,-45.00,0.00,0.00
1164.06,-44.92,0.00,0.00
1167.97,-44.84,0.00,0.00
1171.88,-44.75,0.00,0.00
1175.78,-44.68,0.00,0.00
1179.69,-44.60,0.00,0.00
1183.59,-44.52,0.00,0.00
1187.50,-44.44,0.00,0.00
1191.41,-44.37,0.00,0.00
1195.31,-44.29,0.00,0.00
1199.22,-44.23,0.00,0.00
1203.13,-44.15,0.00,0.00
1207.03,-44.08,0.00,0.00
1210.94,-44.01,0.00,0.00
1214.84,-43.95,0.00,0.00
1218.75,-43.89,0.00,0.00
1222.66,-43.84,0.00,0.00
1226.56,-43.78,0.00,0.00
1230.47,-43.72,0.00,0.00
1234.38,-43.68,0.00,0.00
1238.28,-43.63,0.00,0.00
1242.19,-43.61,0.00,0.00
1246.09,-43.59,0.00,0.00
1250.00,-43.58,0.00,0.00
1253.91,-43.59,0.00,0.00
1257.81,-43.59,0.00,0.00
1261.72,-43.61,0.00,0.00
1265.63,-43.63,0.00,0.00
1269.53,-43.66,0.00,0.00
1273.44,-43.69,0.00,0.00
1277.34,-43.72,0.00,0.00
1281.25,-43.75,0.00,0.00
1285.16,-43.77,0.00,0.00
1289.06,-43.80,0.00,0.00
1292.97,-43.83,0.00,0.00
1296.88,-43.86,0.00,0.00
1300.78,-43.89,0.00,0.00
1304.69,-43.91,0.00,0.00
1308.59,-43.92,0.00,0.00
1312.50,-43.93,0.00,0.00
1316.41,-43.92,0.00,0.00
1320.31,-43.90,0.00,0.00
1324.22,-43.86,0.00,0.00
1328.13,-43.80,0.00,0.00
1332.03,-43.73,0.00,0.00
1335.94,-43.64,0.00,0.00
1339.84,-43.52,0.00,0.00
1343.75,-43.37,0.00,0.00
1347.66,-43.21,0.00,0.00
1351.56,-43.03,0.00,0.00
1355.47,-42.84,0.00,0.00
1359.38,-42.63,0.00,0.00
1363.28,-42.42,0.00,0.00
1367.19,-42.22,0.00,0.00
1371.09,-42.02,0.00,0.00
1375.00,-41.84,0.00,0.00
1378.91,-41.68,0.00,0.00
1382.81,-41.53,0.00,0.00
1386.72,-41.41,0.00,0.00
1390.63,-41.31,0.00,0.00
1394.53,-41.24,0.00,0.00
1398.44,-41.20,0.00,0.00
1402.34,-41.18,0.00,0.00
1406.25,-41.17,0.00,0.00
1410.16,-41.19,0.00,0.00
1414.06,-41.21,0.00,0.00
1417.97,-41.25,0.00,0.00
1421.88,-41.30,0.00,0.00
1425.78,-41.34,0.00,0.00
1429.69,-41.40,0.00,0.00
1433.59,-41.45,0.00,0.00
1437.50,-41.50,0.00,0.00
1441.41,-41.55,0.00,0.00
1445.31,-41.58,0.00,0.00
1449.22,-41.61,0.00,0.00
1453.13,-41.63,0.00,0.00
1457.03,-41.64,0.00,0.00
1460.94,-41.63,0.00,0.00
1464.84,-41.62,0.00,0.00
1468.75,-41.60,0.00,0.00
1472.66,-41.57,0.00,0.00
1476.56,-41.54,0.00,0.00
1480.47,-41.50,0.00,0.00
1484.38,-41.45,0.00,0.00
1488.28,-41.40,0.00,0.00
1492.19,-41.34,0.00,0.00
1496.09,-41.28,0.00,0.00
1500.00,-41.22,0.00,0.00
1503.91,-41.17,0.00,0.00
1507.81,-41.12,0.00,0.00
1511.72,-41.07,0.00,0.00
1515.63,-41.02,0.00,0.00
1519.53,-40.98,0.00,0.00
1523.44,-40.94,0.00,0.00
1527.34,-40.91,0.00,0.00
1531.25,-40.89,0.00,0.00
1535.16,-40.88,0.00,0.00
1539.06,-40.88,0.00,0.00
1542.97,-40.90,0.00,0.00
1546.88,-40.91,0.00,0.00
1550.78,-40.94,0.00,0.00
1554.69,-40.97,0.00,0.00
1558.59,-41.01,0.00,0.00
1562.50,-41.07,0.00,0.00
1566.41,-41.13,0.00,0.00
1570.31,-41.20,0.00,0.00
1574.22,-41.26,0.00,0.00
1578.13,-41.34,0.00,0.00
1582.03,-41.42,0.00,0.00
1585.94,-41.50,0.00,0.00
1589.84,-41.59,0.00,0.00
1593.75,-41.68,0.00,0.00
1597.66,-41.77,0.00,0.00
1601.56,-41.86,0.00,0.00
1605.47,-41.95,0.00,0.00
1609.38,-42.03,0.00,0.00
1613.28,-42.12,0.00,0.00
1617.19,-42.22,0.00,0.00
1621.09,-42.31,0.00,0.00
1625.00,-42.40,0.00,0.00
1628.91,-42.49,0.00,0.00
1632.81,-42.57,0.00,0.00
1636.72,-42.64,0.00,0.00
1640.63,-42.69,0.00,0.00
1644.53,-42.69,0.00,0.00
1648.44,-42.67,0.00,0.00
1652.34,-42.61,0.00,0.00
1656.25,-42.52,0.00,0.00
1660.16,-42.42,0.00,0.00
1664.06,-42.30,0.00,0.00
1667.97,-42.18,0.00,0.00
1671.88,-42.04,0.00,0.00
1675.78,-41.91,0.00,0.00
1679.69,-41.77,0.00,0.00
1683.59,-41.63,0.00,0.00
1687.50,-41.51,0.00,0.00
1691.41,-41.40,0.00,0.00
1695.31,-41.29,0.00,0.00
1699.22,-41.19,0.00,0.00
1703.13,-41.09,0.00,0.00
1707.03,-40.99,0.00,0.00
1710.94,-40.89,0.00,0.00
1714.84,-40.78,0.00,0.00
1718.75,-40.68,0.00,0.00
1722.66,-40.58,0.00,0.00
1726.56,-40.49,0.00,0.00
1730.47,-40.38,0.00,0.00
1734.38,-40.29,0.00,0.00
1738.28,-40.21,0.00,0.00
1742.19,-40.15,0.00,0.00
1746.09,-40.08,0.00,0.00
1750.00,-40.01,0.00,0.00
1753.91,-39.94,0.00,0.00
1757.81,-39.86,0.00,0.00
1761.72,-39.79,0.00,0.00
1765.63,-39.73,0.00,0.00
1769.53,-39.67,0.00,0.00
1773.44,-39.63,0.00,0.00
1777.34,-39.61,0.00,0.00
1781.25,-39.59,0.00,0.00
1785.16,-39.59,0.00,0.00
1789.06,-39.60,0.00,0.00
1792.97,-39.62,0.00,0.00
1796.88,-39.67,0.00,0.00
1800.78,-39.72,0.00,0.00
1804.69,-39.78,0.00,0.00
1808.59,-39.85,0.00,0.00
1812.50,-39.94,0.00,0.00
1816.41,-40.04,0.00,0.00
1820.31,-40.15,0.00,0.00
1824.22,-40.29,0.00,0.00
1828.13,-40.43,0.00,0.00
1832.03,-40.57,0.00,0.00
1835.94,-40.73,0.00,0.00
1839.84,-40.89,0.00,0.00
1843.75,-41.05,0.00,0.00
1847.66,-41.22,0.00,0.00
1851.56,-41.38,0.00,0.00
1855.47,-41.54,0.00,0.00
1859.38,-41.68,0.00,0.00
1863.28,-41.81,0.00,0.00
1867.19,-41.98,0.00,0.00
1871.09,-42.14,0.00,0.00
1875.00,-42.31,0.00,0.00
1878.91,-42.47,0.00,0.00
1882.81,-42.65,0.00,0.00
1886.72,-42.82,0.00,0.00
1890.63,-43.01,0.00,0.00
1894.53,-43.19,0.00,0.00
1898.44,-43.37,0.00,0.00
1902.34,-43.56,0.00,0.00
1906.25,-43.74,0.00,0.00
1910.16,-43.93,0.00,0.00
1914.06,-44.11,0.00,0.00
1917.97,-44.29,0.00,0.00
1921.88,-44.46,0.00,0.00
1925.78,-44.62,0.00,0.00
1929.69,-44.78,0.00,0.00
1933.59,-44.93,0.00,0.00
1937.50,-45.07,0.00,0.00
1941.41,-45.21,0.00,0.00
1945.31,-45.35,0.00,0.00
1949.22,-45.50,0.00,0.00
1953.13,-45.65,0.00,0.00
1957.03,-45.78,0.00,0.00
1960.94,-45.92,0.00,0.00
1964.84,-46.06,0.00,0.00
1968.75,-46.18,0.00,0.00
1972.66,-46.31,0.00,0.00
1976.56,-46.43,0.00,0.00
1980.47,-46.52,0.00,0.00
1984.38,-46.57,0.00,0.00
1988.28,-46.59,0.00,0.00
1992.19,-46.58,0.00,0.00
1996.09,-46.52,0.00,0.00
2000.00,-46.44,0.00,0.00
2003.91,-46.33,0.00,0.00
2007.81,-46.20,0.00,0.00
2011.72,-46.04,0.00,0.00
2015.63,-45.93,0.00,0.00
2019.53,-45.84,0.00,0.00
2023.44,-45.72,0.00,0.00
2027.34,-45.60,0.00,0.00
2031.25,-45.49,0.00,0.00
2035.16,-45.41,0.00,0.00
2039.06,-45.35,0.00,0.00
2042.97,-45.31,0.00,0.00
2046.88,-45.30,0.00,0.00
2050.78,-45.29,0.00,0.00
2054.69,-45.30,0.00,0.00
2058.59,-45.31,0.00,0.00
2062.50,-45.32,0.00,0.00
2066.41,-45.34,0.00,0.00
2070.31,-45.35,0.00,0.00
2074.22,-45.37,0.00,0.00
2078.13,-45.40,0.00,0.00
2082.03,-45.42,0.00,0.00
2085.94,-45.44,0.00,0.00
2089.84,-45.46,0.00,0.00
2093.75,-45.47,0.00,0.00
2097.66,-45.48,0.00,0.00
2101.56,-45.49,0.00,0.00
2105.47,-45.48,0.00,0.00
2109.38,-45.48,0.00,0.00
2113.28,-45.48,0.00,0.00
2117.19,-45.47,0.00,0.00
2121.09,-45.46,0.00,0.00
2125.00,-45.44,0.00,0.00
2128.91,-45.44,0.00,0.00
2132.81,-45.43,0.00,0.00
2136.72,-45.43,0.00,0.00
2140.63,-45.43,0.00,0.00
2144.53,-45.44,0.00,0.00
2148.44,-45.45,0.00,0.00
2152.34,-45.47,0.00,0.00
2156.25,-45.50,0.00,0.00
2160.16,-45.55,0.00,0.00
2164.06,-45.60,0.00,0.00
2167.97,-45.66,0.00,0.00
2171.88,-45.74,0.00,0.00
2175.78,-45.84,0.00,0.00
2179.69,-45.94,0.00,0.00
2183.59,-46.06,0.00,0.00
2187.50,-46.19,0.00,0.00
2191.41,-46.34,0.00,0.00
2195.31,-46.49,0.00,0.00
2199.22,-46.64,0.00,0.00
2203.13,-46.80,0.00,0.00
2207.03,-46.96,0.00,0.00
2210.94,-47.12,0.00,0.00
2214.84,-47.27,0.00,0.00
2218.75,-47.43,0.00,0.00
2222.66,-47.58,0.00,0.00
2226.56,-47.73,0.00,0.00
2230.47,-47.87,0.00,0.00
2234.38,-48.00,0.00,0.00
2238.28,-48.12,0.00,0.00
2242.19,-48.23,0.00,0.00
2246.09,-48.34,0.00,0.00
2250.00,-48.43,0.00,0.00
2253.91,-48.52,0.00,0.00
2257.81,-48.61,0.00,0.00
2261.72,-48.69,0.00,0.00
2265.63,-48.78,0.00,0.00
2269.53,-48.86,0.00,0.00
2273.44,-48.94,0.00,0.00
2277.34,-49.03,0.00,0.00
2281.25,-49.13,0.00,0.00
2285.16,-49.23,0.00,0.00
2289.06,-49.33,0.00,0.00
2292.97,-49.43,0.00,0.00
2296.88,-49.53,0.00,0.00
2300.78,-49.64,0.00,0.00
2304.69,-49.76,0.00,0.00
2308.59,-49.89,0.00,0.00
2312.50,-50.02,0.00,0.00
2316.41,-50.14,0.00,0.00
2320.31,-50.27,0.00,0.00
2324.22,-50.39,0.00,0.00
2328.13,-50.51,0.00,0.00
2332.03,-50.63,0.00,0.00
2335.94,-50.77,0.00,0.00
2339.84,-50.90,0.00,0.00
2343.75,-51.05,0.00,0.00
2347.66,-51.19,0.00,0.00
2351.56,-51.33,0.00,0.00
2355.47,-51.46,0.00,0.00
2359.38,-51.57,0.00,0.00
2363.28,-51.66,0.00,0.00
2367.19,-51.72,0.00,0.00
2371.09,-51.74,0.00,0.00
2375.00,-51.73,0.00,0.00
2378.91,-51.71,0.00,0.00
2382.81,-51.69,0.00,0.00
2386.72,-51.67,0.00,0.00
2390.63,-51.63,0.00,0.00
2394.53,-51.58,0.00,0.00
2398.44,-51.52,0.00,0.00
2402.34,-51.45,0.00,0.00
2406.25,-51.38,0.00,0.00
2410.16,-51.31,0.00,0.00
2414.06,-51.25,0.00,0.00
2417.97,-51.18,0.00,0.00
2421.88,-51.09,0.00,0.00
2425.78,-51.00,0.00,0.00
2429.69,-50.90,0.00,0.00
2433.59,-50.79,0.00,0.00
2437.50,-50.69,0.00,0.00
2441.41,-50.60,0.00,0.00
2445.31,-50.50,0.00,0.00
2449.22,-50.37,0.00,0.00
2453.13,-50.24,0.00,0.00
2457.03,-50.11,0.00,0.00
2460.94,-49.99,0.00,0.00
2464.84,-49.87,0.00,0.00
2468.75,-49.75,0.00,0.00
2472.66,-49.64,0.00,0.00
2476.56,-49.52,0.00,0.00
2480.47,-49.39,0.00,0.00
2484.38,-49.28,0.00,0.00
2488.28,-49.18,0.00,0.00
2492.19,-49.09,0.00,0.00
2496.09,-48.98,0.00,0.00
2500.00,-48.87,0.00,0.00
2503.91,-48.78,0.00,0.00
2507.81,-48.69,0.00,0.00
2511.72,-48.60,0.00,0.00
2515.63,-48.52,0.00,0.00
2519.53,-48.44,0.00,0.00
2523.44,-48.38,0.00,0.00
2527.34,-48.30,0.00,0.00
2531.25,-48.21,0.00,0.00
2535.16,-48.13,0.00,0.00
2539.06,-48.06,0.00,0.00
2542.97,-48.00,0.00,0.00
2546.88,-48.02,0.00,0.00
2550.78,-48.11,0.00,0.00
2554.69,-48.15,0.00,0.00
2558.59,-48.11,0.00,0.00
2562.50,-48.06,0.00,0.00
2566.41,-48.01,0.00,0.00
2570.31,-47.98,0.00,0.00
2574.22,-47.97,0.00,0.00
2578.13,-47.96,0.00,0.00
2582.03,-47.97,0.00,0.00
2585.94,-48.00,0.00,0.00
2589.84,-48.04,0.00,0.00
2593.75,-48.07,0.00,0.00
2597.66,-48.08,0.00,0.00
2601.56,-48.10,0.00,0.00
2605.47,-48.10,0.00,0.00
2609.38,-48.11,0.00,0.00
2613.28,-48.12,0.00,0.00
2617.19,-48.12,0.00,0.00
2621.09,-48.12,0.00,0.00
2625.00,-48.12,0.00,0.00
2628.91,-48.13,0.00,0.00
2632.81,-48.15,0.00,0.00
2636.72,-48.23,0.00,0.00
2640.63,-48.26,0.00,0.00
2644.53,-48.26,0.00,0.00
2648.44,-48.29,0.00,0.00
2652.34,-48.32,0.00,0.00
2656.25,-48.36,0.00,0.00
2660.16,-48.41,0.00,0.00
2664.06,-48.47,0.00,0.00
2667.97,-48.52,0.00,0.00
2671.88,-48.57,0.00,0.00
2675.78,-48.62,0.00,0.00
2679.69,-48.67,0.00,0.00
2683.59,-48.71,0.00,0.00
2687.50,-48.75,0.00,0.00
2691.41,-48.76,0.00,0.00
2695.31,-48.77,0.00,0.00
2699.22,-48.77,0.00,0.00
2703.13,-48.74,0.00,0.00
2707.03,-48.66,0.00,0.00
2710.94,-48.59,0.00,0.00
2714.84,-48.54,0.00,0.00
2718.75,-48.49,0.00,0.00
2722.66,-48.41,0.00,0.00
2726.56,-48.32,0.00,0.00
2730.47,-48.24,0.00,0.00
2734.38,-48.14,0.00,0.00
2738.28,-48.04,0.00,0.00
2742.19,-47.94,0.00,0.00
2746.09,-47.83,0.00,0.00
2750.00,-47.73,0.00,0.00
2753.91,-47.63,0.00,0.00
2757.81,-47.53,0.00,0.00
2761.72,-47.43,0.00,0.00
2765.63,-47.33,0.00,0.00
2769.53,-47.24,0.00,0.00
2773.44,-47.15,0.00,0.00
2777.34,-47.08,0.00,0.00
2781.25,-47.01,0.00,0.00
2785.16,-46.96,0.00,0.00
2789.06,-46.91,0.00,0.00
2792.97,-46.87,0.00,0.00
2796.88,-46.83,0.00,0.00
2800.78,-46.80,0.00,0.00
2804.69,-46.78,0.00,0.00
2808.59,-46.76,0.00,0.00
2812.50,-46.75,0.00,0.00
2816.41,-46.75,0.00,0.00
2820.31,-46.75,0.00,0.00
2824.22,-46.75,0.00,0.00
2828.13,-46.76,0.00,0.00
2832.03,-46.77,0.00,0.00
2835.94,-46.77,0.00,0.00
2839.84,-46.78,0.00,0.00
2843.75,-46.78,0.00,0.00
2847.66,-46.78,0.00,0.00
2851.56,-46.77,0.00,0.00
2855.47,-46.77,0.00,0.00
2859.38,-46.77,0.00,0.00
2863.28,-46.78,0.00,0.00
2867.19,-46.80,0.00,0.00
2871.09,-46.82,0.00,0.00
2875.00,-46.83,0.00,0.00
2878.91,-46.85,0.00,0.00
2882.81,-46.88,0.00,0.00
2886.72,-46.91,0.00,0.00
2890.63,-46.94,0.00,0.00
2894.53,-46.97,0.00,0.00
2898.44,-47.01,0.00,0.00
2902.34,-47.05,0.00,0.00
2906.25,-47.09,0.00,0.00
2910.16,-47.14,0.00,0.00
2914.06,-47.19,0.00,0.00
2917.97,-47.23,0.00,0.00
2921.88,-47.30,0.00,0.00
2925.78,-47.35,0.00,0.00
2929.69,-47.40,0.00,0.00
2933.59,-47.44,0.00,0.00
2937.50,-47.48,0.00,0.00
2941.41,-47.53,0.00,0.00
2945.31,-47.57,0.00,0.00
2949.22,-47.61,0.00,0.00
2953.13,-47.65,0.00,0.00
2957.03,-47.69,0.00,0.00
2960.94,-47.72,0.00,0.00
2964.84,-47.76,0.00,0.00
2968.75,-47.80,0.00,0.00
2972.66,-47.83,0.00,0.00
2976.56,-47.85,0.00,0.00
2980.47,-47.87,0.00,0.00
2984.38,-47.89,0.00,0.00
2988.28,-47.90,0.00,0.00
2992.19,-47.91,0.00,0.00
2996.09,-47.92,0.00,0.00
3000.00,-47.92,0.00,0.00
3003.91,-47.92,0.00,0.00
3007.81,-47.90,0.00,0.00
3011.72,-47.89,0.00,0.00
3015.63,-47.86,0.00,0.00
3019.53,-47.83,0.00,0.00
3023.44,-47.81,0.00,0.00
3027.34,-47.78,0.00,0.00
3031.25,-47.75,0.00,0.00
3035.16,-47.71,0.00,0.00
3039.06,-47.67,0.00,0.00
3042.97,-47.63,0.00,0.00
3046.88,-47.58,0.00,0.00
3050.78,-47.54,0.00,0.00
3054.69,-47.50,0.00,0.00
3058.59,-47.46,0.00,0.00
3062.50,-47.42,0.00,0.00
3066.41,-47.39,0.00,0.00
3070.31,-47.36,0.00,0.00
3074.22,-47.33,0.00,0.00
