Hz,dBFS(rms),THD(%),BUZZ(%)
4570.31,-65.04,0.00,0.00
4576.17,-64.74,0.00,0.00
4582.03,-64.80,0.00,0.00
4587.89,-65.16,0.00,0.00
4593.75,-65.86,0.00,0.00
4599.61,-66.92,0.00,0.00
4605.47,-68.19,0.00,0.00
4611.33,-68.34,0.00,0.00
4617.19,-66.66,0.00,0.00
4623.05,-64.33,0.00,0.00
4628.91,-62.26,0.00,0.00
4634.77,-60.60,0.00,0.00
4640.63,-59.28,0.00,0.00
4646.48,-58.18,0.00,0.00
4652.34,-57.26,0.00,0.00
4658.20,-56.55,0.00,0.00
4664.06,-56.04,0.00,0.00
4669.92,-55.61,0.00,0.00
4675.78,-55.30,0.59,0.00
4681.64,-55.11,0.59,0.00
4687.50,-55.09,0.58,0.00
4693.36,-55.16,0.58,0.00
4699.22,-55.29,0.59,0.00
4705.08,-55.49,0.60,0.00
4710.94,-55.74,0.62,0.00
4716.80,-56.01,0.00,0.00
4722.66,-56.30,0.00,0.00
4728.52,-56.55,0.00,0.00
4734.38,-56.77,0.00,0.00
4740.23,-56.96,0.00,0.00
4746.09,-57.07,0.00,0.00
4751.95,-57.17,0.00,0.00
4757.81,-57.27,0.70,0.00
4763.67,-57.42,0.75,0.00
4769.53,-57.59,0.77,0.00
4775.39,-57.73,0.78,0.00
4781.25,-57.87,0.00,0.00
4787.11,-58.07,0.00,0.00
4792.97,-58.33,0.00,0.00
4798.83,-58.77,0.00,0.00
4804.69,-59.33,0.00,0.00
4810.55,-59.90,0.00,0.00
4816.41,-60.58,0.00,0.00
4822.27,-61.32,0.00,0.00
4828.13,-62.00,0.00,0.00
4833.98,-62.70,0.00,0.00
4839.84,-63.42,0.00,0.00
4845.70,-64.16,0.00,0.00
4851.56,-65.13,0.00,0.00
4857.42,-66.45,0.00,0.00
4863.28,-68.31,0.00,0.00
4869.14,-70.74,0.00,0.00
4875.00,-73.86,0.00,0.00
4880.86,-76.73,0.00,0.00
4886.72,-74.18,0.00,0.00
4892.58,-70.64,0.00,0.00
4898.44,-67.97,0.00,0.00
4904.30,-65.99,0.00,0.00
4910.16,-64.42,0.00,0.00
4916.02,-63.18,0.00,0.00
4921.88,-62.24,0.00,0.00
4927.73,-61.50,0.00,0.00
4933.59,-60.96,0.00,0.00
4939.45,-60.58,0.00,0.00
4945.31,-60.34,0.00,0.00
4951.17,-60.17,0.00,0.00
4957.03,-60.07,0.00,0.00
4962.89,-60.05,0.00,0.00
4968.75,-60.10,0.00,0.00
4974.61,-60.06,0.00,0.00
4980.47,-59.92,0.00,0.00
4986.33,-59.68,0.00,0.00
4992.19,-59.35,0.00,0.00
4998.05,-58.95,0.00,0.00
5003.91,-58.51,0.00,0.00
5009.77,-58.08,0.00,0.00
5015.63,-57.73,0.00,0.00
5021.48,-57.47,0.24,0.00
5027.34,-57.33,0.21,0.00
5033.20,-57.32,0.18,0.00
5039.06,-57.46,0.14,0.00
5044.92,-57.73,0.00,0.00
5050.78,-58.07,0.00,0.00
5056.64,-58.47,0.00,0.00
5062.50,-58.97,0.00,0.00
5068.36,-59.52,0.00,0.00
5074.22,-60.11,0.00,0.00
5080.08,-60.73,0.00,0.00
5085.94,-61.32,0.00,0.00
5091.80,-61.76,0.00,0.00
5097.66,-62.03,0.00,0.00
5103.52,-62.22,0.00,0.00
5109.38,-62.42,0.00,0.00
5115.23,-62.69,0.00,0.00
5121.09,-63.12,0.00,0.00
5126.95,-63.82,0.00,0.00
5132.81,-64.97,0.00,0.00
5138.67,-66.85,0.00,0.00
5144.53,-70.12,0.00,0.00
5150.39,-74.63,0.00,0.00
5156.25,-69.61,0.00,0.00
5162.11,-65.24,0.00,0.00
5167.97,-62.64,0.00,0.00
5173.83,-61.19,0.00,0.00
5179.69,-60.53,0.00,0.00
5185.55,-60.46,0.00,0.00
5191.41,-60.89,0.00,0.00
5197.27,-61.81,0.00,0.00
5203.13,-63.11,0.00,0.00
5208.98,-64.74,0.00,0.00
5214.84,-66.17,0.00,0.00
5220.70,-66.20,0.00,0.00
5226.56,-64.67,0.00,0.00
5232.42,-62.86,0.00,0.00
5238.28,-61.28,0.00,0.00
5244.14,-60.09,0.00,0.00
5250.00,-59.24,0.00,0.00
5255.86,-58.69,0.00,0.00
5261.72,-58.46,0.45,0.20
5267.58,-58.50,0.00,0.00
5273.44,-58.78,0.00,0.00
5279.30,-59.35,0.00,0.00
5285.16,-60.16,0.00,0.00
5291.02,-61.23,0.00,0.00
5296.88,-62.60,0.00,0.00
5302.73,-64.12,0.00,0.00
5308.59,-65.70,0.00,0.00
5314.45,-67.07,0.00,0.00
5320.31,-67.93,0.00,0.00
5326.17,-68.10,0.00,0.00
5332.03,-67.75,0.00,0.00
5337.89,-67.12,0.00,0.00
5343.75,-66.26,0.00,0.00
5349.61,-65.16,0.00,0.00
5355.47,-63.93,0.00,0.00
5361.33,-62.67,0.00,0.00
5367.19,-61.47,0.00,0.00
5373.05,-60.44,0.00,0.00
5378.91,-59.59,0.00,0.00
5384.77,-58.89,0.00,0.00
5390.63,-58.30,0.00,0.00
5396.48,-57.77,0.00,0.00
5402.34,-57.32,0.00,0.00
5408.20,-56.90,0.00,0.00
5414.06,-56.50,0.00,0.00
5419.92,-56.13,0.00,0.00
5425.78,-55.81,0.00,0.00
5431.64,-55.57,0.64,0.01
5437.50,-55.43,0.65,0.03
5443.36,-55.39,0.66,0.04
5449.22,-55.44,0.64,0.04
5455.08,-55.56,0.00,0.00
5460.94,-55.76,0.00,0.00
5466.80,-56.02,0.00,0.00
5472.66,-56.31,0.00,0.00
5478.52,-56.61,0.00,0.00
5484.38,-56.87,0.00,0.00
5490.23,-57.14,0.00,0.00
5496.09,-57.41,0.00,0.00
5501.95,-57.67,0.00,0.00
5507.81,-57.96,0.00,0.00
5513.67,-58.24,0.00,0.00
5519.53,-58.51,0.00,0.00
5525.39,-58.78,0.00,0.00
5531.25,-59.04,0.00,0.00
5537.11,-59.23,0.00,0.00
5542.97,-59.18,0.00,0.00
5548.83,-58.90,0.00,0.00
5554.69,-58.41,0.00,0.00
5560.55,-57.82,0.00,0.00
5566.41,-57.28,0.00,0.00
5572.27,-56.82,0.00,0.00
5578.13,-56.50,0.00,0.00
5583.98,-56.35,0.00,0.00
5589.84,-56.30,0.00,0.00
5595.70,-56.38,0.00,0.00
5601.56,-56.51,0.00,0.00
5607.42,-56.58,0.00,0.00
5613.28,-56.52,0.00,0.00
5619.14,-56.31,0.00,0.00
5625.00,-55.93,0.00,0.00
5630.86,-55.44,0.00,0.00
5636.72,-54.91,0.00,0.00
5642.58,-54.41,0.00,0.00
5648.44,-53.99,0.00,0.00
5654.30,-53.72,0.76,0.00
5660.16,-53.61,0.75,0.00
5666.02,-53.63,0.75,0.00
5671.88,-53.78,0.00,0.00
5677.73,-54.03,0.00,0.00
5683.59,-54.40,0.00,0.00
5689.45,-54.82,0.00,0.00
5695.31,-55.27,0.00,0.00
5701.17,-55.72,0.00,0.00
5707.03,-56.16,0.00,0.00
5712.89,-56.60,0.00,0.00
5718.75,-57.05,0.00,0.00
5724.61,-57.55,0.00,0.00
5730.47,-58.08,0.00,0.00
5736.33,-58.56,0.00,0.00
5742.19,-59.00,0.00,0.00
5748.05,-59.44,0.00,0.00
5753.91,-59.98,0.00,0.00
5759.77,-60.69,0.00,0.00
5765.63,-61.48,0.00,0.00
5771.48,-62.16,0.00,0.00
5777.34,-62.69,0.00,0.00
5783.20,-62.92,0.00,0.00
5789.06,-62.68,0.00,0.00
5794.92,-62.02,0.00,0.00
5800.78,-61.25,0.00,0.00
5806.64,-60.49,0.00,0.00
5812.50,-59.68,0.00,0.00
5818.36,-58.86,0.00,0.00
5824.22,-58.11,0.00,0.00
5830.08,-57.42,0.00,0.00
5835.94,-56.78,0.00,0.00
5841.80,-56.16,0.00,0.00
5847.66,-55.46,0.00,0.00
5853.52,-54.80,0.00,0.00
5859.38,-54.19,0.00,0.00
5865.23,-53.63,0.00,0.00
5871.09,-53.11,0.00,0.00
5876.95,-52.66,0.00,0.00
5882.81,-52.29,0.00,0.00
5888.67,-52.01,0.00,0.00
5894.53,-51.80,0.00,0.00
5900.39,-51.63,0.82,0.00
5906.25,-51.52,0.82,0.00
5912.11,-51.48,0.80,0.00
5917.97,-51.48,0.78,0.00
5923.83,-51.53,0.74,0.00
5929.69,-51.65,0.00,0.00
5935.55,-51.85,0.00,0.00
5941.41,-52.12,0.00,0.00
5947.27,-52.40,0.00,0.00
5953.13,-52.63,0.00,0.00
5958.98,-52.76,0.00,0.00
5964.84,-52.79,0.00,0.00
5970.70,-52.74,0.00,0.00
5976.56,-52.65,0.00,0.00
5982.42,-52.57,0.00,0.00
5988.28,-52.51,0.00,0.00
5994.14,-52.48,0.00,0.00
6000.00,-52.51,0.72,0.00
6005.86,-52.56,0.71,0.00
6011.72,-52.64,0.00,0.00
6017.58,-52.74,0.00,0.00
6023.44,-52.82,0.00,0.00
6029.30,-52.88,0.00,0.00
6035.16,-52.92,0.00,0.00
6041.02,-52.93,0.00,0.00
6046.88,-52.91,0.00,0.00
6052.73,-52.90,0.00,0.00
6058.59,-52.90,0.70,0.00
6064.45,-52.92,0.68,0.00
6070.31,-52.98,0.67,0.00
6076.17,-53.05,0.65,0.00
6082.03,-53.15,0.63,0.00
6087.89,-53.25,0.62,0.00
6093.75,-53.35,0.62,0.00
6099.61,-53.47,0.63,0.00
6105.47,-53.61,0.00,0.00
6111.33,-53.78,0.00,0.00
6117.19,-53.98,0.00,0.00
6123.05,-54.19,0.00,0.00
6128.91,-54.41,0.00,0.00
6134.77,-54.65,0.00,0.00
6140.63,-54.92,0.00,0.00
6146.48,-55.20,0.00,0.00
6152.34,-55.48,0.00,0.00
6158.20,-55.73,0.00,0.00
6164.06,-55.93,0.00,0.00
6169.92,-56.02,0.00,0.00
6175.78,-55.97,0.00,0.00
6181.64,-55.81,0.00,0.00
6187.50,-55.62,0.00,0.00
6193.36,-55.41,0.00,0.00
6199.22,-55.25,0.00,0.00
6205.08,-55.12,0.00,0.00
6210.94,-55.05,0.00,0.00
6216.80,-55.09,0.00,0.00
6222.66,-55.20,0.00,0.00
6228.52,-55.37,0.00,0.00
6234.38,-55.57,0.00,0.00
6240.23,-55.79,0.00,0.00
6246.09,-55.96,0.00,0.00
6251.95,-56.02,0.00,0.00
6257.81,-55.99,0.00,0.00
6263.67,-55.88,0.00,0.00
6269.53,-55.70,0.00,0.00
6275.39,-55.47,0.00,0.00
6281.25,-55.24,0.00,0.00
6287.11,-55.03,0.00,0.00
6292.97,-54.84,0.00,0.00
6298.83,-54.71,0.00,0.00
6304.69,-54.65,0.60,0.00
6310.55,-54.66,0.58,0.00
6316.41,-54.74,0.55,0.00
6322.27,-54.92,0.00,0.00
6328.13,-55.17,0.00,0.00
6333.98,-55.58,0.00,0.00
6339.84,-56.06,0.00,0.00
6345.70,-56.57,0.00,0.00
6351.56,-57.11,0.00,0.00
6357.42,-57.67,0.00,0.00
6363.28,-58.13,0.00,0.00
6369.14,-58.50,0.00,0.00
6375.00,-58.78,0.00,0.00
6380.86,-58.91,0.00,0.00
6386.72,-58.99,0.00,0.00
6392.58,-59.04,0.00,0.00
6398.44,-59.04,0.00,0.00
6404.30,-59.05,0.00,0.00
6410.16,-59.10,0.00,0.00
6416.02,-59.15,0.00,0.00
6421.88,-59.17,0.00,0.00
6427.73,-59.17,0.00,0.00
6433.59,-59.16,0.00,0.00
6439.45,-59.11,0.00,0.00
6445.31,-59.00,0.00,0.00
6451.17,-58.83,0.00,0.00
6457.03,-58.66,0.00,0.00
6462.89,-58.43,0.00,0.00
6468.75,-58.19,0.00,0.00
6474.61,-57.94,0.00,0.00
6480.47,-57.69,0.00,0.00
6486.33,-57.48,0.00,0.00
6492.19,-57.34,0.00,0.00
6498.05,-57.24,0.00,0.00
6503.91,-57.16,0.00,0.00
6509.77,-57.11,0.00,0.00
6515.63,-57.11,0.46,0.00
6521.48,-57.11,0.46,0.00
6527.34,-57.15,0.46,0.00
6533.20,-57.23,0.46,0.00
6539.06,-57.35,0.46,0.00
6544.92,-57.53,0.45,0.00
6550.78,-57.75,0.43,0.00
6556.64,-58.04,0.00,0.00
6562.50,-58.40,0.00,0.00
6568.36,-58.86,0.00,0.00
6574.22,-59.42,0.00,0.00
6580.08,-60.07,0.00,0.00
6585.94,-60.81,0.00,0.00
6591.80,-61.70,0.00,0.00
6597.66,-62.71,0.00,0.00
6603.52,-63.83,0.00,0.00
6609.38,-65.02,0.00,0.00
6615.23,-66.11,0.00,0.00
6621.09,-66.89,0.00,0.00
6626.95,-67.36,0.00,0.00
6632.81,-67.36,0.00,0.00
6638.67,-67.05,0.00,0.00
6644.53,-66.51,0.00,0.00
6650.39,-65.85,0.00,0.00
6656.25,-65.29,0.00,0.00
6662.11,-64.91,0.00,0.00
6667.97,-64.72,0.00,0.00
6673.83,-64.60,0.00,0.00
6679.69,-64.58,0.00,0.00
6685.55,-64.75,0.00,0.00
6691.41,-65.06,0.00,0.00
6697.27,-65.46,0.00,0.00
6703.13,-65.98,0.00,0.00
6708.98,-66.60,0.00,0.00
6714.84,-67.39,0.00,0.00
6720.70,-68.38,0.00,0.00
6726.56,-69.57,0.00,0.00
6732.42,-70.89,0.00,0.00
6738.28,-72.27,0.00,0.00
6744.14,-73.62,0.00,0.00
6750.00,-74.05,0.00,0.00
6755.86,-73.15,0.00,0.00
6761.72,-71.63,0.00,0.00
6767.58,-70.04,0.00,0.00
6773.44,-68.75,0.00,0.00
6779.30,-67.77,0.00,0.00
6785.16,-67.08,0.00,0.00
6791.02,-66.50,0.00,0.00
6796.88,-66.05,0.00,0.00
6802.73,-65.67,0.00,0.00
6808.59,-65.39,0.00,0.00
6814.45,-65.16,0.00,0.00
6820.31,-64.92,0.00,0.00
6826.17,-64.79,0.00,0.00
6832.03,-64.69,0.00,0.00
6837.89,-64.48,0.00,0.00
6843.75,-64.23,0.00,0.00
6849.61,-64.03,0.00,0.00
6855.47,-63.82,0.00,0.00
6861.33,-63.69,0.00,0.00
6867.19,-63.57,0.00,0.00
6873.05,-63.51,0.17,0.00
6878.91,-63.52,0.16,0.00
6884.77,-63.61,0.00,0.00
6890.63,-63.76,0.00,0.00
6896.48,-63.89,0.00,0.00
6902.34,-63.98,0.00,0.00
6908.20,-64.12,0.00,0.00
6914.06,-64.36,0.00,0.00
6919.92,-64.59,0.00,0.00
6925.78,-64.86,0.00,0.00
6931.64,-65.10,0.00,0.00
6937.50,-65.23,0.00,0.00
6943.36,-65.24,0.00,0.00
6949.22,-65.13,0.00,0.00
6955.08,-64.94,0.00,0.00
6960.94,-64.67,0.00,0.00
6966.80,-64.35,0.00,0.00
6972.66,-64.10,0.00,0.00
6978.52,-63.95,0.00,0.00
6984.38,-63.93,0.00,0.00
6990.23,-64.04,0.00,0.00
6996.09,-64.26,0.00,0.00
7001.95,-64.51,0.00,0.00
7007.81,-64.75,0.00,0.00
7013.67,-64.99,0.00,0.00
7019.53,-65.22,0.00,0.00
7025.39,-65.42,0.00,0.00
7031.25,-65.57,0.00,0.00
7037.11,-65.63,0.00,0.00
7042.97,-65.67,0.00,0.00
7048.83,-65.70,0.00,0.00
7054.69,-65.84,0.00,0.00
7060.55,-66.07,0.00,0.00
7066.41,-66.31,0.00,0.00
7072.27,-66.68,0.00,0.00
7078.13,-67.23,0.00,0.00
7083.98,-67.84,0.00,0.00
7089.84,-68.63,0.00,0.00
7095.70,-69.53,0.00,0.00
7101.56,-70.56,0.00,0.00
7107.42,-71.78,0.00,0.00
7113.28,-73.16,0.00,0.00
7119.14,-74.60,0.00,0.00
7125.00,-75.70,0.00,0.00
7130.86,-76.30,0.00,0.00
7136.72,-75.89,0.00,0.00
7142.58,-74.80,0.00,0.00
7148.44,-73.58,0.00,0.00
7154.30,-72.32,0.00,0.00
7160.16,-71.36,0.00,0.00
7166.02,-70.64,0.00,0.00
7171.88,-70.04,0.00,0.00
7177.73,-69.61,0.00,0.00
7183.59,-69.23,0.00,0.00
7189.45,-68.77,0.00,0.00
7195.31,-68.23,0.00,0.00
7201.17,-67.50,0.00,0.00
7207.03,-66.55,0.00,0.00
7212.89,-65.38,0.00,0.00
7218.75,-64.15,0.00,0.00
7224.61,-62.97,0.00,0.00
7230.47,-61.88,0.00,0.00
7236.33,-60.82,0.00,0.00
7242.19,-59.78,0.00,0.00
7248.05,-58.87,0.00,0.00
7253.91,-58.07,0.00,0.00
7259.77,-57.35,0.00,0.00
7265.63,-56.73,0.00,0.00
7271.48,-56.19,0.00,0.00
7277.34,-55.73,0.00,0.00
7283.20,-55.36,0.30,0.00
7289.06,-55.05,0.31,0.00
7294.92,-54.82,0.31,0.00
7300.78,-54.63,0.32,0.00
7306.64,-54.47,0.32,0.00
7312.50,-54.36,0.33,0.00
7318.36,-54.26,0.33,0.00
7324.22,-54.21,0.33,0.00
7330.08,-54.17,0.33,0.00
7335.94,-54.13,0.33,0.00
7341.80,-54.10,0.34,0.00
7347.66,-54.08,0.34,0.00
7353.52,-54.10,0.33,0.00
7359.38,-54.12,0.33,0.00
7365.23,-54.14,0.33,0.00
7371.09,-54.21,0.33,0.00
7376.95,-54.33,0.33,0.00
7382.81,-54.44,0.33,0.00
7388.67,-54.56,0.32,0.00
7394.53,-54.73,0.00,0.00
7400.39,-54.94,0.00,0.00
7406.25,-55.19,0.00,0.00
7412.11,-55.46,0.00,0.00
7417.97,-55.78,0.00,0.00
7423.83,-56.18,0.00,0.00
7429.69,-56.70,0.00,0.00
7435.55,-57.34,0.00,0.00
7441.41,-58.07,0.00,0.00
7447.27,-58.84,0.00,0.00
7453.13,-59.67,0.00,0.00
7458.98,-60.44,0.00,0.00
7464.84,-61.14,0.00,0.00
7470.70,-61.79,0.00,0.00
7476.56,-62.39,0.00,0.00
7482.42,-62.94,0.00,0.00
7488.28,-63.51,0.00,0.00
7494.14,-64.13,0.00,0.00
7500.00,-64.90,0.00,0.00
7505.86,-65.83,0.00,0.00
7511.72,-66.91,0.00,0.00
7517.58,-68.27,0.00,0.00
7523.44,-70.11,0.00,0.00
7529.30,-72.80,0.00,0.00
7535.16,-76.60,0.00,0.00
7541.02,-81.34,0.00,0.00
7546.88,-76.69,0.00,0.00
7552.73,-72.30,0.00,0.00
7558.59,-69.34,0.00,0.00
7564.45,-67.10,0.00,0.00
7570.31,-65.36,0.00,0.00
7576.17,-63.79,0.00,0.00
7582.03,-62.32,0.00,0.00
7587.89,-61.02,0.00,0.00
7593.75,-59.90,0.00,0.00
7599.61,-58.98,0.00,0.00
7605.47,-58.25,0.00,0.00
7611.33,-57.67,0.00,0.00
7617.19,-57.26,0.00,0.00
7623.05,-57.07,0.00,0.00
7628.91,-57.06,0.12,0.00
7634.77,-57.23,0.00,0.00
7640.63,-57.54,0.00,0.00
7646.48,-58.00,0.00,0.00
7652.34,-58.54,0.00,0.00
7658.20,-59.20,0.00,0.00
7664.06,-59.94,0.00,0.00
7669.92,-60.73,0.00,0.00
7675.78,-61.51,0.00,0.00
7681.64,-62.18,0.00,0.00
7687.50,-62.78,0.00,0.00
7693.36,-63.40,0.00,0.00
7699.22,-64.00,0.00,0.00
7705.08,-64.57,0.00,0.00
7710.94,-65.11,0.00,0.00
7716.80,-65.48,0.00,0.00
7722.66,-65.58,0.00,0.00
7728.52,-65.34,0.00,0.00
7734.38,-64.86,0.00,0.00
7740.23,-64.29,0.00,0.00
7746.09,-63.71,0.00,0.00
7751.95,-63.18,0.00,0.00
7757.81,-62.65,0.00,0.00
7763.67,-62.03,0.00,0.00
7769.53,-61.38,0.00,0.00
7775.39,-60.78,0.00,0.00
7781.25,-60.20,0.00,0.00
7787.11,-59.61,0.00,0.00
7792.97,-58.99,0.00,0.00
7798.83,-58.39,0.00,0.00
7804.69,-57.87,0.00,0.00
7810.55,-57.45,0.00,0.00
7816.41,-57.13,0.00,0.00
7822.27,-56.84,0.00,0.00
7828.13,-56.57,0.00,0.00
7833.98,-56.28,0.00,0.00
7839.84,-55.99,0.00,0.00
7845.70,-55.72,0.00,0.00
7851.56,-55.47,0.00,0.00
7857.42,-55.30,0.14,0.00
7863.28,-55.20,0.17,0.00
7869.14,-55.23,0.23,0.00
7875.00,-55.36,0.00,0.00
7880.86,-55.60,0.00,0.00
7886.72,-55.96,0.00,0.00
7892.58,-56.41,0.00,0.00
7898.44,-56.92,0.00,0.00
7904.30,-57.40,0.00,0.00
7910.16,-57.84,0.00,0.00
7916.02,-58.28,0.00,0.00
7921.88,-58.72,0.00,0.00
7927.73,-59.17,0.00,0.00
7933.59,-59.73,0.00,0.00
7939.45,-60.44,0.00,0.00
7945.31,-61.26,0.00,0.00
7951.17,-62.08,0.00,0.00
7957.03,-62.72,0.00,0.00
7962.89,-63.00,0.00,0.00
7968.75,-62.83,0.00,0.00
7974.61,-62.28,0.00,0.00
7980.47,-61.60,0.00,0.00
7986.33,-60.97,0.00,0.00
7992.19,-60.44,0.00,0.00
7998.05,-60.00,0.00,0.00
8003.91,-59.55,0.00,0.00
8009.77,-59.08,0.00,0.00
8015.63,-58.62,0.00,0.00
8021.48,-58.25,0.00,0.00
8027.34,-58.04,0.00,0.00
8033.20,-57.95,0.00,0.00
8039.06,-57.99,0.00,0.00
8044.92,-58.16,0.00,0.00
8050.78,-58.48,0.00,0.00
8056.64,-58.91,0.00,0.00
8062.50,-59.38,0.00,0.00
8068.36,-59.82,0.00,0.00
8074.22,-60.15,0.00,0.00
8080.08,-60.33,0.00,0.00
8085.94,-60.35,0.00,0.00
8091.80,-60.23,0.00,0.00
8097.66,-60.04,0.00,0.00
8103.52,-59.83,0.00,0.00
8109.38,-59.67,0.00,0.00
8115.23,-59.63,0.00,0.00
8121.09,-59.74,0.00,0.00
8126.95,-59.98,0.00,0.00
8132.81,-60.30,0.00,0.00
8138.67,-60.69,0.00,0.00
8144.53,-61.12,0.00,0.00
8150.39,-61.49,0.00,0.00
8156.25,-61.66,0.00,0.00
8162.11,-61.58,0.00,0.00
8167.97,-61.38,0.00,0.00
8173.83,-61.23,0.00,0.00
8179.69,-61.13,0.00,0.00
8185.55,-61.16,0.00,0.00
8191.41,-61.34,0.00,0.00
8197.27,-61.56,0.00,0.00
8203.13,-61.60,0.00,0.00
8208.98,-61.40,0.00,0.00
8214.84,-61.06,0.00,0.00
8220.70,-60.54,0.00,0.00
8226.56,-59.96,0.00,0.00
8232.42,-59.33,0.00,0.00
8238.28,-58.70,0.00,0.00
8244.14,-58.10,0.00,0.00
8250.00,-57.61,0.00,0.00
8255.86,-57.22,0.00,0.00
8261.72,-56.93,0.00,0.00
8267.58,-56.68,0.00,0.00
8273.44,-56.56,0.02,0.00
8279.30,-56.53,0.01,0.00
8285.16,-56.59,0.00,0.00
8291.02,-56.73,0.00,0.00
8296.88,-56.90,0.00,0.00
8302.73,-57.08,0.00,0.00
8308.59,-57.24,0.00,0.00
8314.45,-57.41,0.00,0.00
8320.31,-57.53,0.00,0.00
8326.17,-57.50,0.00,0.00
8332.03,-57.36,0.00,0.00
8337.89,-57.19,0.00,0.00
8343.75,-56.99,0.00,0.00
8349.61,-56.80,0.00,0.00
8355.47,-56.66,0.00,0.00
8361.33,-56.62,0.01,0.00
8367.19,-56.70,0.01,0.00
8373.05,-56.89,0.00,0.00
8378.91,-57.20,0.00,0.00
8384.77,-57.63,0.00,0.00
8390.63,-58.12,0.00,0.00
8396.48,-58.66,0.00,0.00
8402.34,-59.17,0.00,0.00
8408.20,-59.60,0.00,0.00
8414.06,-59.95,0.00,0.00
8419.92,-60.33,0.00,0.00
8425.78,-60.72,0.00,0.00
8431.64,-61.10,0.00,0.00
8437.50,-61.51,0.00,0.00
8443.36,-61.96,0.00,0.00
8449.22,-62.42,0.00,0.00
8455.08,-62.89,0.00,0.00
8460.94,-63.34,0.00,0.00
8466.80,-63.75,0.00,0.00
8472.66,-64.08,0.00,0.00
8478.52,-64.29,0.00,0.00
8484.38,-64.45,0.00,0.00
8490.23,-64.67,0.00,0.00
8496.09,-64.99,0.00,0.00
8501.95,-65.40,0.00,0.00
8507.81,-65.84,0.00,0.00
8513.67,-66.13,0.00,0.00
8519.53,-66.19,0.00,0.00
8525.39,-66.02,0.00,0.00
8531.25,-65.62,0.00,0.00
8537.11,-64.87,0.00,0.00
8542.97,-63.88,0.00,0.00
8548.83,-62.84,0.00,0.00
8554.69,-61.90,0.00,0.00
8560.55,-61.14,0.00,0.00
8566.41,-60.53,0.00,0.00
8572.27,-60.08,0.00,0.00
8578.13,-59.82,0.00,0.00
8583.98,-59.72,0.00,0.00
8589.84,-59.81,0.00,0.00
8595.70,-60.09,0.00,0.00
8601.56,-60.57,0.00,0.00
8607.42,-61.32,0.00,0.00
8613.28,-62.38,0.00,0.00
8619.14,-63.80,0.00,0.00
8625.00,-65.71,0.00,0.00
8630.86,-68.26,0.00,0.00
8636.72,-71.46,0.00,0.00
8642.58,-74.71,0.00,0.00
8648.44,-74.67,0.00,0.00
8654.30,-72.28,0.00,0.00
8660.16,-70.28,0.00,0.00
8666.02,-68.71,0.00,0.00
8671.88,-67.71,0.00,0.00
8677.73,-67.27,0.00,0.00
8683.59,-67.33,0.00,0.00
8689.45,-67.84,0.00,0.00
8695.31,-68.63,0.00,0.00
8701.17,-69.75,0.00,0.00
8707.03,-71.19,0.00,0.00
8712.89,-73.10,0.00,0.00
8718.75,-75.67,0.00,0.00
8724.61,-79.35,0.00,0.00
8730.47,-84.68,0.00,0.00
8736.33,-81.11,0.00,0.00
8742.19,-76.39,0.00,0.00
8748.05,-73.14,0.00,0.00
8753.91,-70.87,0.00,0.00
8759.77,-69.05,0.00,0.00
8765.63,-67.44,0.00,0.00
8771.48,-66.01,0.00,0.00
8777.34,-64.92,0.00,0.00
8783.20,-64.18,0.00,0.00
8789.06,-63.77,0.00,0.00
8794.92,-63.65,0.00,0.00
8800.78,-63.81,0.00,0.00
8806.64,-64.09,0.00,0.00
8812.50,-64.37,0.00,0.00
8818.36,-64.70,0.00,0.00
8824.22,-65.04,0.00,0.00
8830.08,-65.35,0.00,0.00
8835.94,-65.57,0.00,0.00
8841.80,-65.68,0.00,0.00
8847.66,-65.78,0.00,0.00
8853.52,-65.90,0.00,0.00
8859.38,-65.93,0.00,0.00
8865.23,-65.76,0.00,0.00
8871.09,-65.59,0.00,0.00
8876.95,-65.51,0.00,0.00
8882.81,-65.59,0.00,0.00
8888.67,-65.84,0.00,0.00
8894.53,-66.44,0.00,0.00
8900.39,-67.50,0.00,0.00
8906.25,-68.99,0.00,0.00
8912.11,-71.25,0.00,0.00
8917.97,-74.72,0.00,0.00
8923.83,-80.13,0.00,0.00
8929.69,-78.32,0.00,0.00
8935.55,-72.96,0.00,0.00
8941.41,-69.46,0.00,0.00
8947.27,-67.10,0.00,0.00
8953.13,-65.38,0.00,0.00
8958.98,-64.10,0.00,0.00
8964.84,-63.21,0.00,0.00
8970.70,-62.61,0.00,0.00
8976.56,-62.23,0.00,0.00
8982.42,-61.97,0.00,0.00
8988.28,-61.80,0.00,0.00
8994.14,-61.75,0.00,0.00
9000.00,-61.76,0.00,0.00
9005.86,-61.84,0.00,0.00
9011.72,-61.94,0.00,0.00
9017.58,-61.96,0.00,0.00
9023.44,-61.90,0.00,0.00
9029.30,-61.85,0.00,0.00
9035.16,-61.89,0.00,0.00
9041.02,-62.13,0.00,0.00
9046.88,-62.66,0.00,0.00
9052.73,-63.44,0.00,0.00
9058.59,-64.37,0.00,0.00
9064.45,-65.26,0.00,0.00
9070.31,-65.79,0.00,0.00
9076.17,-65.86,0.00,0.00
9082.03,-65.65,0.00,0.00
9087.89,-65.38,0.00,0.00
9093.75,-65.11,0.00,0.00
9099.61,-64.89,0.00,0.00
9105.47,-64.81,0.00,0.00
9111.33,-64.85,0.00,0.00
