Hz,dBFS(rms),THD(%),BUZZ(%)
4570.31,-113.74,0.00,0.00
4576.17,-112.01,0.00,0.00
4582.03,-114.72,0.00,0.00
4587.89,-115.56,0.00,0.00
4593.75,-113.51,0.00,0.00
4599.61,-113.15,0.00,0.00
4605.47,-115.85,0.00,0.00
4611.33,-116.22,0.00,0.00
4617.19,-114.41,0.00,0.00
4623.05,-113.23,0.00,0.00
4628.91,-114.72,0.00,0.00
4634.77,-115.94,0.00,0.00
4640.63,-113.88,0.00,0.00
4646.48,-112.53,0.00,0.00
4652.34,-114.72,0.00,0.00
4658.20,-116.09,0.00,0.00
4664.06,-114.77,0.00,0.00
4669.92,-113.80,0.00,0.00
4675.78,-115.26,0.00,0.00
4681.64,-114.93,0.00,0.00
4687.50,-112.59,0.00,0.00
4693.36,-112.02,0.00,0.00
4699.22,-115.26,0.00,0.00
4705.08,-116.08,0.00,0.00
4710.94,-113.34,0.00,0.00
4716.80,-112.16,0.00,0.00
4722.66,-114.86,0.00,0.00
4728.52,-115.19,0.00,0.00
4734.38,-114.44,0.00,0.00
4740.23,-113.72,0.00,0.00
4746.09,-116.15,0.00,0.00
4751.95,-115.48,0.00,0.00
4757.81,-114.11,0.00,0.00
4763.67,-113.52,0.00,0.00
4769.53,-114.79,0.00,0.00
4775.39,-115.96,0.00,0.00
4781.25,-114.28,0.00,0.00
4787.11,-112.64,0.00,0.00
4792.97,-114.35,0.00,0.00
4798.83,-114.78,0.00,0.00
4804.69,-114.63,0.00,0.00
4810.55,-113.75,0.00,0.00
4816.41,-115.01,0.00,0.00
4822.27,-115.16,0.00,0.00
4828.13,-114.16,0.00,0.00
4833.98,-112.91,0.00,0.00
4839.84,-114.85,0.00,0.00
4845.70,-115.73,0.00,0.00
4851.56,-114.69,0.00,0.00
4857.42,-114.22,0.00,0.00
4863.28,-115.34,0.00,0.00
4869.14,-115.79,0.00,0.00
4875.00,-113.95,0.00,0.00
4880.86,-111.86,0.00,0.00
4886.72,-114.34,0.00,0.00
4892.58,-115.75,0.00,0.00
4898.44,-115.41,0.00,0.00
4904.30,-115.14,0.00,0.00
4910.16,-115.86,0.00,0.00
4916.02,-116.43,0.00,0.00
4921.88,-114.14,0.00,0.00
4927.73,-112.35,0.00,0.00
4933.59,-114.69,0.00,0.00
4939.45,-115.09,0.00,0.00
4945.31,-114.58,0.00,0.00
4951.17,-113.32,0.00,0.00
4957.03,-115.65,0.00,0.00
4962.89,-116.31,0.00,0.00
4968.75,-115.18,0.00,0.00
4974.61,-113.87,0.00,0.00
4980.47,-115.19,0.00,0.00
4986.33,-115.82,0.00,0.00
4992.19,-114.56,0.00,0.00
4998.05,-113.36,0.00,0.00
5003.91,-115.87,0.00,0.00
5009.77,-116.00,0.00,0.00
5015.63,-113.43,0.00,0.00
5021.48,-112.45,0.00,0.00
5027.34,-114.52,0.00,0.00
5033.20,-115.47,0.00,0.00
5039.06,-113.67,0.00,0.00
5044.92,-111.72,0.00,0.00
5050.78,-114.81,0.00,0.00
5056.64,-116.82,0.00,0.00
5062.50,-115.06,0.00,0.00
5068.36,-114.08,0.00,0.00
5074.22,-115.89,0.00,0.00
5080.08,-116.41,0.00,0.00
5085.94,-114.77,0.00,0.00
5091.80,-114.47,0.00,0.00
5097.66,-115.73,0.00,0.00
5103.52,-116.25,0.00,0.00
5109.38,-113.77,0.00,0.00
5115.23,-112.10,0.00,0.00
5121.09,-114.70,0.00,0.00
5126.95,-115.81,0.00,0.00
5132.81,-115.45,0.00,0.00
5138.67,-113.57,0.00,0.00
5144.53,-115.85,0.00,0.00
5150.39,-116.60,0.00,0.00
5156.25,-114.84,0.00,0.00
5162.11,-113.11,0.00,0.00
5167.97,-114.85,0.00,0.00
5173.83,-116.17,0.00,0.00
5179.69,-115.37,0.00,0.00
5185.55,-113.50,0.00,0.00
5191.41,-114.64,0.00,0.00
5197.27,-116.06,0.00,0.00
5203.13,-115.11,0.00,0.00
5208.98,-113.96,0.00,0.00
5214.84,-115.33,0.00,0.00
5220.70,-116.09,0.00,0.00
5226.56,-114.64,0.00,0.00
5232.42,-113.26,0.00,0.00
5238.28,-114.85,0.00,0.00
5244.14,-116.01,0.00,0.00
5250.00,-115.32,0.00,0.00
5255.86,-113.62,0.00,0.00
5261.72,-115.28,0.00,0.00
5267.58,-115.48,0.00,0.00
5273.44,-114.67,0.00,0.00
5279.30,-112.42,0.00,0.00
5285.16,-114.44,0.00,0.00
5291.02,-115.26,0.00,0.00
5296.88,-113.73,0.00,0.00
5302.73,-112.48,0.00,0.00
5308.59,-115.72,0.00,0.00
5314.45,-116.09,0.00,0.00
5320.31,-114.65,0.00,0.00
5326.17,-113.26,0.00,0.00
5332.03,-114.49,0.00,0.00
5337.89,-116.46,0.00,0.00
5343.75,-115.55,0.00,0.00
5349.61,-114.68,0.00,0.00
5355.47,-116.18,0.00,0.00
5361.33,-116.40,0.00,0.00
5367.19,-114.83,0.00,0.00
5373.05,-113.58,0.00,0.00
5378.91,-115.15,0.00,0.00
5384.77,-115.76,0.00,0.00
5390.63,-115.46,0.00,0.00
5396.48,-114.24,0.00,0.00
5402.34,-114.90,0.00,0.00
5408.20,-115.99,0.00,0.00
5414.06,-114.70,0.00,0.00
5419.92,-112.56,0.00,0.00
5425.78,-114.62,0.00,0.00
5431.64,-115.54,0.00,0.00
5437.50,-114.40,0.00,0.00
5443.36,-113.87,0.00,0.00
5449.22,-115.60,0.00,0.00
5455.08,-116.43,0.00,0.00
5460.94,-114.36,0.00,0.00
5466.80,-112.79,0.00,0.00
5472.66,-115.12,0.00,0.00
5478.52,-115.72,0.00,0.00
5484.38,-114.68,0.00,0.00
5490.23,-113.07,0.00,0.00
5496.09,-114.96,0.00,0.00
5501.95,-115.85,0.00,0.00
5507.81,-114.77,0.00,0.00
5513.67,-113.97,0.00,0.00
5519.53,-114.86,0.00,0.00
5525.39,-115.24,0.00,0.00
5531.25,-114.72,0.00,0.00
5537.11,-113.27,0.00,0.00
5542.97,-114.79,0.00,0.00
5548.83,-116.06,0.00,0.00
5554.69,-115.23,0.00,0.00
5560.55,-113.55,0.00,0.00
5566.41,-114.46,0.00,0.00
5572.27,-115.50,0.00,0.00
5578.13,-114.77,0.00,0.00
5583.98,-112.91,0.00,0.00
5589.84,-114.02,0.00,0.00
5595.70,-115.05,0.00,0.00
5601.56,-113.46,0.00,0.00
5607.42,-113.30,0.00,0.00
5613.28,-115.26,0.00,0.00
5619.14,-115.78,0.00,0.00
5625.00,-114.13,0.00,0.00
5630.86,-111.91,0.00,0.00
5636.72,-113.74,0.00,0.00
5642.58,-116.16,0.00,0.00
5648.44,-114.23,0.00,0.00
5654.30,-112.97,0.00,0.00
5660.16,-115.70,0.00,0.00
5666.02,-116.56,0.00,0.00
5671.88,-114.90,0.00,0.00
5677.73,-112.78,0.00,0.00
5683.59,-114.24,0.00,0.00
5689.45,-114.76,0.00,0.00
5695.31,-113.79,0.00,0.00
5701.17,-112.56,0.00,0.00
5707.03,-114.75,0.00,0.00
5712.89,-115.91,0.00,0.00
5718.75,-115.84,0.00,0.00
5724.61,-114.94,0.00,0.00
5730.47,-115.47,0.00,0.00
5736.33,-115.81,0.00,0.00
5742.19,-114.72,0.00,0.00
5748.05,-113.05,0.00,0.00
5753.91,-114.67,0.00,0.00
5759.77,-115.24,0.00,0.00
5765.63,-114.48,0.00,0.00
5771.48,-112.34,0.00,0.00
5777.34,-114.57,0.00,0.00
5783.20,-116.03,0.00,0.00
5789.06,-115.00,0.00,0.00
5794.92,-113.84,0.00,0.00
5800.78,-115.66,0.00,0.00
5806.64,-115.45,0.00,0.00
5812.50,-115.04,0.00,0.00
5818.36,-113.87,0.00,0.00
5824.22,-115.05,0.00,0.00
5830.08,-115.49,0.00,0.00
5835.94,-115.02,0.00,0.00
5841.80,-113.17,0.00,0.00
5847.66,-113.89,0.00,0.00
5853.52,-115.28,0.00,0.00
5859.38,-115.39,0.00,0.00
5865.23,-113.82,0.00,0.00
5871.09,-114.43,0.00,0.00
5876.95,-115.11,0.00,0.00
5882.81,-113.94,0.00,0.00
5888.67,-112.44,0.00,0.00
5894.53,-114.58,0.00,0.00
5900.39,-114.82,0.00,0.00
5906.25,-114.90,0.00,0.00
5912.11,-113.82,0.00,0.00
5917.97,-114.22,0.00,0.00
5923.83,-115.39,0.00,0.00
5929.69,-115.79,0.00,0.00
5935.55,-113.59,0.00,0.00
5941.41,-114.47,0.00,0.00
5947.27,-115.09,0.00,0.00
5953.13,-114.31,0.00,0.00
5958.98,-112.96,0.00,0.00
5964.84,-114.44,0.00,0.00
5970.70,-114.96,0.00,0.00
5976.56,-113.97,0.00,0.00
5982.42,-112.09,0.00,0.00
5988.28,-113.82,0.00,0.00
5994.14,-114.47,0.00,0.00
6000.00,-113.47,0.00,0.00
6005.86,-111.61,0.00,0.00
6011.72,-114.24,0.00,0.00
6017.58,-115.83,0.00,0.00
6023.44,-114.16,0.00,0.00
6029.30,-110.60,0.00,0.00
6035.16,-113.55,0.00,0.00
6041.02,-116.06,0.00,0.00
6046.88,-116.15,0.00,0.00
6052.73,-113.40,0.00,0.00
6058.59,-114.04,0.00,0.00
6064.45,-115.45,0.00,0.00
6070.31,-113.45,0.00,0.00
6076.17,-112.23,0.00,0.00
6082.03,-114.18,0.00,0.00
6087.89,-115.57,0.00,0.00
6093.75,-114.38,0.00,0.00
6099.61,-113.39,0.00,0.00
6105.47,-115.72,0.00,0.00
6111.33,-115.80,0.00,0.00
6117.19,-114.20,0.00,0.00
6123.05,-113.32,0.00,0.00
6128.91,-116.32,0.00,0.00
6134.77,-116.39,0.00,0.00
6140.63,-114.99,0.00,0.00
6146.48,-113.24,0.00,0.00
6152.34,-114.61,0.00,0.00
6158.20,-116.26,0.00,0.00
6164.06,-115.56,0.00,0.00
6169.92,-113.02,0.00,0.00
6175.78,-114.35,0.00,0.00
6181.64,-115.30,0.00,0.00
6187.50,-114.44,0.00,0.00
6193.36,-113.35,0.00,0.00
6199.22,-114.64,0.00,0.00
6205.08,-116.19,0.00,0.00
6210.94,-115.52,0.00,0.00
6216.80,-112.76,0.00,0.00
6222.66,-113.18,0.00,0.00
6228.52,-115.72,0.00,0.00
6234.38,-115.19,0.00,0.00
6240.23,-112.52,0.00,0.00
6246.09,-114.12,0.00,0.00
6251.95,-116.31,0.00,0.00
6257.81,-114.81,0.00,0.00
6263.67,-112.70,0.00,0.00
6269.53,-114.27,0.00,0.00
6275.39,-114.93,0.00,0.00
6281.25,-114.39,0.00,0.00
6287.11,-112.22,0.00,0.00
6292.97,-114.45,0.00,0.00
6298.83,-115.74,0.00,0.00
6304.69,-115.73,0.00,0.00
6310.55,-114.06,0.00,0.00
6316.41,-115.38,0.00,0.00
6322.27,-116.91,0.00,0.00
6328.13,-116.34,0.00,0.00
6333.98,-114.38,0.00,0.00
6339.84,-115.08,0.00,0.00
6345.70,-115.92,0.00,0.00
6351.56,-114.06,0.00,0.00
6357.42,-112.81,0.00,0.00
6363.28,-115.24,0.00,0.00
6369.14,-116.90,0.00,0.00
6375.00,-115.42,0.00,0.00
6380.86,-111.39,0.00,0.00
6386.72,-113.01,0.00,0.00
6392.58,-115.93,0.00,0.00
6398.44,-115.66,0.00,0.00
6404.30,-113.87,0.00,0.00
6410.16,-115.51,0.00,0.00
6416.02,-115.95,0.00,0.00
6421.88,-116.24,0.00,0.00
6427.73,-113.99,0.00,0.00
6433.59,-114.38,0.00,0.00
6439.45,-115.33,0.00,0.00
6445.31,-115.43,0.00,0.00
6451.17,-114.83,0.00,0.00
6457.03,-115.39,0.00,0.00
6462.89,-115.49,0.00,0.00
6468.75,-114.48,0.00,0.00
6474.61,-112.19,0.00,0.00
6480.47,-114.44,0.00,0.00
6486.33,-115.83,0.00,0.00
6492.19,-114.59,0.00,0.00
6498.05,-113.64,0.00,0.00
6503.91,-115.45,0.00,0.00
6509.77,-116.17,0.00,0.00
6515.63,-115.50,0.00,0.00
6521.48,-112.69,0.00,0.00
6527.34,-113.71,0.00,0.00
6533.20,-115.75,0.00,0.00
6539.06,-115.61,0.00,0.00
6544.92,-113.63,0.00,0.00
6550.78,-114.88,0.00,0.00
6556.64,-115.18,0.00,0.00
6562.50,-114.56,0.00,0.00
6568.36,-113.27,0.00,0.00
6574.22,-114.54,0.00,0.00
6580.08,-115.78,0.00,0.00
6585.94,-114.88,0.00,0.00
6591.80,-113.02,0.00,0.00
6597.66,-114.15,0.00,0.00
6603.52,-115.84,0.00,0.00
6609.38,-116.37,0.00,0.00
6615.23,-114.68,0.00,0.00
6621.09,-115.54,0.00,0.00
6626.95,-116.60,0.00,0.00
6632.81,-114.61,0.00,0.00
6638.67,-113.65,0.00,0.00
6644.53,-115.85,0.00,0.00
6650.39,-116.57,0.00,0.00
6656.25,-114.79,0.00,0.00
6662.11,-113.91,0.00,0.00
6667.97,-115.66,0.00,0.00
6673.83,-116.62,0.00,0.00
6679.69,-115.25,0.00,0.00
6685.55,-113.55,0.00,0.00
6691.41,-114.43,0.00,0.00
6697.27,-116.44,0.00,0.00
6703.13,-114.56,0.00,0.00
6708.98,-113.12,0.00,0.00
6714.84,-115.41,0.00,0.00
6720.70,-116.31,0.00,0.00
6726.56,-115.68,0.00,0.00
6732.42,-113.32,0.00,0.00
6738.28,-114.36,0.00,0.00
6744.14,-116.18,0.00,0.00
6750.00,-116.28,0.00,0.00
6755.86,-114.44,0.00,0.00
6761.72,-115.76,0.00,0.00
6767.58,-117.53,0.00,0.00
6773.44,-116.52,0.00,0.00
6779.30,-113.90,0.00,0.00
6785.16,-115.75,0.00,0.00
6791.02,-116.64,0.00,0.00
6796.88,-114.73,0.00,0.00
6802.73,-112.20,0.00,0.00
6808.59,-113.91,0.00,0.00
6814.45,-115.51,0.00,0.00
6820.31,-115.55,0.00,0.00
6826.17,-112.75,0.00,0.00
6832.03,-114.30,0.00,0.00
6837.89,-116.34,0.00,0.00
6843.75,-115.59,0.00,0.00
6849.61,-113.07,0.00,0.00
6855.47,-114.46,0.00,0.00
6861.33,-117.38,0.00,0.00
6867.19,-115.23,0.00,0.00
6873.05,-112.14,0.00,0.00
6878.91,-113.29,0.00,0.00
6884.77,-115.80,0.00,0.00
6890.63,-115.52,0.00,0.00
6896.48,-114.87,0.00,0.00
6902.34,-115.89,0.00,0.00
6908.20,-116.68,0.00,0.00
6914.06,-116.30,0.00,0.00
6919.92,-114.64,0.00,0.00
6925.78,-116.16,0.00,0.00
6931.64,-116.57,0.00,0.00
6937.50,-114.98,0.00,0.00
6943.36,-112.05,0.00,0.00
6949.22,-114.07,0.00,0.00
6955.08,-116.01,0.00,0.00
6960.94,-115.31,0.00,0.00
6966.80,-114.03,0.00,0.00
6972.66,-115.35,0.00,0.00
6978.52,-116.52,0.00,0.00
6984.38,-115.85,0.00,0.00
6990.23,-114.02,0.00,0.00
6996.09,-115.51,0.00,0.00
7001.95,-116.48,0.00,0.00
7007.81,-115.28,0.00,0.00
7013.67,-114.25,0.00,0.00
7019.53,-115.41,0.00,0.00
7025.39,-116.86,0.00,0.00
7031.25,-117.00,0.00,0.00
7037.11,-113.90,0.00,0.00
7042.97,-114.83,0.00,0.00
7048.83,-116.44,0.00,0.00
7054.69,-115.54,0.00,0.00
7060.55,-112.91,0.00,0.00
7066.41,-114.44,0.00,0.00
7072.27,-117.72,0.00,0.00
7078.13,-117.36,0.00,0.00
7083.98,-114.47,0.00,0.00
7089.84,-115.14,0.00,0.00
7095.70,-117.30,0.00,0.00
7101.56,-116.39,0.00,0.00
7107.42,-113.94,0.00,0.00
7113.28,-114.81,0.00,0.00
7119.14,-116.64,0.00,0.00
7125.00,-115.66,0.00,0.00
7130.86,-113.52,0.00,0.00
7136.72,-113.99,0.00,0.00
7142.58,-116.82,0.00,0.00
7148.44,-115.98,0.00,0.00
7154.30,-112.42,0.00,0.00
7160.16,-113.92,0.00,0.00
7166.02,-116.31,0.00,0.00
7171.88,-116.82,0.00,0.00
7177.73,-115.49,0.00,0.00
7183.59,-116.00,0.00,0.00
7189.45,-117.73,0.00,0.00
7195.31,-116.92,0.00,0.00
7201.17,-114.02,0.00,0.00
7207.03,-114.86,0.00,0.00
7212.89,-117.28,0.00,0.00
7218.75,-116.14,0.00,0.00
7224.61,-113.45,0.00,0.00
7230.47,-114.05,0.00,0.00
7236.33,-116.87,0.00,0.00
7242.19,-115.85,0.00,0.00
7248.05,-113.94,0.00,0.00
7253.91,-114.57,0.00,0.00
7259.77,-116.75,0.00,0.00
7265.63,-115.87,0.00,0.00
7271.48,-113.41,0.00,0.00
7277.34,-114.70,0.00,0.00
7283.20,-115.62,0.00,0.00
7289.06,-115.95,0.00,0.00
7294.92,-113.89,0.00,0.00
7300.78,-114.69,0.00,0.00
7306.64,-117.08,0.00,0.00
7312.50,-116.52,0.00,0.00
7318.36,-113.38,0.00,0.00
7324.22,-113.93,0.00,0.00
7330.08,-116.79,0.00,0.00
7335.94,-115.65,0.00,0.00
7341.80,-114.70,0.00,0.00
7347.66,-115.56,0.00,0.00
7353.52,-115.71,0.00,0.00
7359.38,-114.93,0.00,0.00
7365.23,-112.69,0.00,0.00
7371.09,-114.03,0.00,0.00
7376.95,-116.37,0.00,0.00
7382.81,-115.39,0.00,0.00
7388.67,-112.94,0.00,0.00
7394.53,-114.23,0.00,0.00
7400.39,-116.63,0.00,0.00
7406.25,-115.68,0.00,0.00
7412.11,-112.79,0.00,0.00
7417.97,-114.00,0.00,0.00
7423.83,-116.31,0.00,0.00
7429.69,-116.10,0.00,0.00
7435.55,-114.02,0.00,0.00
7441.41,-115.66,0.00,0.00
7447.27,-116.93,0.00,0.00
7453.13,-116.34,0.00,0.00
7458.98,-113.99,0.00,0.00
7464.84,-114.57,0.00,0.00
7470.70,-115.77,0.00,0.00
7476.56,-116.17,0.00,0.00
7482.42,-113.82,0.00,0.00
7488.28,-115.41,0.00,0.00
7494.14,-117.36,0.00,0.00
7500.00,-116.35,0.00,0.00
7505.86,-113.66,0.00,0.00
7511.72,-114.55,0.00,0.00
7517.58,-117.11,0.00,0.00
7523.44,-115.60,0.00,0.00
7529.30,-113.95,0.00,0.00
7535.16,-114.67,0.00,0.00
7541.02,-116.78,0.00,0.00
7546.88,-116.42,0.00,0.00
7552.73,-114.83,0.00,0.00
7558.59,-116.29,0.00,0.00
7564.45,-117.06,0.00,0.00
7570.31,-115.77,0.00,0.00
7576.17,-113.85,0.00,0.00
7582.03,-114.55,0.00,0.00
7587.89,-116.49,0.00,0.00
7593.75,-115.78,0.00,0.00
7599.61,-113.62,0.00,0.00
7605.47,-114.78,0.00,0.00
7611.33,-116.86,0.00,0.00
7617.19,-115.97,0.00,0.00
7623.05,-113.36,0.00,0.00
7628.91,-114.37,0.00,0.00
7634.77,-116.27,0.00,0.00
7640.63,-115.43,0.00,0.00
7646.48,-112.71,0.00,0.00
7652.34,-114.23,0.00,0.00
7658.20,-117.87,0.00,0.00
7664.06,-117.37,0.00,0.00
7669.92,-114.48,0.00,0.00
7675.78,-114.37,0.00,0.00
7681.64,-116.09,0.00,0.00
7687.50,-116.19,0.00,0.00
7693.36,-113.26,0.00,0.00
7699.22,-114.58,0.00,0.00
7705.08,-117.49,0.00,0.00
7710.94,-116.68,0.00,0.00
7716.80,-113.67,0.00,0.00
7722.66,-115.06,0.00,0.00
7728.52,-118.64,0.00,0.00
7734.38,-117.41,0.00,0.00
7740.23,-114.57,0.00,0.00
7746.09,-114.65,0.00,0.00
7751.95,-115.40,0.00,0.00
7757.81,-115.15,0.00,0.00
7763.67,-112.71,0.00,0.00
7769.53,-113.36,0.00,0.00
7775.39,-116.84,0.00,0.00
7781.25,-116.70,0.00,0.00
7787.11,-113.55,0.00,0.00
7792.97,-114.43,0.00,0.00
7798.83,-117.82,0.00,0.00
7804.69,-116.51,0.00,0.00
7810.55,-113.59,0.00,0.00
7816.41,-113.59,0.00,0.00
7822.27,-116.30,0.00,0.00
7828.13,-116.38,0.00,0.00
7833.98,-113.70,0.00,0.00
7839.84,-114.15,0.00,0.00
7845.70,-116.58,0.00,0.00
7851.56,-115.86,0.00,0.00
7857.42,-113.70,0.00,0.00
7863.28,-114.30,0.00,0.00
7869.14,-115.84,0.00,0.00
7875.00,-116.26,0.00,0.00
7880.86,-113.56,0.00,0.00
7886.72,-114.41,0.00,0.00
7892.58,-116.87,0.00,0.00
7898.44,-116.60,0.00,0.00
7904.30,-113.54,0.00,0.00
7910.16,-114.54,0.00,0.00
7916.02,-116.47,0.00,0.00
7921.88,-116.81,0.00,0.00
7927.73,-114.76,0.00,0.00
7933.59,-114.81,0.00,0.00
7939.45,-116.16,0.00,0.00
7945.31,-116.50,0.00,0.00
7951.17,-115.18,0.00,0.00
7957.03,-116.49,0.00,0.00
7962.89,-116.45,0.00,0.00
7968.75,-116.60,0.00,0.00
7974.61,-114.16,0.00,0.00
7980.47,-114.53,0.00,0.00
7986.33,-116.38,0.00,0.00
7992.19,-116.09,0.00,0.00
7998.05,-114.92,0.00,0.00
8003.91,-115.75,0.00,0.00
8009.77,-116.67,0.00,0.00
8015.63,-115.44,0.00,0.00
8021.48,-113.63,0.00,0.00
8027.34,-114.28,0.00,0.00
8033.20,-116.72,0.00,0.00
8039.06,-115.78,0.00,0.00
8044.92,-113.38,0.00,0.00
8050.78,-114.38,0.00,0.00
8056.64,-116.61,0.00,0.00
8062.50,-116.17,0.00,0.00
8068.36,-114.38,0.00,0.00
8074.22,-115.25,0.00,0.00
8080.08,-117.00,0.00,0.00
8085.94,-116.51,0.00,0.00
8091.80,-113.81,0.00,0.00
8097.66,-114.87,0.00,0.00
8103.52,-116.51,0.00,0.00
8109.38,-116.66,0.00,0.00
8115.23,-112.73,0.00,0.00
8121.09,-113.13,0.00,0.00
8126.95,-116.31,0.00,0.00
8132.81,-116.54,0.00,0.00
8138.67,-113.60,0.00,0.00
8144.53,-113.33,0.00,0.00
8150.39,-116.70,0.00,0.00
8156.25,-115.91,0.00,0.00
8162.11,-112.88,0.00,0.00
8167.97,-113.98,0.00,0.00
8173.83,-117.36,0.00,0.00
8179.69,-117.48,0.00,0.00
8185.55,-114.76,0.00,0.00
8191.41,-114.82,0.00,0.00
8197.27,-117.21,0.00,0.00
8203.13,-115.86,0.00,0.00
8208.98,-112.92,0.00,0.00
8214.84,-114.22,0.00,0.00
8220.70,-117.76,0.00,0.00
8226.56,-116.75,0.00,0.00
8232.42,-115.04,0.00,0.00
8238.28,-114.94,0.00,0.00
8244.14,-115.77,0.00,0.00
8250.00,-115.99,0.00,0.00
8255.86,-114.31,0.00,0.00
8261.72,-114.12,0.00,0.00
8267.58,-115.82,0.00,0.00
8273.44,-116.12,0.00,0.00
8279.30,-112.97,0.00,0.00
8285.16,-114.13,0.00,0.00
8291.02,-116.46,0.00,0.00
8296.88,-116.32,0.00,0.00
8302.73,-114.10,0.00,0.00
8308.59,-115.37,0.00,0.00
8314.45,-117.31,0.00,0.00
8320.31,-116.86,0.00,0.00
8326.17,-113.71,0.00,0.00
8332.03,-114.03,0.00,0.00
8337.89,-116.33,0.00,0.00
8343.75,-115.98,0.00,0.00
8349.61,-113.63,0.00,0.00
8355.47,-114.15,0.00,0.00
8361.33,-115.82,0.00,0.00
8367.19,-116.59,0.00,0.00
8373.05,-114.24,0.00,0.00
8378.91,-114.87,0.00,0.00
8384.77,-116.27,0.00,0.00
8390.63,-116.76,0.00,0.00
8396.48,-113.53,0.00,0.00
8402.34,-113.15,0.00,0.00
8408.20,-116.81,0.00,0.00
8414.06,-116.12,0.00,0.00
8419.92,-113.88,0.00,0.00
8425.78,-114.03,0.00,0.00
8431.64,-116.39,0.00,0.00
8437.50,-117.20,0.00,0.00
8443.36,-113.72,0.00,0.00
8449.22,-113.67,0.00,0.00
8455.08,-117.46,0.00,0.00
8460.94,-116.16,0.00,0.00
8466.80,-113.82,0.00,0.00
8472.66,-114.51,0.00,0.00
8478.52,-117.62,0.00,0.00
8484.38,-116.90,0.00,0.00
8490.23,-114.28,0.00,0.00
8496.09,-114.69,0.00,0.00
8501.95,-116.56,0.00,0.00
8507.81,-116.90,0.00,0.00
8513.67,-115.25,0.00,0.00
8519.53,-115.78,0.00,0.00
8525.39,-117.57,0.00,0.00
8531.25,-117.14,0.00,0.00
8537.11,-114.58,0.00,0.00
8542.97,-114.84,0.00,0.00
8548.83,-117.24,0.00,0.00
8554.69,-116.99,0.00,0.00
8560.55,-112.93,0.00,0.00
8566.41,-113.18,0.00,0.00
8572.27,-116.48,0.00,0.00
8578.13,-116.40,0.00,0.00
8583.98,-114.90,0.00,0.00
8589.84,-114.54,0.00,0.00
8595.70,-116.83,0.00,0.00
8601.56,-117.07,0.00,0.00
8607.42,-114.59,0.00,0.00
8613.28,-115.11,0.00,0.00
8619.14,-117.64,0.00,0.00
8625.00,-117.07,0.00,0.00
8630.86,-114.16,0.00,0.00
8636.72,-114.21,0.00,0.00
8642.58,-116.21,0.00,0.00
8648.44,-115.89,0.00,0.00
8654.30,-113.75,0.00,0.00
8660.16,-114.65,0.00,0.00
8666.02,-117.62,0.00,0.00
8671.88,-116.67,0.00,0.00
8677.73,-113.79,0.00,0.00
8683.59,-114.31,0.00,0.00
8689.45,-117.85,0.00,0.00
8695.31,-117.95,0.00,0.00
8701.17,-115.40,0.00,0.00
8707.03,-115.19,0.00,0.00
8712.89,-116.92,0.00,0.00
8718.75,-116.53,0.00,0.00
8724.61,-114.84,0.00,0.00
8730.47,-114.63,0.00,0.00
8736.33,-116.92,0.00,0.00
8742.19,-116.32,0.00,0.00
8748.05,-113.50,0.00,0.00
8753.91,-114.04,0.00,0.00
8759.77,-117.58,0.00,0.00
8765.63,-116.26,0.00,0.00
8771.48,-113.39,0.00,0.00
8777.34,-113.71,0.00,0.00
8783.20,-116.81,0.00,0.00
8789.06,-117.33,0.00,0.00
8794.92,-114.06,0.00,0.00
8800.78,-114.15,0.00,0.00
8806.64,-116.78,0.00,0.00
8812.50,-116.65,0.00,0.00
8818.36,-114.29,0.00,0.00
8824.22,-114.26,0.00,0.00
8830.08,-117.31,0.00,0.00
8835.94,-116.34,0.00,0.00
8841.80,-112.94,0.00,0.00
8847.66,-113.49,0.00,0.00
8853.52,-117.32,0.00,0.00
8859.38,-117.10,0.00,0.00
8865.23,-114.92,0.00,0.00
8871.09,-114.64,0.00,0.00
8876.95,-116.76,0.00,0.00
8882.81,-117.60,0.00,0.00
8888.67,-115.65,0.00,0.00
8894.53,-115.20,0.00,0.00
8900.39,-116.63,0.00,0.00
8906.25,-116.78,0.00,0.00
8912.11,-115.00,0.00,0.00
8917.97,-115.49,0.00,0.00
8923.83,-117.56,0.00,0.00
8929.69,-116.76,0.00,0.00
8935.55,-114.55,0.00,0.00
8941.41,-115.12,0.00,0.00
8947.27,-117.00,0.00,0.00
8953.13,-116.04,0.00,0.00
8958.98,-113.95,0.00,0.00
8964.84,-114.36,0.00,0.00
8970.70,-116.40,0.00,0.00
8976.56,-116.92,0.00,0.00
8982.42,-114.65,0.00,0.00
8988.28,-114.18,0.00,0.00
8994.14,-116.96,0.00,0.00
9000.00,-117.24,0.00,0.00
9005.86,-115.16,0.00,0.00
9011.72,-114.34,0.00,0.00
9017.58,-117.67,0.00,0.00
9023.44,-116.91,0.00,0.00
9029.30,-114.57,0.00,0.00
9035.16,-114.56,0.00,0.00
9041.02,-116.54,0.00,0.00
9046.88,-116.52,0.00,0.00
9052.73,-114.78,0.00,0.00
9058.59,-114.43,0.00,0.00
9064.45,-117.66,0.00,0.00
9070.31,-117.68,0.00,0.00
9076.17,-114.85,0.00,0.00
9082.03,-114.57,0.00,0.00
9087.89,-116.32,0.00,0.00
9093.75,-116.62,0.00,0.00
9099.61,-114.02,0.00,0.00
9105.47,-114.36,0.00,0.00
9111.33,-116.89,0.00,0.00
