Hz,dBFS(rms),THD(%),BUZZ(%)
4582.03,-64.22,0.00,0.00
4587.89,-64.21,0.00,0.00
4593.75,-64.11,0.00,0.00
4599.61,-63.96,0.00,0.00
4605.47,-63.79,0.00,0.00
4611.33,-63.62,0.00,0.00
4617.19,-63.46,0.00,0.00
4623.05,-63.33,0.00,0.00
4628.91,-63.27,0.00,0.00
4634.77,-63.21,0.00,0.00
4640.63,-63.14,0.00,0.00
4646.48,-63.10,0.00,0.00
4652.34,-63.08,0.12,0.02
4658.20,-63.10,0.11,0.04
4664.06,-63.18,0.11,0.04
4669.92,-63.33,0.15,0.04
4675.78,-63.60,0.00,0.00
4681.64,-63.97,0.00,0.00
4687.50,-64.48,0.00,0.00
4693.36,-65.03,0.00,0.00
4699.22,-65.66,0.00,0.00
4705.08,-66.23,0.00,0.00
4710.94,-66.69,0.00,0.00
4716.80,-67.04,0.00,0.00
4722.66,-67.19,0.00,0.00
4728.52,-67.23,0.00,0.00
4734.38,-67.25,0.00,0.00
4740.23,-67.40,0.00,0.00
4746.09,-67.60,0.00,0.00
4751.95,-67.90,0.00,0.00
4757.81,-68.30,0.00,0.00
4763.67,-68.82,0.00,0.00
4769.53,-69.36,0.00,0.00
4775.39,-70.08,0.00,0.00
4781.25,-70.73,0.00,0.00
4787.11,-71.51,0.00,0.00
4792.97,-72.38,0.00,0.00
4798.83,-73.27,0.00,0.00
4804.69,-74.23,0.00,0.00
4810.55,-75.09,0.00,0.00
4816.41,-75.87,0.00,0.00
4822.27,-76.16,0.00,0.00
4828.13,-76.00,0.00,0.00
4833.98,-75.69,0.00,0.00
4839.84,-75.26,0.00,0.00
4845.70,-74.94,0.00,0.00
4851.56,-74.85,0.00,0.00
4857.42,-75.00,0.00,0.00
4863.28,-75.32,0.00,0.00
4869.14,-75.89,0.00,0.00
4875.00,-76.52,0.00,0.00
4880.86,-77.18,0.00,0.00
4886.72,-78.00,0.00,0.00
4892.58,-78.92,0.00,0.00
4898.44,-79.62,0.00,0.00
4904.30,-80.30,0.00,0.00
4910.16,-80.62,0.00,0.00
4916.02,-80.77,0.00,0.00
4921.88,-80.86,0.00,0.00
4927.73,-81.05,0.00,0.00
4933.59,-80.87,0.00,0.00
4939.45,-80.52,0.00,0.00
4945.31,-80.51,0.00,0.00
4951.17,-80.62,0.00,0.00
4957.03,-80.33,0.00,0.00
4962.89,-80.23,0.00,0.00
4968.75,-79.85,0.00,0.00
4974.61,-79.30,0.00,0.00
4980.47,-78.36,0.00,0.00
4986.33,-77.05,0.00,0.00
4992.19,-75.60,0.00,0.00
4998.05,-74.32,0.00,0.00
5003.91,-73.12,0.00,0.00
5009.77,-72.19,0.00,0.00
5015.63,-71.45,0.00,0.00
5021.48,-70.86,0.00,0.00
5027.34,-70.37,0.00,0.00
5033.20,-69.90,0.00,0.00
5039.06,-69.54,0.00,0.00
5044.92,-69.24,0.00,0.00
5050.78,-68.94,0.00,0.00
5056.64,-68.67,0.00,0.00
5062.50,-68.38,0.00,0.00
5068.36,-68.15,0.00,0.00
5074.22,-67.82,0.00,0.00
5080.08,-67.38,0.00,0.00
5085.94,-66.85,0.00,0.00
5091.80,-66.24,0.00,0.00
5097.66,-65.60,0.00,0.00
5103.52,-64.96,0.00,0.00
5109.38,-64.29,0.00,0.00
5115.23,-63.64,0.00,0.00
5121.09,-63.01,0.00,0.00
5126.95,-62.40,0.00,0.00
5132.81,-61.80,0.00,0.00
5138.67,-61.22,0.00,0.00
5144.53,-60.76,0.00,0.00
5150.39,-60.42,0.12,0.03
5156.25,-60.25,0.11,0.01
5162.11,-60.34,0.10,0.01
5167.97,-60.65,0.00,0.00
5173.83,-61.11,0.00,0.00
5179.69,-61.56,0.00,0.00
5185.55,-61.97,0.00,0.00
5191.41,-62.30,0.00,0.00
5197.27,-62.47,0.00,0.00
5203.13,-62.52,0.00,0.00
5208.98,-62.43,0.00,0.00
5214.84,-62.24,0.00,0.00
5220.70,-62.03,0.00,0.00
5226.56,-61.84,0.00,0.00
5232.42,-61.67,0.00,0.00
5238.28,-61.54,0.00,0.00
5244.14,-61.41,0.00,0.00
5250.00,-61.25,0.00,0.00
5255.86,-61.04,0.00,0.00
5261.72,-60.79,0.00,0.00
5267.58,-60.52,0.00,0.00
5273.44,-60.26,0.00,0.00
5279.30,-60.03,0.00,0.00
5285.16,-59.80,0.00,0.00
5291.02,-59.61,0.22,0.03
5296.88,-59.51,0.19,0.02
5302.73,-59.50,0.18,0.02
5308.59,-59.60,0.18,0.03
5314.45,-59.74,0.17,0.02
5320.31,-59.93,0.00,0.00
5326.17,-60.13,0.00,0.00
5332.03,-60.31,0.00,0.00
5337.89,-60.41,0.00,0.00
5343.75,-60.45,0.00,0.00
5349.61,-60.51,0.00,0.00
5355.47,-60.53,0.19,0.02
5361.33,-60.60,0.16,0.02
5367.19,-60.72,0.00,0.00
5373.05,-60.86,0.00,0.00
5378.91,-61.03,0.00,0.00
5384.77,-61.20,0.00,0.00
5390.63,-61.34,0.00,0.00
5396.48,-61.44,0.00,0.00
5402.34,-61.50,0.00,0.00
5408.20,-61.52,0.00,0.00
5414.06,-61.48,0.00,0.00
5419.92,-61.40,0.00,0.00
5425.78,-61.34,0.00,0.00
5431.64,-61.32,0.00,0.00
5437.50,-61.26,0.00,0.00
5443.36,-61.21,0.19,0.02
5449.22,-61.22,0.18,0.02
5455.08,-61.18,0.18,0.01
5460.94,-61.21,0.16,0.01
5466.80,-61.28,0.17,0.02
5472.66,-61.31,0.18,0.00
5478.52,-61.38,0.16,0.00
5484.38,-61.54,0.14,0.01
5490.23,-61.57,0.17,0.01
5496.09,-61.64,0.16,0.02
5501.95,-61.80,0.18,0.02
5507.81,-61.86,0.16,0.01
5513.67,-62.11,0.18,0.01
5519.53,-62.25,0.15,0.02
5525.39,-62.44,0.00,0.00
5531.25,-62.86,0.00,0.00
5537.11,-63.17,0.00,0.00
5542.97,-63.75,0.00,0.00
5548.83,-64.17,0.00,0.00
5554.69,-64.78,0.00,0.00
5560.55,-65.32,0.00,0.00
5566.41,-65.98,0.00,0.00
5572.27,-66.72,0.00,0.00
5578.13,-67.45,0.00,0.00
5583.98,-68.20,0.00,0.00
5589.84,-68.75,0.00,0.00
5595.70,-69.41,0.00,0.00
5601.56,-69.85,0.00,0.00
5607.42,-70.60,0.00,0.00
5613.28,-71.14,0.00,0.00
5619.14,-71.95,0.00,0.00
5625.00,-72.55,0.00,0.00
5630.86,-72.85,0.00,0.00
5636.72,-72.95,0.00,0.00
5642.58,-72.70,0.00,0.00
5648.44,-72.45,0.00,0.00
5654.30,-71.46,0.00,0.00
5660.16,-70.95,0.00,0.00
5666.02,-70.01,0.00,0.00
5671.88,-69.41,0.00,0.00
5677.73,-68.95,0.00,0.00
5683.59,-68.31,0.00,0.00
5689.45,-68.45,0.00,0.00
5695.31,-68.05,0.00,0.00
5701.17,-67.89,0.00,0.00
5707.03,-68.23,0.00,0.00
5712.89,-67.93,0.00,0.00
5718.75,-68.19,0.00,0.00
5724.61,-68.74,0.00,0.00
5730.47,-68.42,0.00,0.00
5736.33,-68.62,0.00,0.00
5742.19,-69.06,0.00,0.00
5748.05,-68.64,0.00,0.00
5753.91,-68.48,0.00,0.00
5759.77,-68.65,0.00,0.00
5765.63,-68.00,0.00,0.00
5771.48,-67.39,0.00,0.00
5777.34,-67.49,0.00,0.00
5783.20,-67.56,0.00,0.00
5789.06,-66.86,0.00,0.00
5794.92,-66.54,0.00,0.00
5800.78,-67.01,0.00,0.00
5806.64,-67.32,0.00,0.00
5812.50,-66.81,0.00,0.00
5818.36,-66.40,0.00,0.00
5824.22,-66.57,0.00,0.00
5830.08,-66.96,0.00,0.00
5835.94,-66.64,0.00,0.00
5841.80,-65.78,0.00,0.00
5847.66,-65.14,0.00,0.00
5853.52,-65.10,0.00,0.00
5859.38,-65.37,0.00,0.00
5865.23,-65.25,0.00,0.00
5871.09,-64.42,0.00,0.00
5876.95,-63.41,0.00,0.00
5882.81,-62.74,0.00,0.00
5888.67,-62.57,0.00,0.00
5894.53,-62.82,0.00,0.00
5900.39,-63.25,0.00,0.00
5906.25,-63.43,0.00,0.00
5912.11,-62.99,0.00,0.00
5917.97,-62.14,0.00,0.00
5923.83,-61.24,0.00,0.00
5929.69,-60.51,0.00,0.00
5935.55,-60.04,0.20,0.03
5941.41,-59.88,0.20,0.04
5947.27,-59.99,0.16,0.02
5953.13,-60.33,0.00,0.00
5958.98,-60.87,0.00,0.00
5964.84,-61.57,0.00,0.00
5970.70,-62.35,0.00,0.00
5976.56,-63.22,0.00,0.00
5982.42,-64.14,0.00,0.00
5988.28,-65.12,0.00,0.00
5994.14,-66.14,0.00,0.00
6000.00,-67.23,0.00,0.00
6005.86,-68.34,0.00,0.00
6011.72,-69.46,0.00,0.00
6017.58,-70.59,0.00,0.00
6023.44,-71.75,0.00,0.00
6029.30,-72.82,0.00,0.00
6035.16,-73.81,0.00,0.00
6041.02,-74.75,0.00,0.00
6046.88,-75.63,0.00,0.00
6052.73,-76.39,0.00,0.00
6058.59,-77.06,0.00,0.00
6064.45,-77.86,0.00,0.00
6070.31,-78.56,0.00,0.00
6076.17,-79.15,0.00,0.00
6082.03,-79.79,0.00,0.00
6087.89,-80.53,0.00,0.00
6093.75,-81.33,0.00,0.00
6099.61,-82.25,0.00,0.00
6105.47,-83.24,0.00,0.00
6111.33,-84.17,0.00,0.00
6117.19,-85.15,0.00,0.00
6123.05,-85.85,0.00,0.00
6128.91,-86.97,0.00,0.00
6134.77,-87.80,0.00,0.00
6140.63,-88.61,0.00,0.00
6146.48,-89.28,0.00,0.00
6152.34,-89.98,0.00,0.00
6158.20,-90.86,0.00,0.00
6164.06,-91.00,0.00,0.00
6169.92,-90.83,0.00,0.00
6175.78,-90.93,0.00,0.00
6181.64,-91.25,0.00,0.00
6187.50,-91.63,0.00,0.00
6193.36,-92.68,0.00,0.00
6199.22,-93.22,0.00,0.00
6205.08,-93.49,0.00,0.00
6210.94,-94.01,0.00,0.00
6216.80,-94.64,0.00,0.00
6222.66,-96.30,0.00,0.00
6228.52,-97.46,0.00,0.00
6234.38,-97.88,0.00,0.00
6240.23,-98.08,0.00,0.00
6246.09,-97.09,0.00,0.00
6251.95,-96.32,0.00,0.00
6257.81,-95.76,0.00,0.00
6263.67,-95.28,0.00,0.00
6269.53,-94.59,0.00,0.00
6275.39,-94.46,0.00,0.00
6281.25,-94.11,0.00,0.00
6287.11,-93.77,0.00,0.00
6292.97,-93.08,0.00,0.00
6298.83,-92.77,0.00,0.00
6304.69,-92.65,0.00,0.00
6310.55,-92.39,0.00,0.00
6316.41,-92.35,0.00,0.00
6322.27,-92.41,0.00,0.00
6328.13,-92.25,0.00,0.00
6333.98,-92.16,0.00,0.00
6339.84,-91.96,0.00,0.00
6345.70,-91.59,0.00,0.00
6351.56,-90.91,0.00,0.00
6357.42,-90.27,0.00,0.00
6363.28,-90.07,0.00,0.00
6369.14,-90.62,0.00,0.00
6375.00,-89.88,0.00,0.00
6380.86,-90.04,0.00,0.00
6386.72,-90.09,0.00,0.00
6392.58,-89.75,0.00,0.00
6398.44,-89.92,0.00,0.00
6404.30,-90.28,0.00,0.00
6410.16,-90.38,0.00,0.00
6416.02,-90.67,0.00,0.00
6421.88,-90.51,0.00,0.00
6427.73,-90.79,0.00,0.00
6433.59,-91.07,0.00,0.00
6439.45,-91.05,0.00,0.00
6445.31,-90.99,0.00,0.00
6451.17,-90.91,0.00,0.00
6457.03,-91.05,0.00,0.00
6462.89,-90.65,0.00,0.00
6468.75,-90.77,0.00,0.00
6474.61,-90.49,0.00,0.00
6480.47,-90.06,0.00,0.00
6486.33,-90.30,0.00,0.00
6492.19,-89.83,0.00,0.00
6498.05,-90.32,0.00,0.00
6503.91,-90.05,0.00,0.00
6509.77,-90.04,0.00,0.00
6515.63,-90.08,0.00,0.00
6521.48,-90.01,0.00,0.00
6527.34,-90.11,0.00,0.00
6533.20,-89.59,0.00,0.00
6539.06,-89.30,0.00,0.00
6544.92,-89.96,0.00,0.00
6550.78,-90.25,0.00,0.00
6556.64,-90.17,0.00,0.00
6562.50,-90.72,0.00,0.00
6568.36,-90.96,0.00,0.00
6574.22,-90.98,0.00,0.00
6580.08,-91.45,0.00,0.00
6585.94,-91.50,0.00,0.00
6591.80,-91.31,0.00,0.00
6597.66,-91.41,0.00,0.00
6603.52,-91.66,0.00,0.00
6609.38,-91.92,0.00,0.00
6615.23,-92.07,0.00,0.00
6621.09,-92.63,0.00,0.00
6626.95,-92.63,0.00,0.00
6632.81,-92.10,0.00,0.00
6638.67,-92.51,0.00,0.00
6644.53,-93.04,0.00,0.00
6650.39,-93.41,0.00,0.00
6656.25,-93.56,0.00,0.00
6662.11,-93.31,0.00,0.00
6667.97,-92.75,0.00,0.00
6673.83,-93.38,0.00,0.00
6679.69,-93.18,0.00,0.00
6685.55,-93.06,0.00,0.00
6691.41,-93.67,0.00,0.00
6697.27,-93.68,0.00,0.00
6703.13,-93.59,0.00,0.00
6708.98,-93.58,0.00,0.00
6714.84,-93.51,0.00,0.00
6720.70,-92.57,0.00,0.00
6726.56,-93.40,0.00,0.00
6732.42,-93.74,0.00,0.00
6738.28,-94.28,0.00,0.00
6744.14,-93.44,0.00,0.00
6750.00,-93.43,0.00,0.00
6755.86,-94.06,0.00,0.00
6761.72,-94.19,0.00,0.00
6767.58,-94.14,0.00,0.00
6773.44,-94.12,0.00,0.00
6779.30,-94.30,0.00,0.00
6785.16,-94.14,0.00,0.00
6791.02,-94.13,0.00,0.00
6796.88,-94.43,0.00,0.00
6802.73,-94.63,0.00,0.00
6808.59,-94.53,0.00,0.00
6814.45,-94.78,0.00,0.00
6820.31,-95.39,0.00,0.00
6826.17,-95.54,0.00,0.00
6832.03,-95.75,0.00,0.00
6837.89,-95.07,0.00,0.00
6843.75,-94.92,0.00,0.00
6849.61,-95.50,0.00,0.00
6855.47,-95.36,0.00,0.00
6861.33,-95.76,0.00,0.00
6867.19,-95.74,0.00,0.00
6873.05,-95.73,0.00,0.00
6878.91,-95.93,0.00,0.00
6884.77,-96.50,0.00,0.00
6890.63,-96.00,0.00,0.00
6896.48,-96.67,0.00,0.00
6902.34,-96.42,0.00,0.00
6908.20,-96.58,0.00,0.00
6914.06,-96.98,0.00,0.00
6919.92,-96.78,0.00,0.00
6925.78,-96.64,0.00,0.00
6931.64,-97.31,0.00,0.00
6937.50,-97.43,0.00,0.00
6943.36,-97.31,0.00,0.00
6949.22,-97.31,0.00,0.00
6955.08,-97.02,0.00,0.00
6960.94,-97.20,0.00,0.00
6966.80,-96.90,0.00,0.00
6972.66,-96.66,0.00,0.00
6978.52,-97.27,0.00,0.00
6984.38,-96.03,0.00,0.00
6990.23,-95.92,0.00,0.00
6996.09,-96.24,0.00,0.00
7001.95,-96.34,0.00,0.00
7007.81,-96.33,0.00,0.00
7013.67,-96.79,0.00,0.00
7019.53,-96.63,0.00,0.00
7025.39,-96.26,0.00,0.00
7031.25,-95.82,0.00,0.00
7037.11,-96.31,0.00,0.00
7042.97,-96.05,0.00,0.00
7048.83,-96.53,0.00,0.00
7054.69,-97.59,0.00,0.00
7060.55,-96.88,0.00,0.00
7066.41,-96.53,0.00,0.00
7072.27,-96.12,0.00,0.00
7078.13,-95.71,0.00,0.00
7083.98,-95.20,0.00,0.00
7089.84,-95.52,0.00,0.00
7095.70,-96.48,0.00,0.00
7101.56,-96.71,0.00,0.00
7107.42,-96.91,0.00,0.00
7113.28,-96.60,0.00,0.00
7119.14,-95.41,0.00,0.00
7125.00,-95.03,0.00,0.00
7130.86,-95.46,0.00,0.00
7136.72,-95.54,0.00,0.00
7142.58,-95.59,0.00,0.00
7148.44,-95.07,0.00,0.00
7154.30,-94.85,0.00,0.00
7160.16,-95.19,0.00,0.00
7166.02,-94.51,0.00,0.00
7171.88,-94.19,0.00,0.00
7177.73,-94.62,0.00,0.00
7183.59,-94.77,0.00,0.00
7189.45,-94.66,0.00,0.00
7195.31,-94.95,0.00,0.00
7201.17,-94.42,0.00,0.00
7207.03,-94.55,0.00,0.00
7212.89,-94.44,0.00,0.00
7218.75,-94.23,0.00,0.00
7224.61,-94.67,0.00,0.00
7230.47,-94.92,0.00,0.00
7236.33,-94.64,0.00,0.00
7242.19,-94.60,0.00,0.00
7248.05,-94.53,0.00,0.00
7253.91,-94.12,0.00,0.00
7259.77,-94.07,0.00,0.00
7265.63,-94.26,0.00,0.00
7271.48,-94.88,0.00,0.00
7277.34,-94.49,0.00,0.00
7283.20,-94.59,0.00,0.00
7289.06,-94.72,0.00,0.00
7294.92,-94.06,0.00,0.00
7300.78,-94.24,0.00,0.00
7306.64,-93.64,0.00,0.00
7312.50,-92.58,0.00,0.00
7318.36,-93.54,0.00,0.00
7324.22,-94.04,0.00,0.00
7330.08,-94.28,0.00,0.00
7335.94,-93.99,0.00,0.00
7341.80,-94.30,0.00,0.00
7347.66,-94.10,0.00,0.00
7353.52,-94.16,0.00,0.00
7359.38,-94.56,0.00,0.00
7365.23,-94.45,0.00,0.00
7371.09,-94.29,0.00,0.00
7376.95,-94.73,0.00,0.00
7382.81,-94.91,0.00,0.00
7388.67,-94.43,0.00,0.00
7394.53,-94.67,0.00,0.00
7400.39,-94.52,0.00,0.00
7406.25,-94.66,0.00,0.00
7412.11,-94.42,0.00,0.00
7417.97,-93.94,0.00,0.00
7423.83,-94.27,0.00,0.00
7429.69,-94.31,0.00,0.00
7435.55,-94.57,0.00,0.00
7441.41,-94.44,0.00,0.00
7447.27,-94.11,0.00,0.00
7453.13,-94.48,0.00,0.00
7458.98,-94.95,0.00,0.00
7464.84,-95.34,0.00,0.00
7470.70,-94.89,0.00,0.00
7476.56,-94.43,0.00,0.00
7482.42,-93.69,0.00,0.00
7488.28,-94.00,0.00,0.00
7494.14,-94.62,0.00,0.00
7500.00,-93.38,0.00,0.00
7505.86,-94.06,0.00,0.00
7511.72,-94.05,0.00,0.00
7517.58,-93.76,0.00,0.00
7523.44,-93.88,0.00,0.00
7529.30,-94.08,0.00,0.00
7535.16,-93.02,0.00,0.00
7541.02,-93.10,0.00,0.00
7546.88,-93.13,0.00,0.00
7552.73,-93.24,0.00,0.00
7558.59,-93.15,0.00,0.00
7564.45,-93.21,0.00,0.00
7570.31,-93.60,0.00,0.00
7576.17,-93.41,0.00,0.00
7582.03,-94.70,0.00,0.00
7587.89,-94.23,0.00,0.00
7593.75,-94.37,0.00,0.00
7599.61,-94.29,0.00,0.00
7605.47,-94.28,0.00,0.00
7611.33,-94.41,0.00,0.00
7617.19,-94.66,0.00,0.00
7623.05,-95.02,0.00,0.00
7628.91,-95.17,0.00,0.00
7634.77,-94.91,0.00,0.00
7640.63,-94.59,0.00,0.00
7646.48,-94.90,0.00,0.00
7652.34,-94.80,0.00,0.00
7658.20,-95.45,0.00,0.00
7664.06,-94.92,0.00,0.00
7669.92,-93.92,0.00,0.00
7675.78,-94.31,0.00,0.00
7681.64,-94.37,0.00,0.00
7687.50,-93.51,0.00,0.00
7693.36,-93.97,0.00,0.00
7699.22,-94.49,0.00,0.00
7705.08,-94.96,0.00,0.00
7710.94,-95.16,0.00,0.00
7716.80,-95.73,0.00,0.00
7722.66,-95.40,0.00,0.00
7728.52,-95.77,0.00,0.00
7734.38,-95.57,0.00,0.00
7740.23,-95.13,0.00,0.00
7746.09,-94.81,0.00,0.00
7751.95,-95.00,0.00,0.00
7757.81,-95.12,0.00,0.00
7763.67,-95.22,0.00,0.00
7769.53,-95.33,0.00,0.00
7775.39,-94.48,0.00,0.00
7781.25,-94.50,0.00,0.00
7787.11,-95.22,0.00,0.00
7792.97,-95.90,0.00,0.00
7798.83,-95.51,0.00,0.00
7804.69,-94.63,0.00,0.00
7810.55,-94.97,0.00,0.00
7816.41,-94.73,0.00,0.00
7822.27,-94.95,0.00,0.00
7828.13,-95.02,0.00,0.00
7833.98,-95.10,0.00,0.00
7839.84,-94.99,0.00,0.00
7845.70,-95.52,0.00,0.00
7851.56,-95.34,0.00,0.00
7857.42,-95.79,0.00,0.00
7863.28,-95.84,0.00,0.00
7869.14,-95.71,0.00,0.00
7875.00,-95.88,0.00,0.00
7880.86,-96.19,0.00,0.00
7886.72,-95.62,0.00,0.00
7892.58,-95.64,0.00,0.00
7898.44,-95.21,0.00,0.00
7904.30,-95.01,0.00,0.00
7910.16,-94.82,0.00,0.00
7916.02,-95.39,0.00,0.00
7921.88,-95.65,0.00,0.00
7927.73,-95.24,0.00,0.00
7933.59,-96.18,0.00,0.00
7939.45,-95.31,0.00,0.00
7945.31,-94.29,0.00,0.00
7951.17,-95.40,0.00,0.00
7957.03,-95.55,0.00,0.00
7962.89,-95.33,0.00,0.00
7968.75,-95.17,0.00,0.00
7974.61,-95.38,0.00,0.00
7980.47,-94.79,0.00,0.00
7986.33,-95.26,0.00,0.00
7992.19,-94.57,0.00,0.00
7998.05,-95.21,0.00,0.00
8003.91,-95.68,0.00,0.00
8009.77,-96.14,0.00,0.00
8015.63,-96.65,0.00,0.00
8021.48,-95.58,0.00,0.00
8027.34,-95.58,0.00,0.00
8033.20,-95.25,0.00,0.00
8039.06,-95.13,0.00,0.00
8044.92,-95.78,0.00,0.00
8050.78,-94.87,0.00,0.00
8056.64,-94.76,0.00,0.00
8062.50,-95.31,0.00,0.00
8068.36,-95.50,0.00,0.00
8074.22,-95.34,0.00,0.00
8080.08,-95.22,0.00,0.00
8085.94,-95.35,0.00,0.00
8091.80,-94.86,0.00,0.00
8097.66,-94.87,0.00,0.00
8103.52,-95.42,0.00,0.00
8109.38,-95.28,0.00,0.00
8115.23,-95.36,0.00,0.00
8121.09,-94.87,0.00,0.00
8126.95,-94.60,0.00,0.00
8132.81,-94.96,0.00,0.00
8138.67,-94.50,0.00,0.00
8144.53,-94.97,0.00,0.00
8150.39,-95.30,0.00,0.00
8156.25,-95.16,0.00,0.00
8162.11,-95.44,0.00,0.00
8167.97,-94.93,0.00,0.00
8173.83,-95.01,0.00,0.00
8179.69,-95.56,0.00,0.00
8185.55,-95.20,0.00,0.00
8191.41,-94.94,0.00,0.00
8197.27,-94.77,0.00,0.00
8203.13,-94.14,0.00,0.00
8208.98,-94.77,0.00,0.00
8214.84,-94.75,0.00,0.00
8220.70,-94.89,0.00,0.00
8226.56,-95.25,0.00,0.00
8232.42,-94.68,0.00,0.00
8238.28,-94.52,0.00,0.00
8244.14,-94.66,0.00,0.00
8250.00,-95.09,0.00,0.00
8255.86,-95.09,0.00,0.00
8261.72,-94.85,0.00,0.00
8267.58,-95.01,0.00,0.00
8273.44,-94.87,0.00,0.00
8279.30,-94.56,0.00,0.00
8285.16,-94.76,0.00,0.00
8291.02,-94.59,0.00,0.00
8296.88,-94.45,0.00,0.00
8302.73,-94.29,0.00,0.00
8308.59,-94.44,0.00,0.00
8314.45,-95.43,0.00,0.00
8320.31,-95.24,0.00,0.00
8326.17,-94.46,0.00,0.00
8332.03,-94.77,0.00,0.00
8337.89,-95.35,0.00,0.00
8343.75,-95.82,0.00,0.00
8349.61,-95.46,0.00,0.00
8355.47,-95.31,0.00,0.00
8361.33,-95.31,0.00,0.00
8367.19,-95.01,0.00,0.00
8373.05,-95.32,0.00,0.00
8378.91,-94.98,0.00,0.00
8384.77,-96.09,0.00,0.00
8390.63,-95.92,0.00,0.00
8396.48,-95.45,0.00,0.00
8402.34,-94.98,0.00,0.00
8408.20,-95.48,0.00,0.00
8414.06,-96.25,0.00,0.00
8419.92,-95.56,0.00,0.00
8425.78,-95.75,0.00,0.00
8431.64,-95.98,0.00,0.00
8437.50,-96.01,0.00,0.00
8443.36,-95.85,0.00,0.00
8449.22,-96.48,0.00,0.00
8455.08,-95.60,0.00,0.00
8460.94,-95.44,0.00,0.00
8466.80,-95.85,0.00,0.00
8472.66,-96.02,0.00,0.00
8478.52,-95.49,0.00,0.00
8484.38,-95.97,0.00,0.00
8490.23,-97.04,0.00,0.00
8496.09,-96.22,0.00,0.00
8501.95,-96.23,0.00,0.00
8507.81,-96.63,0.00,0.00
8513.67,-95.86,0.00,0.00
8519.53,-95.28,0.00,0.00
8525.39,-95.63,0.00,0.00
8531.25,-96.58,0.00,0.00
8537.11,-96.24,0.00,0.00
8542.97,-95.79,0.00,0.00
8548.83,-96.24,0.00,0.00
8554.69,-96.04,0.00,0.00
8560.55,-95.78,0.00,0.00
8566.41,-95.78,0.00,0.00
8572.27,-95.39,0.00,0.00
8578.13,-95.70,0.00,0.00
8583.98,-96.33,0.00,0.00
8589.84,-96.16,0.00,0.00
8595.70,-96.26,0.00,0.00
8601.56,-96.28,0.00,0.00
8607.42,-95.67,0.00,0.00
8613.28,-95.28,0.00,0.00
8619.14,-94.62,0.00,0.00
8625.00,-95.58,0.00,0.00
8630.86,-95.49,0.00,0.00
8636.72,-95.12,0.00,0.00
8642.58,-95.37,0.00,0.00
8648.44,-94.67,0.00,0.00
8654.30,-94.85,0.00,0.00
8660.16,-94.77,0.00,0.00
8666.02,-95.13,0.00,0.00
8671.88,-94.71,0.00,0.00
8677.73,-94.58,0.00,0.00
8683.59,-94.70,0.00,0.00
8689.45,-95.09,0.00,0.00
8695.31,-94.66,0.00,0.00
8701.17,-94.06,0.00,0.00
8707.03,-94.04,0.00,0.00
8712.89,-93.82,0.00,0.00
8718.75,-94.31,0.00,0.00
8724.61,-94.20,0.00,0.00
8730.47,-94.59,0.00,0.00
8736.33,-94.71,0.00,0.00
8742.19,-94.80,0.00,0.00
8748.05,-94.73,0.00,0.00
8753.91,-94.04,0.00,0.00
8759.77,-94.18,0.00,0.00
8765.63,-94.54,0.00,0.00
8771.48,-95.15,0.00,0.00
8777.34,-94.31,0.00,0.00
8783.20,-93.90,0.00,0.00
8789.06,-94.14,0.00,0.00
8794.92,-95.01,0.00,0.00
8800.78,-95.17,0.00,0.00
8806.64,-95.03,0.00,0.00
8812.50,-95.19,0.00,0.00
8818.36,-95.53,0.00,0.00
8824.22,-95.09,0.00,0.00
8830.08,-95.10,0.00,0.00
8835.94,-95.06,0.00,0.00
8841.80,-95.10,0.00,0.00
8847.66,-95.19,0.00,0.00
8853.52,-95.31,0.00,0.00
8859.38,-95.22,0.00,0.00
8865.23,-95.40,0.00,0.00
8871.09,-96.05,0.00,0.00
8876.95,-96.99,0.00,0.00
8882.81,-96.72,0.00,0.00
8888.67,-96.63,0.00,0.00
8894.53,-96.50,0.00,0.00
8900.39,-95.85,0.00,0.00
8906.25,-95.68,0.00,0.00
8912.11,-95.63,0.00,0.00
8917.97,-96.08,0.00,0.00
8923.83,-95.60,0.00,0.00
8929.69,-95.70,0.00,0.00
8935.55,-95.39,0.00,0.00
8941.41,-95.51,0.00,0.00
8947.27,-96.11,0.00,0.00
8953.13,-95.55,0.00,0.00
8958.98,-95.71,0.00,0.00
8964.84,-95.65,0.00,0.00
8970.70,-96.45,0.00,0.00
8976.56,-96.24,0.00,0.00
8982.42,-96.11,0.00,0.00
8988.28,-96.87,0.00,0.00
8994.14,-96.17,0.00,0.00
9000.00,-95.86,0.00,0.00
9005.86,-95.78,0.00,0.00
9011.72,-95.49,0.00,0.00
9017.58,-96.24,0.00,0.00
9023.44,-95.81,0.00,0.00
9029.30,-96.19,0.00,0.00
9035.16,-96.40,0.00,0.00
9041.02,-96.78,0.00,0.00
9046.88,-96.83,0.00,0.00
9052.73,-96.76,0.00,0.00
9058.59,-95.96,0.00,0.00
9064.45,-96.03,0.00,0.00
9070.31,-97.26,0.00,0.00
9076.17,-97.48,0.00,0.00
9082.03,-98.03,0.00,0.00
9087.89,-97.80,0.00,0.00
9093.75,-96.96,0.00,0.00
9099.61,-97.05,0.00,0.00
9105.47,-97.19,0.00,0.00
9111.33,-96.36,0.00,0.00
9117.19,-96.73,0.00,0.00
9123.05,-96.90,0.00,0.00
