Hz,dBFS(rms),THD(%),BUZZ(%)
3066.41,-42.95,0.00,0.00
3070.31,-43.01,0.00,0.00
3074.22,-43.06,0.00,0.00
3078.13,-43.12,0.00,0.00
3082.03,-43.17,0.00,0.00
3085.94,-43.22,0.00,0.00
3089.84,-43.27,0.00,0.00
3093.75,-43.32,0.00,0.00
3097.66,-43.35,0.00,0.00
3101.56,-43.40,0.00,0.00
3105.47,-43.43,0.00,0.00
3109.38,-43.46,0.00,0.00
3113.28,-43.50,0.00,0.00
3117.19,-43.52,0.00,0.00
3121.09,-43.55,0.00,0.00
3125.00,-43.57,0.00,0.00
3128.91,-43.60,0.00,0.00
3132.81,-43.62,0.00,0.00
3136.72,-43.63,0.00,0.00
3140.63,-43.66,0.00,0.00
3144.53,-43.68,0.00,0.00
3148.44,-43.69,0.00,0.00
3152.34,-43.71,0.00,0.00
3156.25,-43.74,0.00,0.00
3160.16,-43.76,0.00,0.00
3164.06,-43.78,0.00,0.00
3167.97,-43.80,0.00,0.00
3171.88,-43.83,0.00,0.00
3175.78,-43.86,0.00,0.00
3179.69,-43.89,0.00,0.00
3183.59,-43.93,0.00,0.00
3187.50,-43.96,0.00,0.00
3191.41,-43.99,0.00,0.00
3195.31,-44.03,0.00,0.00
3199.22,-44.08,0.00,0.00
3203.13,-44.11,0.00,0.00
3207.03,-44.15,0.00,0.00
3210.94,-44.19,0.00,0.00
3214.84,-44.22,0.00,0.00
3218.75,-44.25,0.00,0.00
3222.66,-44.29,0.00,0.00
3226.56,-44.31,0.00,0.00
3230.47,-44.34,0.00,0.00
3234.38,-44.37,0.00,0.00
3238.28,-44.41,0.00,0.00
3242.19,-44.45,0.00,0.00
3246.09,-44.49,0.00,0.00
3250.00,-44.53,0.00,0.00
3253.91,-44.58,0.00,0.00
3257.81,-44.64,0.00,0.00
3261.72,-44.70,0.00,0.00
3265.63,-44.76,0.00,0.00
3269.53,-44.83,0.00,0.00
3273.44,-44.90,0.00,0.00
3277.34,-44.97,0.00,0.00
3281.25,-45.05,0.00,0.00
3285.16,-45.13,0.00,0.00
3289.06,-45.22,0.00,0.00
3292.97,-45.30,0.00,0.00
3296.88,-45.39,0.00,0.00
3300.78,-45.49,0.00,0.00
3304.69,-45.59,0.00,0.00
3308.59,-45.69,0.00,0.00
3312.50,-45.80,0.00,0.00
3316.41,-45.92,0.00,0.00
3320.31,-46.04,0.00,0.00
3324.22,-46.15,0.00,0.00
3328.13,-46.27,0.00,0.00
3332.03,-46.39,0.00,0.00
3335.94,-46.51,0.00,0.00
3339.84,-46.63,0.00,0.00
3343.75,-46.77,0.00,0.00
3347.66,-46.92,0.00,0.00
3351.56,-47.06,0.00,0.00
3355.47,-47.21,0.00,0.00
3359.38,-47.36,0.00,0.00
3363.28,-47.55,0.00,0.00
3367.19,-47.72,0.00,0.00
3371.09,-47.90,0.00,0.00
3375.00,-48.09,0.00,0.00
3378.91,-48.29,0.00,0.00
3382.81,-48.50,0.00,0.00
3386.72,-48.71,0.00,0.00
3390.63,-48.94,0.00,0.00
3394.53,-49.17,0.00,0.00
3398.44,-49.41,0.00,0.00
3402.34,-49.66,0.00,0.00
3406.25,-49.92,0.00,0.00
3410.16,-50.20,0.00,0.00
3414.06,-50.48,0.00,0.00
3417.97,-50.77,0.00,0.00
3421.88,-51.08,0.00,0.00
3425.78,-51.39,0.00,0.00
3429.69,-51.72,0.00,0.00
3433.59,-52.07,0.00,0.00
3437.50,-52.44,0.00,0.00
3441.41,-52.82,0.00,0.00
3445.31,-53.23,0.00,0.00
3449.22,-53.66,0.00,0.00
3453.13,-54.11,0.00,0.00
3457.03,-54.60,0.00,0.00
3460.94,-55.15,0.00,0.00
3464.84,-55.74,0.00,0.00
3468.75,-56.38,0.00,0.00
3472.66,-57.08,0.00,0.00
3476.56,-57.86,0.00,0.00
3480.47,-58.74,0.00,0.00
3484.38,-59.74,0.00,0.00
3488.28,-60.90,0.00,0.00
3492.19,-62.26,0.00,0.00
3496.09,-63.92,0.00,0.00
3500.00,-65.95,0.00,0.00
3503.91,-68.40,0.00,0.00
3507.81,-70.91,0.00,0.00
3511.72,-69.57,0.00,0.00
3515.63,-66.96,0.00,0.00
3519.53,-64.74,0.00,0.00
3523.44,-62.90,0.00,0.00
3527.34,-61.35,0.00,0.00
3531.25,-60.01,0.00,0.00
3535.16,-58.83,0.00,0.00
3539.06,-57.78,0.00,0.00
3542.97,-56.84,0.00,0.00
3546.88,-55.97,0.00,0.00
3550.78,-55.18,0.00,0.00
3554.69,-54.45,0.00,0.00
3558.59,-53.77,0.00,0.00
3562.50,-53.13,0.00,0.00
3566.41,-52.54,0.00,0.00
3570.31,-51.98,0.00,0.00
3574.22,-51.44,0.00,0.00
3578.13,-50.94,0.00,0.00
3582.03,-50.45,0.00,0.00
3585.94,-49.99,0.00,0.00
3589.84,-49.55,0.00,0.00
3593.75,-49.12,0.00,0.00
3597.66,-48.72,0.00,0.00
3601.56,-48.33,0.00,0.00
3605.47,-47.96,0.00,0.00
3609.38,-47.60,0.00,0.00
3613.28,-47.25,0.00,0.00
3617.19,-46.92,0.00,0.00
3621.09,-46.60,0.00,0.00
3625.00,-46.29,0.00,0.00
3628.91,-45.99,0.00,0.00
3632.81,-45.70,0.00,0.00
3636.72,-45.42,0.00,0.00
3640.63,-45.15,0.00,0.00
3644.53,-44.88,0.00,0.00
3648.44,-44.63,0.00,0.00
3652.34,-44.38,0.00,0.00
3656.25,-44.13,0.00,0.00
3660.16,-43.89,0.00,0.00
3664.06,-43.64,0.00,0.00
3667.97,-43.38,0.00,0.00
3671.88,-43.12,0.00,0.00
3675.78,-42.88,0.01,0.00
3679.69,-42.77,0.00,0.00
3683.59,-42.81,0.00,0.00
3687.50,-42.79,0.00,0.00
3691.41,-42.65,0.00,0.00
3695.31,-42.48,0.00,0.00
3699.22,-42.30,0.00,0.00
3703.13,-42.13,0.00,0.00
3707.03,-41.97,0.00,0.00
3710.94,-41.82,0.00,0.00
3714.84,-41.68,0.00,0.00
3718.75,-41.54,0.00,0.00
3722.66,-41.42,0.00,0.00
3726.56,-41.31,0.00,0.00
3730.47,-41.20,0.00,0.00
3734.38,-41.10,0.00,0.00
3738.28,-41.01,0.00,0.00
3742.19,-40.93,0.00,0.00
3746.09,-40.86,0.00,0.00
3750.00,-40.80,0.00,0.00
3753.91,-40.75,0.00,0.00
3757.81,-40.70,0.00,0.00
3761.72,-40.67,0.00,0.00
3765.63,-40.64,0.00,0.00
3769.53,-40.61,0.00,0.00
3773.44,-40.59,0.00,0.00
3777.34,-40.59,0.00,0.00
3781.25,-40.59,0.00,0.00
3785.16,-40.59,0.00,0.00
3789.06,-40.59,0.00,0.00
3792.97,-40.61,0.00,0.00
3796.88,-40.63,0.00,0.00
3800.78,-40.65,0.00,0.00
3804.69,-40.67,0.00,0.00
3808.59,-40.70,0.00,0.00
3812.50,-40.74,0.00,0.00
3816.41,-40.77,0.00,0.00
3820.31,-40.81,0.00,0.00
3824.22,-40.85,0.00,0.00
3828.13,-40.90,0.00,0.00
3832.03,-40.94,0.00,0.00
3835.94,-41.00,0.00,0.00
3839.84,-41.06,0.00,0.00
3843.75,-41.12,0.00,0.00
3847.66,-41.19,0.00,0.00
3851.56,-41.26,0.00,0.00
3855.47,-41.33,0.00,0.00
3859.38,-41.40,0.00,0.00
3863.28,-41.48,0.00,0.00
3867.19,-41.56,0.00,0.00
3871.09,-41.65,0.00,0.00
3875.00,-41.73,0.00,0.00
3878.91,-41.82,0.00,0.00
3882.81,-41.91,0.00,0.00
3886.72,-41.99,0.00,0.00
3890.63,-42.09,0.00,0.00
3894.53,-42.18,0.00,0.00
3898.44,-42.26,0.00,0.00
3902.34,-42.34,0.00,0.00
3906.25,-42.43,0.00,0.00
3910.16,-42.51,0.00,0.00
3914.06,-42.59,0.00,0.00
3917.97,-42.67,0.00,0.00
3921.88,-42.75,0.00,0.00
3925.78,-42.83,0.00,0.00
3929.69,-42.91,0.00,0.00
3933.59,-42.99,0.00,0.00
3937.50,-43.07,0.00,0.00
3941.41,-43.15,0.00,0.00
3945.31,-43.23,0.00,0.00
3949.22,-43.31,0.00,0.00
3953.13,-43.39,0.00,0.00
3957.03,-43.47,0.00,0.00
3960.94,-43.54,0.00,0.00
3964.84,-43.62,0.00,0.00
3968.75,-43.70,0.00,0.00
3972.66,-43.77,0.00,0.00
3976.56,-43.85,0.00,0.00
3980.47,-43.93,0.00,0.00
3984.38,-44.01,0.00,0.00
3988.28,-44.08,0.00,0.00
3992.19,-44.16,0.00,0.00
3996.09,-44.24,0.00,0.00
4000.00,-44.33,0.00,0.00
4003.91,-44.41,0.00,0.00
4007.81,-44.49,0.00,0.00
4011.72,-44.57,0.00,0.00
4015.63,-44.66,0.00,0.00
4019.53,-44.74,0.00,0.00
4023.44,-44.83,0.00,0.00
4027.34,-44.92,0.00,0.00
4031.25,-45.00,0.00,0.00
4035.16,-45.09,0.00,0.00
4039.06,-45.17,0.00,0.00
4042.97,-45.26,0.00,0.00
4046.88,-45.34,0.00,0.00
4050.78,-45.43,0.00,0.00
4054.69,-45.51,0.00,0.00
4058.59,-45.59,0.00,0.00
4062.50,-45.68,0.00,0.00
4066.41,-45.76,0.00,0.00
4070.31,-45.84,0.00,0.00
4074.22,-45.92,0.00,0.00
4078.13,-46.00,0.00,0.00
4082.03,-46.07,0.00,0.00
4085.94,-46.15,0.00,0.00
4089.84,-46.22,0.00,0.00
4093.75,-46.29,0.00,0.00
4097.66,-46.36,0.00,0.00
4101.56,-46.42,0.00,0.00
4105.47,-46.49,0.00,0.00
4109.38,-46.55,0.00,0.00
4113.28,-46.61,0.00,0.00
4117.19,-46.66,0.00,0.00
4121.09,-46.71,0.00,0.00
4125.00,-46.76,0.00,0.00
4128.91,-46.81,0.00,0.00
4132.81,-46.85,0.00,0.00
4136.72,-46.88,0.00,0.00
4140.63,-46.91,0.00,0.00
4144.53,-46.93,0.00,0.00
4148.44,-46.95,0.00,0.00
4152.34,-46.95,0.00,0.00
4156.25,-46.95,0.00,0.00
4160.16,-46.94,0.00,0.00
4164.06,-46.92,0.00,0.00
4167.97,-46.89,0.00,0.00
4171.88,-46.86,0.00,0.00
4175.78,-46.81,0.00,0.00
4179.69,-46.76,0.00,0.00
4183.59,-46.69,0.00,0.00
4187.50,-46.61,0.00,0.00
4191.41,-46.51,0.00,0.00
4195.31,-46.41,0.00,0.00
4199.22,-46.29,0.00,0.00
4203.13,-46.16,0.00,0.00
4207.03,-46.02,0.00,0.00
4210.94,-45.87,0.00,0.00
4214.84,-45.72,0.00,0.00
4218.75,-45.55,0.00,0.00
4222.66,-45.39,0.00,0.00
4226.56,-45.21,0.00,0.00
4230.47,-45.04,0.00,0.00
4234.38,-44.86,0.00,0.00
4238.28,-44.69,0.00,0.00
4242.19,-44.52,0.00,0.00
4246.09,-44.35,0.00,0.00
4250.00,-44.19,0.00,0.00
4253.91,-44.03,0.00,0.00
4257.81,-43.89,0.00,0.00
4261.72,-43.75,0.00,0.00
4265.63,-43.62,0.00,0.00
4269.53,-43.51,0.00,0.00
4273.44,-43.40,0.00,0.00
4277.34,-43.31,0.00,0.00
4281.25,-43.23,0.00,0.00
4285.16,-43.16,0.00,0.00
4289.06,-43.11,0.00,0.00
4292.97,-43.06,0.00,0.00
4296.88,-43.03,0.00,0.00
4300.78,-43.01,0.00,0.00
4304.69,-43.00,0.00,0.00
4308.59,-42.99,0.00,0.00
4312.50,-43.00,0.00,0.00
4316.41,-43.00,0.00,0.00
4320.31,-43.02,0.00,0.00
4324.22,-43.04,0.00,0.00
4328.13,-43.06,0.00,0.00
4332.03,-43.09,0.00,0.00
4335.94,-43.12,0.00,0.00
4339.84,-43.16,0.00,0.00
4343.75,-43.21,0.00,0.00
4347.66,-43.26,0.00,0.00
4351.56,-43.31,0.00,0.00
4355.47,-43.37,0.00,0.00
4359.38,-43.43,0.00,0.00
4363.28,-43.50,0.00,0.00
4367.19,-43.56,0.00,0.00
4371.09,-43.63,0.00,0.00
4375.00,-43.70,0.00,0.00
4378.91,-43.76,0.00,0.00
4382.81,-43.83,0.00,0.00
4386.72,-43.90,0.00,0.00
4390.63,-43.96,0.00,0.00
4394.53,-44.03,0.00,0.00
4398.44,-44.09,0.00,0.00
4402.34,-44.15,0.00,0.00
4406.25,-44.20,0.00,0.00
4410.16,-44.26,0.00,0.00
4414.06,-44.31,0.00,0.00
4417.97,-44.36,0.00,0.00
4421.88,-44.40,0.00,0.00
4425.78,-44.43,0.00,0.00
4429.69,-44.47,0.00,0.00
4433.59,-44.50,0.00,0.00
4437.50,-44.53,0.00,0.00
4441.41,-44.55,0.00,0.00
4445.31,-44.57,0.00,0.00
4449.22,-44.59,0.00,0.00
4453.13,-44.60,0.00,0.00
4457.03,-44.61,0.00,0.00
4460.94,-44.61,0.00,0.00
4464.84,-44.61,0.00,0.00
4468.75,-44.61,0.00,0.00
4472.66,-44.60,0.00,0.00
4476.56,-44.59,0.00,0.00
4480.47,-44.58,0.00,0.00
4484.38,-44.57,0.00,0.00
4488.28,-44.56,0.00,0.00
4492.19,-44.55,0.00,0.00
4496.09,-44.53,0.00,0.00
4500.00,-44.51,0.00,0.00
4503.91,-44.50,0.00,0.00
4507.81,-44.47,0.00,0.00
4511.72,-44.45,0.00,0.00
4515.63,-44.43,0.00,0.00
4519.53,-44.41,0.00,0.00
4523.44,-44.39,0.00,0.00
4527.34,-44.36,0.00,0.00
4531.25,-44.34,0.00,0.00
4535.16,-44.32,0.00,0.00
4539.06,-44.30,0.00,0.00
4542.97,-44.28,0.00,0.00
4546.88,-44.26,0.00,0.00
4550.78,-44.24,0.00,0.00
4554.69,-44.22,0.00,0.00
4558.59,-44.20,0.00,0.00
4562.50,-44.19,0.00,0.00
4566.41,-44.18,0.00,0.00
4570.31,-44.17,0.00,0.00
4574.22,-44.16,0.00,0.00
4578.13,-44.15,0.00,0.00
4582.03,-44.14,0.00,0.00
4585.94,-44.14,0.00,0.00
4589.84,-44.14,0.00,0.00
4593.75,-44.14,0.00,0.00
4597.66,-44.14,0.00,0.00
4601.56,-44.15,0.00,0.00
4605.47,-44.16,0.00,0.00
4609.38,-44.18,0.00,0.00
4613.28,-44.19,0.00,0.00
4617.19,-44.22,0.00,0.00
4621.09,-44.24,0.00,0.00
4625.00,-44.26,0.00,0.00
4628.91,-44.29,0.00,0.00
4632.81,-44.32,0.00,0.00
4636.72,-44.35,0.00,0.00
4640.63,-44.38,0.00,0.00
4644.53,-44.41,0.00,0.00
4648.44,-44.44,0.00,0.00
4652.34,-44.47,0.00,0.00
4656.25,-44.50,0.00,0.00
4660.16,-44.54,0.00,0.00
4664.06,-44.57,0.00,0.00
4667.97,-44.60,0.00,0.00
4671.88,-44.63,0.00,0.00
4675.78,-44.66,0.00,0.00
4679.69,-44.70,0.00,0.00
4683.59,-44.73,0.00,0.00
4687.50,-44.76,0.00,0.00
4691.41,-44.79,0.00,0.00
4695.31,-44.82,0.00,0.00
4699.22,-44.85,0.00,0.00
4703.13,-44.88,0.00,0.00
4707.03,-44.92,0.00,0.00
4710.94,-44.95,0.00,0.00
4714.84,-44.98,0.00,0.00
4718.75,-45.00,0.00,0.00
4722.66,-45.03,0.00,0.00
4726.56,-45.05,0.00,0.00
4730.47,-45.07,0.00,0.00
4734.38,-45.10,0.00,0.00
4738.28,-45.12,0.00,0.00
4742.19,-45.14,0.00,0.00
4746.09,-45.16,0.00,0.00
4750.00,-45.19,0.00,0.00
4753.91,-45.21,0.00,0.00
4757.81,-45.23,0.00,0.00
4761.72,-45.25,0.00,0.00
4765.63,-45.28,0.00,0.00
4769.53,-45.30,0.00,0.00
4773.44,-45.33,0.00,0.00
4777.34,-45.36,0.00,0.00
4781.25,-45.39,0.00,0.00
4785.16,-45.42,0.00,0.00
4789.06,-45.45,0.00,0.00
4792.97,-45.49,0.00,0.00
4796.88,-45.53,0.00,0.00
4800.78,-45.58,0.00,0.00
4804.69,-45.62,0.00,0.00
4808.59,-45.67,0.00,0.00
4812.50,-45.73,0.00,0.00
4816.41,-45.80,0.00,0.00
4820.31,-45.86,0.00,0.00
4824.22,-45.93,0.00,0.00
4828.13,-45.99,0.00,0.00
4832.03,-46.06,0.00,0.00
4835.94,-46.12,0.00,0.00
4839.84,-46.17,0.00,0.00
4843.75,-46.23,0.00,0.00
4847.66,-46.28,0.00,0.00
4851.56,-46.34,0.00,0.00
4855.47,-46.39,0.00,0.00
4859.38,-46.45,0.00,0.00
4863.28,-46.50,0.00,0.00
4867.19,-46.55,0.00,0.00
4871.09,-46.61,0.00,0.00
4875.00,-46.66,0.00,0.00
4878.91,-46.71,0.00,0.00
4882.81,-46.77,0.00,0.00
4886.72,-46.83,0.00,0.00
4890.63,-46.89,0.00,0.00
4894.53,-46.95,0.00,0.00
4898.44,-47.01,0.00,0.00
4902.34,-47.08,0.00,0.00
4906.25,-47.14,0.00,0.00
4910.16,-47.20,0.00,0.00
4914.06,-47.26,0.00,0.00
4917.97,-47.32,0.00,0.00
4921.88,-47.38,0.00,0.00
4925.78,-47.44,0.00,0.00
4929.69,-47.49,0.00,0.00
4933.59,-47.53,0.00,0.00
4937.50,-47.58,0.00,0.00
4941.41,-47.62,0.00,0.00
4945.31,-47.65,0.00,0.00
4949.22,-47.68,0.00,0.00
4953.13,-47.70,0.00,0.00
4957.03,-47.71,0.00,0.00
4960.94,-47.71,0.00,0.00
4964.84,-47.70,0.00,0.00
4968.75,-47.69,0.00,0.00
4972.66,-47.66,0.00,0.00
4976.56,-47.63,0.00,0.00
4980.47,-47.58,0.00,0.00
4984.38,-47.53,0.00,0.00
4988.28,-47.48,0.00,0.00
4992.19,-47.41,0.00,0.00
4996.09,-47.34,0.00,0.00
5000.00,-47.27,0.00,0.00
5003.91,-47.19,0.00,0.00
5007.81,-47.10,0.00,0.00
5011.72,-47.02,0.00,0.00
5015.63,-46.93,0.00,0.00
5019.53,-46.84,0.00,0.00
5023.44,-46.75,0.00,0.00
5027.34,-46.66,0.00,0.00
5031.25,-46.57,0.00,0.00
5035.16,-46.48,0.00,0.00
5039.06,-46.40,0.00,0.00
5042.97,-46.32,0.00,0.00
5046.88,-46.25,0.00,0.00
5050.78,-46.17,0.00,0.00
5054.69,-46.11,0.00,0.00
5058.59,-46.04,0.00,0.00
5062.50,-45.99,0.00,0.00
5066.41,-45.93,0.00,0.00
5070.31,-45.89,0.00,0.00
5074.22,-45.84,0.00,0.00
5078.13,-45.81,0.00,0.00
5082.03,-45.77,0.00,0.00
5085.94,-45.74,0.00,0.00
5089.84,-45.72,0.00,0.00
5093.75,-45.70,0.00,0.00
5097.66,-45.69,0.00,0.00
5101.56,-45.68,0.00,0.00
5105.47,-45.68,0.00,0.00
5109.38,-45.68,0.00,0.00
5113.28,-45.68,0.00,0.00
5117.19,-45.69,0.00,0.00
5121.09,-45.71,0.00,0.00
5125.00,-45.72,0.00,0.00
5128.91,-45.74,0.00,0.00
5132.81,-45.77,0.00,0.00
5136.72,-45.80,0.00,0.00
5140.63,-45.83,0.00,0.00
5144.53,-45.86,0.00,0.00
5148.44,-45.90,0.00,0.00
5152.34,-45.94,0.00,0.00
5156.25,-45.99,0.00,0.00
5160.16,-46.03,0.00,0.00
5164.06,-46.08,0.00,0.00
5167.97,-46.13,0.00,0.00
5171.88,-46.19,0.00,0.00
5175.78,-46.25,0.00,0.00
5179.69,-46.31,0.00,0.00
5183.59,-46.37,0.00,0.00
5187.50,-46.44,0.00,0.00
5191.41,-46.51,0.00,0.00
5195.31,-46.58,0.00,0.00
5199.22,-46.66,0.00,0.00
5203.13,-46.73,0.00,0.00
5207.03,-46.82,0.00,0.00
5210.94,-46.90,0.00,0.00
5214.84,-46.99,0.00,0.00
5218.75,-47.08,0.00,0.00
5222.66,-47.18,0.00,0.00
5226.56,-47.29,0.00,0.00
5230.47,-47.40,0.00,0.00
5234.38,-47.52,0.00,0.00
5238.28,-47.65,0.00,0.00
5242.19,-47.78,0.00,0.00
5246.09,-47.92,0.00,0.00
5250.00,-48.06,0.00,0.00
5253.91,-48.21,0.00,0.00
5257.81,-48.36,0.00,0.00
5261.72,-48.51,0.00,0.00
5265.63,-48.67,0.00,0.00
5269.53,-48.83,0.00,0.00
5273.44,-48.99,0.00,0.00
5277.34,-49.16,0.00,0.00
5281.25,-49.33,0.00,0.00
5285.16,-49.51,0.00,0.00
5289.06,-49.69,0.00,0.00
5292.97,-49.87,0.00,0.00
5296.88,-50.06,0.00,0.00
5300.78,-50.25,0.00,0.00
5304.69,-50.45,0.00,0.00
5308.59,-50.65,0.00,0.00
5312.50,-50.85,0.00,0.00
5316.41,-51.07,0.00,0.00
5320.31,-51.29,0.00,0.00
5324.22,-51.51,0.00,0.00
5328.13,-51.74,0.00,0.00
5332.03,-51.98,0.00,0.00
5335.94,-52.22,0.00,0.00
5339.84,-52.47,0.00,0.00
5343.75,-52.72,0.00,0.00
5347.66,-52.97,0.00,0.00
5351.56,-53.23,0.00,0.00
5355.47,-53.50,0.00,0.00
5359.38,-53.76,0.00,0.00
5363.28,-54.03,0.00,0.00
5367.19,-54.30,0.00,0.00
5371.09,-54.57,0.00,0.00
5375.00,-54.83,0.00,0.00
5378.91,-55.10,0.00,0.00
5382.81,-55.36,0.00,0.00
5386.72,-55.62,0.00,0.00
5390.63,-55.87,0.00,0.00
5394.53,-56.11,0.00,0.00
5398.44,-56.33,0.00,0.00
5402.34,-56.54,0.00,0.00
5406.25,-56.72,0.00,0.00
5410.16,-56.85,0.00,0.00
5414.06,-56.95,0.00,0.00
5417.97,-57.00,0.00,0.00
5421.88,-57.00,0.00,0.00
5425.78,-56.96,0.00,0.00
5429.69,-56.89,0.00,0.00
5433.59,-56.77,0.00,0.00
5437.50,-56.64,0.00,0.00
5441.41,-56.48,0.00,0.00
5445.31,-56.29,0.00,0.00
5449.22,-56.10,0.00,0.00
5453.13,-55.90,0.00,0.00
5457.03,-55.68,0.00,0.00
5460.94,-55.46,0.00,0.00
5464.84,-55.23,0.00,0.00
5468.75,-54.99,0.00,0.00
5472.66,-54.75,0.00,0.00
5476.56,-54.50,0.00,0.00
5480.47,-54.26,0.00,0.00
5484.38,-54.02,0.00,0.00
5488.28,-53.77,0.00,0.00
5492.19,-53.53,0.00,0.00
5496.09,-53.29,0.00,0.00
5500.00,-53.05,0.00,0.00
5503.91,-52.81,0.00,0.00
5507.81,-52.57,0.00,0.00
5511.72,-52.34,0.00,0.00
5515.63,-52.11,0.00,0.00
5519.53,-51.87,0.00,0.00
5523.44,-51.64,0.00,0.00
5527.34,-51.41,0.00,0.00
5531.25,-51.19,0.00,0.00
5535.16,-50.96,0.00,0.00
5539.06,-50.74,0.00,0.00
5542.97,-50.52,0.00,0.00
5546.88,-50.30,0.00,0.00
5550.78,-50.09,0.00,0.00
5554.69,-49.87,0.00,0.00
5558.59,-49.65,0.00,0.00
5562.50,-49.44,0.00,0.00
5566.41,-49.23,0.00,0.00
5570.31,-49.01,0.00,0.00
5574.22,-48.80,0.00,0.00
5578.13,-48.59,0.00,0.00
5582.03,-48.38,0.00,0.00
5585.94,-48.16,0.00,0.00
5589.84,-47.95,0.00,0.00
5593.75,-47.74,0.00,0.00
5597.66,-47.52,0.00,0.00
5601.56,-47.31,0.00,0.00
5605.47,-47.10,0.00,0.00
5609.38,-46.89,0.00,0.00
5613.28,-46.68,0.00,0.00
5617.19,-46.47,0.00,0.00
5621.09,-46.26,0.00,0.00
5625.00,-46.06,0.00,0.00
5628.91,-45.86,0.00,0.00
5632.81,-45.67,0.00,0.00
5636.72,-45.47,0.00,0.00
5640.63,-45.28,0.00,0.00
5644.53,-45.10,0.00,0.00
5648.44,-44.92,0.00,0.00
5652.34,-44.74,0.00,0.00
5656.25,-44.58,0.00,0.00
5660.16,-44.41,0.00,0.00
5664.06,-44.26,0.00,0.00
5667.97,-44.11,0.00,0.00
5671.88,-43.97,0.00,0.00
5675.78,-43.82,0.00,0.00
5679.69,-43.70,0.00,0.00
5683.59,-43.56,0.00,0.00
5687.50,-43.45,0.00,0.00
5691.41,-43.32,0.00,0.00
5695.31,-43.22,0.00,0.00
5699.22,-43.11,0.00,0.00
5703.13,-43.01,0.00,0.00
5707.03,-42.91,0.00,0.00
5710.94,-42.81,0.00,0.00
5714.84,-42.74,0.00,0.00
5718.75,-42.65,0.00,0.00
5722.66,-42.58,0.00,0.00
5726.56,-42.50,0.00,0.00
5730.47,-42.43,0.00,0.00
5734.38,-42.37,0.00,0.00
5738.28,-42.30,0.00,0.00
5742.19,-42.26,0.00,0.00
5746.09,-42.21,0.00,0.00
5750.00,-42.16,0.00,0.00
5753.91,-42.13,0.00,0.00
5757.81,-42.09,0.00,0.00
5761.72,-42.05,0.00,0.00
5765.63,-42.04,0.00,0.00
5769.53,-42.01,0.00,0.00
5773.44,-42.00,0.00,0.00
5777.34,-41.99,0.00,0.00
5781.25,-41.97,0.00,0.00
5785.16,-41.98,0.00,0.00
5789.06,-41.99,0.00,0.00
5792.97,-41.99,0.00,0.00
5796.88,-42.01,0.00,0.00
5800.78,-42.04,0.00,0.00
5804.69,-42.05,0.00,0.00
5808.59,-42.07,0.00,0.00
5812.50,-42.12,0.00,0.00
5816.41,-42.15,0.00,0.00
5820.31,-42.18,0.01,0.00
5824.22,-42.23,0.00,0.00
5828.13,-42.29,0.00,0.00
5832.03,-42.33,0.00,0.00
5835.94,-42.38,0.00,0.00
5839.84,-42.45,0.00,0.00
5843.75,-42.51,0.00,0.00
5847.66,-42.57,0.00,0.00
5851.56,-42.63,0.00,0.00
5855.47,-42.72,0.00,0.00
5859.38,-42.79,0.00,0.00
5863.28,-42.85,0.00,0.00
5867.19,-42.93,0.00,0.00
5871.09,-43.02,0.00,0.00
5875.00,-43.10,0.00,0.00
5878.91,-43.18,0.00,0.00
5882.81,-43.25,0.00,0.00
5886.72,-43.34,0.00,0.00
5890.63,-43.44,0.00,0.00
5894.53,-43.53,0.00,0.00
5898.44,-43.61,0.00,0.00
5902.34,-43.69,0.00,0.00
5906.25,-43.77,0.00,0.00
5910.16,-43.86,0.00,0.00
5914.06,-43.94,0.00,0.00
5917.97,-44.01,0.00,0.00
5921.88,-44.06,0.00,0.00
5925.78,-44.11,0.00,0.00
5929.69,-44.17,0.00,0.00
5933.59,-44.23,0.00,0.00
5937.50,-44.28,0.00,0.00
5941.41,-44.33,0.00,0.00
5945.31,-44.37,0.00,0.00
5949.22,-44.41,0.00,0.00
5953.13,-44.44,0.00,0.00
5957.03,-44.47,0.00,0.00
5960.94,-44.51,0.00,0.00
5964.84,-44.55,0.00,0.00
5968.75,-44.58,0.00,0.00
5972.66,-44.60,0.00,0.00
5976.56,-44.61,0.00,0.00
5980.47,-44.62,0.00,0.00
5984.38,-44.61,0.00,0.00
5988.28,-44.61,0.00,0.00
5992.19,-44.60,0.00,0.00
5996.09,-44.59,0.00,0.00
6000.00,-44.57,0.00,0.00
6003.91,-44.56,0.00,0.00
6007.81,-44.55,0.00,0.00
6011.72,-44.54,0.00,0.00
6015.63,-44.53,0.00,0.00
6019.53,-44.51,0.00,0.00
6023.44,-44.51,0.00,0.00
6027.34,-44.49,0.00,0.00
6031.25,-44.49,0.00,0.00
6035.16,-44.48,0.00,0.00
6039.06,-44.47,0.00,0.00
6042.97,-44.47,0.00,0.00
6046.88,-44.47,0.00,0.00
6050.78,-44.47,0.00,0.00
6054.69,-44.47,0.00,0.00
6058.59,-44.47,0.00,0.00
6062.50,-44.48,0.00,0.00
6066.41,-44.48,0.00,0.00
6070.31,-44.49,0.00,0.00
6074.22,-44.50,0.00,0.00
6078.13,-44.50,0.00,0.00
6082.03,-44.51,0.00,0.00
6085.94,-44.52,0.00,0.00
6089.84,-44.52,0.00,0.00
6093.75,-44.53,0.00,0.00
