Hz,dBFS(rms),THD(%),BUZZ(%)
1974.61,-37.99,0.00,0.00
1980.47,-37.88,0.00,0.00
1986.33,-37.80,0.00,0.00
1992.19,-37.73,0.00,0.00
1998.05,-37.67,0.00,0.00
2003.91,-37.61,0.00,0.00
2009.77,-37.55,0.00,0.00
2015.63,-37.50,0.00,0.00
2021.48,-37.49,0.00,0.00
2027.34,-37.49,0.00,0.00
2033.20,-37.50,0.00,0.00
2039.06,-37.53,0.00,0.00
2044.92,-37.58,0.00,0.00
2050.78,-37.65,0.00,0.00
2056.64,-37.75,0.00,0.00
2062.50,-37.86,0.00,0.00
2068.36,-37.99,0.00,0.00
2074.22,-38.14,0.00,0.00
2080.08,-38.28,0.00,0.00
2085.94,-38.43,0.00,0.00
2091.80,-38.57,0.00,0.00
2097.66,-38.72,0.00,0.00
2103.52,-38.86,0.00,0.00
2109.38,-39.00,0.00,0.00
2115.23,-39.14,0.00,0.00
2121.09,-39.28,0.00,0.00
2126.95,-39.41,0.00,0.00
2132.81,-39.54,0.00,0.00
2138.67,-39.66,0.00,0.00
2144.53,-39.79,0.00,0.00
2150.39,-39.91,0.00,0.00
2156.25,-40.04,0.00,0.00
2162.11,-40.17,0.00,0.00
2167.97,-40.30,0.00,0.00
2173.83,-40.45,0.00,0.00
2179.69,-40.60,0.00,0.00
2185.55,-40.76,0.00,0.00
2191.41,-40.93,0.00,0.00
2197.27,-41.11,0.00,0.00
2203.13,-41.30,0.00,0.00
2208.98,-41.51,0.00,0.00
2214.84,-41.71,0.00,0.00
2220.70,-41.92,0.00,0.00
2226.56,-42.12,0.00,0.00
2232.42,-42.30,0.00,0.00
2238.28,-42.48,0.00,0.00
2244.14,-42.66,0.00,0.00
2250.00,-42.83,0.00,0.00
2255.86,-43.01,0.00,0.00
2261.72,-43.17,0.00,0.00
2267.58,-43.34,0.00,0.00
2273.44,-43.50,0.00,0.00
2279.30,-43.66,0.00,0.00
2285.16,-43.82,0.00,0.00
2291.02,-43.97,0.00,0.00
2296.88,-44.12,0.00,0.00
2302.73,-44.27,0.00,0.00
2308.59,-44.42,0.00,0.00
2314.45,-44.58,0.00,0.00
2320.31,-44.74,0.00,0.00
2326.17,-44.92,0.00,0.00
2332.03,-45.11,0.00,0.00
2337.89,-45.33,0.00,0.00
2343.75,-45.55,0.00,0.00
2349.61,-45.73,0.00,0.00
2355.47,-45.82,0.00,0.00
2361.33,-45.89,0.00,0.00
2367.19,-45.99,0.00,0.00
2373.05,-46.10,0.00,0.00
2378.91,-46.23,0.00,0.00
2384.77,-46.37,0.00,0.00
2390.63,-46.50,0.00,0.00
2396.48,-46.62,0.00,0.00
2402.34,-46.74,0.00,0.00
2408.20,-46.85,0.00,0.00
2414.06,-46.94,0.00,0.00
2419.92,-47.01,0.00,0.00
2425.78,-47.07,0.00,0.00
2431.64,-47.11,0.00,0.00
2437.50,-47.13,0.00,0.00
2443.36,-47.13,0.00,0.00
2449.22,-47.12,0.00,0.00
2455.08,-47.08,0.00,0.00
2460.94,-47.03,0.00,0.00
2466.80,-46.96,0.00,0.00
2472.66,-46.89,0.00,0.00
2478.52,-46.80,0.00,0.00
2484.38,-46.71,0.00,0.00
2490.23,-46.61,0.00,0.00
2496.09,-46.51,0.00,0.00
2501.95,-46.41,0.00,0.00
2507.81,-46.31,0.00,0.00
2513.67,-46.21,0.00,0.00
2519.53,-46.12,0.00,0.00
2525.39,-46.05,0.00,0.00
2531.25,-45.99,0.00,0.00
2537.11,-45.97,0.00,0.00
2542.97,-46.04,0.00,0.00
2548.83,-46.14,0.00,0.00
2554.69,-46.06,0.00,0.00
2560.55,-45.96,0.00,0.00
2566.41,-45.95,0.00,0.00
2572.27,-46.01,0.00,0.00
2578.13,-46.10,0.00,0.00
2583.98,-46.22,0.00,0.00
2589.84,-46.32,0.00,0.00
2595.70,-46.42,0.00,0.00
2601.56,-46.52,0.00,0.00
2607.42,-46.63,0.00,0.00
2613.28,-46.76,0.00,0.00
2619.14,-46.91,0.00,0.00
2625.00,-47.07,0.00,0.00
2630.86,-47.24,0.00,0.00
2636.72,-47.37,0.00,0.00
2642.58,-47.43,0.00,0.00
2648.44,-47.57,0.00,0.00
2654.30,-47.69,0.00,0.00
2660.16,-47.78,0.00,0.00
2666.02,-47.86,0.00,0.00
2671.88,-47.92,0.00,0.00
2677.73,-47.98,0.00,0.00
2683.59,-48.03,0.00,0.00
2689.45,-48.07,0.00,0.00
2695.31,-48.11,0.00,0.00
2701.17,-48.13,0.00,0.00
2707.03,-48.13,0.00,0.00
2712.89,-48.18,0.00,0.00
2718.75,-48.24,0.00,0.00
2724.61,-48.29,0.00,0.00
2730.47,-48.34,0.00,0.00
2736.33,-48.39,0.00,0.00
2742.19,-48.44,0.00,0.00
2748.05,-48.51,0.00,0.00
2753.91,-48.57,0.00,0.00
2759.77,-48.64,0.00,0.00
2765.63,-48.70,0.00,0.00
2771.48,-48.76,0.00,0.00
2777.34,-48.81,0.00,0.00
2783.20,-48.86,0.00,0.00
2789.06,-48.90,0.00,0.00
2794.92,-48.94,0.00,0.00
2800.78,-48.97,0.00,0.00
2806.64,-49.00,0.00,0.00
2812.50,-49.02,0.00,0.00
2818.36,-49.05,0.00,0.00
2824.22,-49.07,0.00,0.00
2830.08,-49.10,0.00,0.00
2835.94,-49.14,0.00,0.00
2841.80,-49.17,0.00,0.00
2847.66,-49.21,0.00,0.00
2853.52,-49.26,0.00,0.00
2859.38,-49.31,0.00,0.00
2865.23,-49.36,0.00,0.00
2871.09,-49.39,0.00,0.00
2876.95,-49.44,0.00,0.00
2882.81,-49.47,0.00,0.00
2888.67,-49.49,0.00,0.00
2894.53,-49.51,0.00,0.00
2900.39,-49.54,0.00,0.00
2906.25,-49.57,0.00,0.00
2912.11,-49.58,0.00,0.00
2917.97,-49.59,0.00,0.00
2923.83,-49.61,0.00,0.00
2929.69,-49.61,0.00,0.00
2935.55,-49.61,0.00,0.00
2941.41,-49.62,0.00,0.00
2947.27,-49.61,0.00,0.00
2953.13,-49.59,0.00,0.00
2958.98,-49.58,0.00,0.00
2964.84,-49.55,0.00,0.00
2970.70,-49.52,0.00,0.00
2976.56,-49.48,0.00,0.00
2982.42,-49.44,0.00,0.00
2988.28,-49.38,0.00,0.00
2994.14,-49.32,0.00,0.00
3000.00,-49.25,0.00,0.00
3005.86,-49.18,0.00,0.00
3011.72,-49.11,0.00,0.00
3017.58,-49.04,0.00,0.00
3023.44,-48.96,0.00,0.00
3029.30,-48.89,0.00,0.00
3035.16,-48.82,0.00,0.00
3041.02,-48.75,0.00,0.00
3046.88,-48.69,0.00,0.00
3052.73,-48.63,0.00,0.00
3058.59,-48.59,0.00,0.00
3064.45,-48.55,0.00,0.00
3070.31,-48.53,0.00,0.00
3076.17,-48.51,0.00,0.00
3082.03,-48.50,0.00,0.00
3087.89,-48.48,0.00,0.00
3093.75,-48.48,0.00,0.00
3099.61,-48.46,0.00,0.00
3105.47,-48.44,0.00,0.00
3111.33,-48.42,0.00,0.00
3117.19,-48.40,0.00,0.00
3123.05,-48.38,0.00,0.00
3128.91,-48.36,0.00,0.00
3134.77,-48.33,0.00,0.00
3140.63,-48.31,0.00,0.00
3146.48,-48.28,0.00,0.00
3152.34,-48.26,0.00,0.00
3158.20,-48.25,0.00,0.00
3164.06,-48.23,0.00,0.00
3169.92,-48.22,0.00,0.00
3175.78,-48.21,0.00,0.00
3181.64,-48.21,0.00,0.00
3187.50,-48.22,0.00,0.00
3193.36,-48.23,0.00,0.00
3199.22,-48.26,0.00,0.00
3205.08,-48.28,0.00,0.00
3210.94,-48.30,0.00,0.00
3216.80,-48.32,0.00,0.00
3222.66,-48.34,0.00,0.00
3228.52,-48.35,0.00,0.00
3234.38,-48.35,0.00,0.00
3240.23,-48.34,0.00,0.00
3246.09,-48.32,0.00,0.00
3251.95,-48.30,0.00,0.00
3257.81,-48.27,0.00,0.00
3263.67,-48.23,0.00,0.00
3269.53,-48.18,0.00,0.00
3275.39,-48.13,0.00,0.00
3281.25,-48.05,0.00,0.00
3287.11,-47.98,0.00,0.00
3292.97,-47.89,0.00,0.00
3298.83,-47.78,0.00,0.00
3304.69,-47.65,0.00,0.00
3310.55,-47.50,0.00,0.00
3316.41,-47.34,0.00,0.00
3322.27,-47.15,0.00,0.00
3328.13,-46.95,0.00,0.00
3333.98,-46.75,0.00,0.00
3339.84,-46.53,0.00,0.00
3345.70,-46.31,0.00,0.00
3351.56,-46.07,0.00,0.00
3357.42,-45.82,0.00,0.00
3363.28,-45.59,0.00,0.00
3369.14,-45.36,0.00,0.00
3375.00,-45.14,0.00,0.00
3380.86,-44.94,0.00,0.00
3386.72,-44.76,0.00,0.00
3392.58,-44.61,0.00,0.00
3398.44,-44.48,0.00,0.00
3404.30,-44.37,0.00,0.00
3410.16,-44.28,0.00,0.00
3416.02,-44.20,0.00,0.00
3421.88,-44.12,0.00,0.00
3427.73,-44.07,0.00,0.00
3433.59,-44.03,0.00,0.00
3439.45,-44.00,0.00,0.00
3445.31,-43.98,0.00,0.00
3451.17,-43.98,0.00,0.00
3457.03,-44.00,0.00,0.00
3462.89,-44.06,0.00,0.00
3468.75,-44.07,0.00,0.00
3474.61,-44.03,0.00,0.00
3480.47,-44.11,0.00,0.00
3486.33,-44.21,0.00,0.00
3492.19,-44.31,0.00,0.00
3498.05,-44.43,0.00,0.00
3503.91,-44.56,0.00,0.00
3509.77,-44.71,0.00,0.00
3515.63,-44.87,0.00,0.00
3521.48,-45.06,0.00,0.00
3527.34,-45.26,0.00,0.00
3533.20,-45.48,0.00,0.00
3539.06,-45.72,0.00,0.00
3544.92,-45.99,0.00,0.00
3550.78,-46.27,0.00,0.00
3556.64,-46.57,0.00,0.00
3562.50,-46.91,0.00,0.00
3568.36,-47.27,0.00,0.00
3574.22,-47.67,0.00,0.00
3580.08,-48.10,0.00,0.00
3585.94,-48.57,0.00,0.00
3591.80,-49.06,0.00,0.00
3597.66,-49.56,0.00,0.00
3603.52,-50.20,0.00,0.00
3609.38,-50.91,0.00,0.00
3615.23,-51.63,0.00,0.00
3621.09,-52.41,0.00,0.00
3626.95,-53.24,0.00,0.00
3632.81,-54.14,0.00,0.00
3638.67,-55.10,0.00,0.00
3644.53,-56.15,0.00,0.00
3650.39,-57.30,0.00,0.00
3656.25,-58.57,0.00,0.00
3662.11,-60.00,0.00,0.00
3667.97,-61.64,0.00,0.00
3673.83,-63.57,0.00,0.00
3679.69,-65.89,0.00,0.00
3685.55,-68.65,0.00,0.00
3691.41,-69.39,0.00,0.00
3697.27,-66.85,0.00,0.00
3703.13,-64.65,0.00,0.00
3708.98,-62.87,0.00,0.00
3714.84,-61.41,0.00,0.00
3720.70,-60.18,0.00,0.00
3726.56,-59.13,0.00,0.00
3732.42,-58.20,0.00,0.00
3738.28,-57.38,0.00,0.00
3744.14,-56.65,0.00,0.00
3750.00,-55.99,0.00,0.00
3755.86,-55.38,0.00,0.00
3761.72,-54.83,0.00,0.00
3767.58,-54.32,0.00,0.00
3773.44,-53.85,0.00,0.00
3779.30,-53.42,0.00,0.00
3785.16,-53.02,0.00,0.00
3791.02,-52.66,0.00,0.00
3796.88,-52.32,0.00,0.00
3802.73,-52.00,0.00,0.00
3808.59,-51.72,0.00,0.00
3814.45,-51.46,0.00,0.00
3820.31,-51.22,0.00,0.00
3826.17,-50.99,0.00,0.00
3832.03,-50.79,0.00,0.00
3837.89,-50.60,0.00,0.00
3843.75,-50.43,0.00,0.00
3849.61,-50.28,0.00,0.00
3855.47,-50.14,0.00,0.00
3861.33,-50.01,0.00,0.00
3867.19,-49.89,0.00,0.00
3873.05,-49.79,0.00,0.00
3878.91,-49.69,0.00,0.00
3884.77,-49.60,0.00,0.00
3890.63,-49.52,0.00,0.00
3896.48,-49.44,0.00,0.00
3902.34,-49.37,0.00,0.00
3908.20,-49.30,0.00,0.00
3914.06,-49.23,0.00,0.00
3919.92,-49.17,0.00,0.00
3925.78,-49.10,0.00,0.00
3931.64,-49.03,0.00,0.00
3937.50,-48.96,0.00,0.00
3943.36,-48.88,0.00,0.00
3949.22,-48.79,0.00,0.00
3955.08,-48.69,0.00,0.00
3960.94,-48.58,0.00,0.00
3966.80,-48.48,0.00,0.00
3972.66,-48.38,0.00,0.00
3978.52,-48.30,0.00,0.00
3984.38,-48.23,0.00,0.00
3990.23,-48.18,0.00,0.00
3996.09,-48.15,0.00,0.00
4001.95,-48.13,0.00,0.00
4007.81,-48.12,0.00,0.00
4013.67,-48.13,0.00,0.00
4019.53,-48.15,0.00,0.00
4025.39,-48.18,0.00,0.00
4031.25,-48.22,0.00,0.00
4037.11,-48.26,0.00,0.00
4042.97,-48.30,0.00,0.00
4048.83,-48.35,0.00,0.00
4054.69,-48.41,0.00,0.00
4060.55,-48.46,0.00,0.00
4066.41,-48.51,0.00,0.00
4072.27,-48.56,0.00,0.00
4078.13,-48.60,0.00,0.00
4083.98,-48.63,0.00,0.00
4089.84,-48.66,0.00,0.00
4095.70,-48.68,0.00,0.00
4101.56,-48.69,0.00,0.00
4107.42,-48.69,0.00,0.00
4113.28,-48.68,0.00,0.00
4119.14,-48.67,0.00,0.00
4125.00,-48.66,0.00,0.00
4130.86,-48.65,0.00,0.00
4136.72,-48.63,0.00,0.00
4142.58,-48.62,0.00,0.00
4148.44,-48.60,0.00,0.00
4154.30,-48.60,0.00,0.00
4160.16,-48.60,0.00,0.00
4166.02,-48.61,0.00,0.00
4171.88,-48.63,0.00,0.00
4177.73,-48.65,0.00,0.00
4183.59,-48.68,0.00,0.00
4189.45,-48.70,0.00,0.00
4195.31,-48.71,0.00,0.00
4201.17,-48.72,0.00,0.00
4207.03,-48.71,0.00,0.00
4212.89,-48.69,0.00,0.00
4218.75,-48.65,0.00,0.00
4224.61,-48.59,0.00,0.00
4230.47,-48.51,0.00,0.00
4236.33,-48.41,0.00,0.00
4242.19,-48.31,0.00,0.00
4248.05,-48.20,0.00,0.00
4253.91,-48.09,0.00,0.00
4259.77,-47.98,0.00,0.00
4265.63,-47.89,0.00,0.00
4271.48,-47.81,0.00,0.00
4277.34,-47.74,0.00,0.00
4283.20,-47.69,0.00,0.00
4289.06,-47.65,0.00,0.00
4294.92,-47.63,0.00,0.00
4300.78,-47.61,0.00,0.00
4306.64,-47.60,0.00,0.00
4312.50,-47.58,0.00,0.00
4318.36,-47.57,0.00,0.00
4324.22,-47.57,0.00,0.00
4330.08,-47.57,0.00,0.00
4335.94,-47.58,0.00,0.00
4341.80,-47.61,0.00,0.00
4347.66,-47.65,0.00,0.00
4353.52,-47.71,0.00,0.00
4359.38,-47.79,0.00,0.00
4365.23,-47.88,0.00,0.00
4371.09,-47.98,0.00,0.00
4376.95,-48.10,0.00,0.00
4382.81,-48.21,0.00,0.00
4388.67,-48.33,0.00,0.00
4394.53,-48.45,0.00,0.00
4400.39,-48.56,0.00,0.00
4406.25,-48.67,0.00,0.00
4412.11,-48.78,0.00,0.00
4417.97,-48.89,0.00,0.00
4423.83,-48.98,0.00,0.00
4429.69,-49.07,0.00,0.00
4435.55,-49.16,0.00,0.00
4441.41,-49.23,0.00,0.00
4447.27,-49.30,0.00,0.00
4453.13,-49.36,0.00,0.00
4458.98,-49.41,0.00,0.00
4464.84,-49.46,0.00,0.00
4470.70,-49.50,0.00,0.00
4476.56,-49.53,0.00,0.00
4482.42,-49.56,0.00,0.00
4488.28,-49.58,0.00,0.00
4494.14,-49.59,0.00,0.00
4500.00,-49.60,0.00,0.00
4505.86,-49.60,0.00,0.00
4511.72,-49.61,0.00,0.00
4517.58,-49.61,0.00,0.00
4523.44,-49.60,0.00,0.00
4529.30,-49.59,0.00,0.00
4535.16,-49.57,0.00,0.00
4541.02,-49.55,0.00,0.00
4546.88,-49.52,0.00,0.00
4552.73,-49.49,0.00,0.00
4558.59,-49.45,0.00,0.00
4564.45,-49.40,0.00,0.00
4570.31,-49.35,0.00,0.00
4576.17,-49.29,0.00,0.00
4582.03,-49.23,0.00,0.00
