Hz,dBFS(rms),THD(%),BUZZ(%)
843.75,-75.16,0.00,0.00
849.61,-74.88,0.00,0.00
855.47,-74.68,0.00,0.00
861.33,-74.27,0.00,0.00
867.19,-73.77,0.00,0.00
873.05,-73.27,0.00,0.00
878.91,-72.84,0.00,0.00
884.77,-72.27,0.00,0.00
890.63,-71.65,0.00,0.00
896.48,-71.18,0.00,0.00
902.34,-70.57,0.00,0.00
908.20,-69.96,0.00,0.00
914.06,-69.30,0.00,0.00
919.92,-68.55,0.00,0.00
925.78,-67.86,0.00,0.00
931.64,-67.07,0.00,0.00
937.50,-66.07,0.00,0.00
943.36,-65.09,0.00,0.00
949.22,-64.13,0.00,0.00
955.08,-63.09,0.00,0.00
960.94,-62.09,0.00,0.00
966.80,-61.16,0.00,0.00
972.66,-60.29,0.00,0.00
978.52,-59.54,0.00,0.00
984.38,-58.92,0.00,0.00
990.23,-58.40,0.00,0.00
996.09,-58.04,0.00,0.00
1001.95,-57.79,0.00,0.00
1007.81,-57.65,0.00,0.00
1013.67,-57.66,0.00,0.00
1019.53,-57.77,0.00,0.00
1025.39,-57.97,0.00,0.00
1031.25,-58.25,0.00,0.00
1037.11,-58.60,0.00,0.00
1042.97,-58.97,0.00,0.00
1048.83,-59.32,0.00,0.00
1054.69,-59.67,0.00,0.00
1060.55,-59.92,0.00,0.00
1066.41,-60.08,0.00,0.00
1072.27,-60.14,0.00,0.00
1078.13,-60.11,0.00,0.00
1083.98,-60.00,0.00,0.00
1089.84,-59.83,0.00,0.00
1095.70,-59.53,0.00,0.00
1101.56,-59.18,0.00,0.00
1107.42,-58.78,0.00,0.00
1113.28,-58.24,0.00,0.00
1119.14,-57.58,0.00,0.00
1125.00,-56.79,0.00,0.00
1130.86,-55.84,0.00,0.00
1136.72,-54.71,0.00,0.00
1142.58,-53.37,0.00,0.00
1148.44,-51.79,0.00,0.00
1154.30,-49.96,0.00,0.00
1160.16,-47.91,0.00,0.00
1166.02,-45.71,0.00,0.00
1171.88,-43.43,0.00,0.00
1177.73,-41.19,0.00,0.00
1183.59,-39.14,0.00,0.00
1189.45,-37.42,0.00,0.00
1195.31,-36.17,0.00,0.00
1201.17,-35.53,0.01,0.00
1207.03,-35.45,0.00,0.00
1212.89,-35.45,0.00,0.00
1218.75,-34.81,0.00,0.00
1224.61,-33.96,0.00,0.00
1230.47,-33.78,0.00,0.00
1236.33,-33.84,0.00,0.00
1242.19,-33.27,0.01,0.00
1248.05,-33.13,0.00,0.00
1253.91,-33.22,0.00,0.00
1259.77,-32.82,0.01,0.00
1265.63,-32.98,0.00,0.00
1271.48,-32.71,0.00,0.00
1277.34,-32.78,0.00,0.00
1283.20,-32.61,0.00,0.00
1289.06,-32.65,0.00,0.00
1294.92,-32.49,0.00,0.00
1300.78,-32.52,0.00,0.00
1306.64,-32.38,0.00,0.00
1312.50,-32.32,0.00,0.00
1318.36,-32.25,0.00,0.00
1324.22,-32.11,0.00,0.00
1330.08,-31.98,0.00,0.00
1335.94,-31.84,0.00,0.00
1341.80,-31.65,0.00,0.00
1347.66,-31.44,0.00,0.00
1353.52,-31.21,0.00,0.00
1359.38,-30.98,0.00,0.00
1365.23,-30.75,0.00,0.00
1371.09,-30.53,0.00,0.00
1376.95,-30.34,0.00,0.00
1382.81,-30.18,0.00,0.00
1388.67,-30.06,0.00,0.00
1394.53,-29.98,0.00,0.00
1400.39,-29.94,0.01,0.00
1406.25,-29.95,0.00,0.00
1412.11,-29.99,0.00,0.00
1417.97,-30.06,0.00,0.00
1423.83,-30.15,0.00,0.00
1429.69,-30.26,0.00,0.00
1435.55,-30.36,0.00,0.00
1441.41,-30.48,0.00,0.00
1447.27,-30.58,0.00,0.00
1453.13,-30.68,0.00,0.00
1458.98,-30.76,0.00,0.00
1464.84,-30.82,0.00,0.00
1470.70,-30.86,0.00,0.00
1476.56,-30.87,0.00,0.00
1482.42,-30.87,0.00,0.00
1488.28,-30.85,0.00,0.00
1494.14,-30.81,0.00,0.00
1500.00,-30.76,0.00,0.00
1505.86,-30.71,0.00,0.00
1511.72,-30.65,0.00,0.00
1517.58,-30.59,0.00,0.00
1523.44,-30.54,0.00,0.00
1529.30,-30.50,0.00,0.00
1535.16,-30.47,0.00,0.00
1541.02,-30.46,0.00,0.00
1546.88,-30.46,0.00,0.00
1552.73,-30.48,0.00,0.00
1558.59,-30.52,0.00,0.00
1564.45,-30.57,0.00,0.00
1570.31,-30.65,0.00,0.00
1576.17,-30.75,0.00,0.00
1582.03,-30.87,0.00,0.00
1587.89,-31.00,0.00,0.00
1593.75,-31.16,0.00,0.00
1599.61,-31.34,0.00,0.00
1605.47,-31.54,0.00,0.00
1611.33,-31.75,0.00,0.00
1617.19,-31.96,0.00,0.00
1623.05,-32.17,0.00,0.00
1628.91,-32.34,0.00,0.00
1634.77,-32.48,0.00,0.00
1640.63,-32.57,0.00,0.00
1646.48,-32.61,0.00,0.00
1652.34,-32.59,0.00,0.00
1658.20,-32.54,0.00,0.00
1664.06,-32.46,0.00,0.00
1669.92,-32.36,0.00,0.00
1675.78,-32.25,0.00,0.00
1681.64,-32.14,0.00,0.00
1687.50,-32.04,0.00,0.00
1693.36,-31.94,0.00,0.00
1699.22,-31.83,0.00,0.00
1705.08,-31.72,0.00,0.00
1710.94,-31.62,0.00,0.00
1716.80,-31.52,0.00,0.00
1722.66,-31.42,0.00,0.00
1728.52,-31.32,0.00,0.00
1734.38,-31.23,0.00,0.00
1740.23,-31.13,0.00,0.00
1746.09,-31.04,0.00,0.00
1751.95,-30.95,0.00,0.00
1757.81,-30.86,0.00,0.00
1763.67,-30.78,0.00,0.00
1769.53,-30.71,0.00,0.00
1775.39,-30.65,0.00,0.00
1781.25,-30.61,0.00,0.00
1787.11,-30.59,0.00,0.00
1792.97,-30.58,0.00,0.00
1798.83,-30.60,0.00,0.00
1804.69,-30.65,0.00,0.00
1810.55,-30.72,0.00,0.00
1816.41,-30.81,0.00,0.00
1822.27,-30.92,0.00,0.00
1828.13,-31.04,0.00,0.00
1833.98,-31.17,0.00,0.00
1839.84,-31.30,0.00,0.00
1845.70,-31.43,0.00,0.00
1851.56,-31.56,0.00,0.00
1857.42,-31.68,0.00,0.00
1863.28,-31.78,0.00,0.00
1869.14,-31.85,0.00,0.00
1875.00,-31.92,0.00,0.00
1880.86,-31.98,0.00,0.00
1886.72,-32.01,0.00,0.00
1892.58,-32.02,0.00,0.00
1898.44,-32.02,0.00,0.00
1904.30,-31.99,0.00,0.00
1910.16,-31.96,0.00,0.00
1916.02,-31.91,0.00,0.00
1921.88,-31.86,0.00,0.00
1927.73,-31.79,0.00,0.00
1933.59,-31.71,0.00,0.00
1939.45,-31.61,0.00,0.00
1945.31,-31.50,0.00,0.00
1951.17,-31.39,0.00,0.00
1957.03,-31.26,0.00,0.00
1962.89,-31.13,0.00,0.00
1968.75,-31.02,0.00,0.00
1974.61,-30.94,0.00,0.00
1980.47,-30.89,0.00,0.00
1986.33,-30.87,0.00,0.00
1992.19,-30.87,0.00,0.00
1998.05,-30.88,0.00,0.00
2003.91,-30.89,0.00,0.00
2009.77,-30.89,0.00,0.00
2015.63,-30.90,0.00,0.00
2021.48,-30.93,0.00,0.00
2027.34,-30.97,0.00,0.00
2033.20,-31.00,0.00,0.00
2039.06,-31.05,0.00,0.00
2044.92,-31.11,0.00,0.00
2050.78,-31.19,0.00,0.00
2056.64,-31.30,0.00,0.00
2062.50,-31.43,0.00,0.00
2068.36,-31.57,0.00,0.00
2074.22,-31.72,0.00,0.00
2080.08,-31.87,0.00,0.00
2085.94,-32.01,0.00,0.00
2091.80,-32.15,0.00,0.00
2097.66,-32.28,0.00,0.00
2103.52,-32.40,0.00,0.00
2109.38,-32.50,0.00,0.00
2115.23,-32.60,0.00,0.00
2121.09,-32.67,0.00,0.00
2126.95,-32.73,0.00,0.00
2132.81,-32.76,0.00,0.00
2138.67,-32.78,0.00,0.00
2144.53,-32.79,0.00,0.00
2150.39,-32.78,0.00,0.00
2156.25,-32.78,0.00,0.00
2162.11,-32.77,0.00,0.00
2167.97,-32.76,0.00,0.00
2173.83,-32.76,0.00,0.00
2179.69,-32.76,0.00,0.00
2185.55,-32.79,0.00,0.00
2191.41,-32.82,0.00,0.00
2197.27,-32.86,0.00,0.00
2203.13,-32.92,0.00,0.00
2208.98,-32.99,0.00,0.00
2214.84,-33.06,0.00,0.00
2220.70,-33.13,0.00,0.00
2226.56,-33.21,0.00,0.00
2232.42,-33.30,0.00,0.00
2238.28,-33.38,0.00,0.00
2244.14,-33.48,0.00,0.00
2250.00,-33.57,0.00,0.00
2255.86,-33.67,0.00,0.00
2261.72,-33.77,0.00,0.00
2267.58,-33.88,0.00,0.00
2273.44,-33.98,0.00,0.00
2279.30,-34.10,0.00,0.00
2285.16,-34.21,0.00,0.00
2291.02,-34.32,0.00,0.00
2296.88,-34.44,0.00,0.00
2302.73,-34.57,0.00,0.00
2308.59,-34.70,0.00,0.00
2314.45,-34.85,0.00,0.00
2320.31,-35.01,0.00,0.00
2326.17,-35.17,0.00,0.00
2332.03,-35.33,0.00,0.00
2337.89,-35.46,0.00,0.00
2343.75,-35.56,0.00,0.00
2349.61,-35.61,0.00,0.00
2355.47,-35.68,0.00,0.00
2361.33,-35.78,0.00,0.00
2367.19,-35.89,0.00,0.00
2373.05,-35.99,0.00,0.00
2378.91,-36.08,0.00,0.00
2384.77,-36.15,0.00,0.00
2390.63,-36.21,0.00,0.00
2396.48,-36.24,0.00,0.00
2402.34,-36.25,0.00,0.00
2408.20,-36.24,0.00,0.00
2414.06,-36.25,0.00,0.00
2419.92,-36.26,0.00,0.00
2425.78,-36.27,0.00,0.00
2431.64,-36.27,0.00,0.00
2437.50,-36.26,0.00,0.00
2443.36,-36.28,0.00,0.00
2449.22,-36.34,0.00,0.00
2455.08,-36.38,0.00,0.00
2460.94,-36.42,0.00,0.00
2466.80,-36.51,0.00,0.00
2472.66,-36.62,0.00,0.00
2478.52,-36.71,0.00,0.00
2484.38,-36.86,0.00,0.00
2490.23,-37.04,0.00,0.00
2496.09,-37.19,0.00,0.00
2501.95,-37.41,0.00,0.00
2507.81,-37.62,0.00,0.00
2513.67,-37.86,0.00,0.00
2519.53,-38.14,0.00,0.00
2525.39,-38.39,0.00,0.00
2531.25,-38.71,0.00,0.00
2537.11,-38.98,0.00,0.00
2542.97,-39.28,0.00,0.00
2548.83,-39.37,0.00,0.00
2554.69,-39.50,0.00,0.00
2560.55,-39.71,0.00,0.00
2566.41,-39.98,0.00,0.00
2572.27,-40.19,0.00,0.00
2578.13,-40.42,0.00,0.00
2583.98,-40.57,0.00,0.00
2589.84,-40.73,0.00,0.00
2595.70,-40.87,0.00,0.00
2601.56,-41.03,0.00,0.00
2607.42,-41.19,0.00,0.00
2613.28,-41.31,0.00,0.00
2619.14,-41.43,0.00,0.00
2625.00,-41.53,0.00,0.00
2630.86,-41.57,0.00,0.00
2636.72,-41.47,0.00,0.00
2642.58,-41.60,0.00,0.00
2648.44,-41.79,0.00,0.00
2654.30,-41.91,0.00,0.00
2660.16,-42.02,0.00,0.00
2666.02,-42.12,0.00,0.00
2671.88,-42.20,0.00,0.00
2677.73,-42.28,0.00,0.00
2683.59,-42.35,0.00,0.00
2689.45,-42.39,0.00,0.00
2695.31,-42.41,0.00,0.00
2701.17,-42.41,0.00,0.00
2707.03,-42.44,0.00,0.00
2712.89,-42.49,0.00,0.00
2718.75,-42.51,0.00,0.00
2724.61,-42.51,0.00,0.00
2730.47,-42.52,0.00,0.00
2736.33,-42.52,0.00,0.00
2742.19,-42.52,0.00,0.00
2748.05,-42.53,0.00,0.00
2753.91,-42.55,0.00,0.00
2759.77,-42.57,0.00,0.00
2765.63,-42.59,0.00,0.00
2771.48,-42.61,0.00,0.00
2777.34,-42.63,0.00,0.00
2783.20,-42.63,0.00,0.00
2789.06,-42.61,0.00,0.00
2794.92,-42.58,0.00,0.00
2800.78,-42.52,0.00,0.00
2806.64,-42.44,0.00,0.00
2812.50,-42.35,0.00,0.00
2818.36,-42.25,0.00,0.00
2824.22,-42.14,0.00,0.00
2830.08,-42.03,0.00,0.00
2835.94,-41.92,0.00,0.00
2841.80,-41.81,0.00,0.00
2847.66,-41.71,0.00,0.00
2853.52,-41.63,0.00,0.00
2859.38,-41.58,0.00,0.00
2865.23,-41.53,0.00,0.00
2871.09,-41.52,0.00,0.00
2876.95,-41.51,0.00,0.00
2882.81,-41.52,0.00,0.00
2888.67,-41.54,0.00,0.00
2894.53,-41.57,0.00,0.00
2900.39,-41.59,0.00,0.00
2906.25,-41.61,0.00,0.00
2912.11,-41.63,0.00,0.00
2917.97,-41.64,0.00,0.00
2923.83,-41.65,0.00,0.00
2929.69,-41.69,0.00,0.00
2935.55,-41.72,0.00,0.00
2941.41,-41.73,0.00,0.00
2947.27,-41.74,0.00,0.00
2953.13,-41.75,0.00,0.00
2958.98,-41.76,0.00,0.00
2964.84,-41.76,0.00,0.00
2970.70,-41.75,0.00,0.00
2976.56,-41.74,0.00,0.00
2982.42,-41.74,0.00,0.00
2988.28,-41.73,0.00,0.00
2994.14,-41.74,0.00,0.00
3000.00,-41.75,0.00,0.00
3005.86,-41.76,0.00,0.00
3011.72,-41.78,0.00,0.00
3017.58,-41.81,0.00,0.00
3023.44,-41.84,0.00,0.00
3029.30,-41.88,0.00,0.00
3035.16,-41.94,0.00,0.00
3041.02,-42.00,0.00,0.00
3046.88,-42.07,0.00,0.00
3052.73,-42.14,0.00,0.00
3058.59,-42.22,0.00,0.00
3064.45,-42.29,0.00,0.00
3070.31,-42.36,0.00,0.00
3076.17,-42.42,0.00,0.00
3082.03,-42.48,0.00,0.00
3087.89,-42.53,0.00,0.00
3093.75,-42.57,0.00,0.00
3099.61,-42.60,0.00,0.00
3105.47,-42.64,0.00,0.00
3111.33,-42.69,0.00,0.00
3117.19,-42.75,0.00,0.00
3123.05,-42.81,0.00,0.00
3128.91,-42.88,0.00,0.00
3134.77,-42.97,0.00,0.00
3140.63,-43.06,0.00,0.00
3146.48,-43.17,0.00,0.00
3152.34,-43.28,0.00,0.00
3158.20,-43.42,0.00,0.00
3164.06,-43.56,0.00,0.00
3169.92,-43.71,0.00,0.00
3175.78,-43.89,0.00,0.00
3181.64,-44.08,0.00,0.00
3187.50,-44.29,0.00,0.00
3193.36,-44.51,0.00,0.00
3199.22,-44.73,0.00,0.00
3205.08,-44.95,0.00,0.00
3210.94,-45.18,0.00,0.00
3216.80,-45.38,0.00,0.00
3222.66,-45.58,0.00,0.00
3228.52,-45.75,0.00,0.00
3234.38,-45.92,0.00,0.00
3240.23,-46.08,0.00,0.00
3246.09,-46.21,0.00,0.00
3251.95,-46.33,0.00,0.00
3257.81,-46.45,0.00,0.00
3263.67,-46.54,0.00,0.00
3269.53,-46.61,0.00,0.00
3275.39,-46.67,0.00,0.00
3281.25,-46.72,0.00,0.00
3287.11,-46.74,0.00,0.00
3292.97,-46.75,0.00,0.00
3298.83,-46.75,0.00,0.00
3304.69,-46.73,0.00,0.00
3310.55,-46.67,0.00,0.00
3316.41,-46.60,0.00,0.00
3322.27,-46.53,0.00,0.00
3328.13,-46.44,0.00,0.00
3333.98,-46.37,0.00,0.00
3339.84,-46.28,0.00,0.00
3345.70,-46.20,0.00,0.00
3351.56,-46.11,0.00,0.00
3357.42,-46.02,0.00,0.00
3363.28,-45.94,0.00,0.00
3369.14,-45.88,0.00,0.00
3375.00,-45.83,0.00,0.00
3380.86,-45.80,0.00,0.00
3386.72,-45.78,0.00,0.00
3392.58,-45.78,0.00,0.00
3398.44,-45.81,0.00,0.00
3404.30,-45.85,0.00,0.00
3410.16,-45.89,0.00,0.00
3416.02,-45.89,0.00,0.00
3421.88,-45.90,0.00,0.00
3427.73,-45.95,0.00,0.00
3433.59,-45.98,0.00,0.00
3439.45,-45.97,0.00,0.00
3445.31,-45.96,0.00,0.00
3451.17,-45.95,0.00,0.00
3457.03,-45.97,0.00,0.00
3462.89,-46.03,0.00,0.00
3468.75,-46.01,0.00,0.00
3474.61,-45.74,0.00,0.00
3480.47,-45.69,0.00,0.00
3486.33,-45.64,0.00,0.00
3492.19,-45.60,0.00,0.00
3498.05,-45.55,0.00,0.00
3503.91,-45.49,0.00,0.00
3509.77,-45.43,0.00,0.00
3515.63,-45.37,0.00,0.00
3521.48,-45.29,0.00,0.00
3527.34,-45.22,0.00,0.00
3533.20,-45.14,0.00,0.00
3539.06,-45.06,0.00,0.00
3544.92,-44.98,0.00,0.00
3550.78,-44.89,0.00,0.00
3556.64,-44.80,0.00,0.00
3562.50,-44.72,0.00,0.00
3568.36,-44.64,0.00,0.00
3574.22,-44.56,0.00,0.00
3580.08,-44.50,0.00,0.00
3585.94,-44.44,0.00,0.00
3591.80,-44.36,0.00,0.00
3597.66,-44.23,0.00,0.00
3603.52,-44.14,0.00,0.00
3609.38,-44.16,0.00,0.00
3615.23,-44.19,0.00,0.00
3621.09,-44.23,0.00,0.00
3626.95,-44.25,0.00,0.00
3632.81,-44.27,0.00,0.00
3638.67,-44.33,0.00,0.00
3644.53,-44.42,0.00,0.00
3650.39,-44.53,0.00,0.00
3656.25,-44.59,0.00,0.00
3662.11,-44.67,0.00,0.00
3667.97,-44.80,0.00,0.00
3673.83,-44.95,0.00,0.00
3679.69,-45.05,0.00,0.00
3685.55,-45.15,0.00,0.00
3691.41,-45.33,0.00,0.00
3697.27,-45.49,0.00,0.00
3703.13,-45.64,0.00,0.00
3708.98,-45.79,0.00,0.00
3714.84,-46.00,0.00,0.00
3720.70,-46.17,0.00,0.00
3726.56,-46.39,0.00,0.00
3732.42,-46.60,0.00,0.00
3738.28,-46.80,0.00,0.00
3744.14,-47.06,0.00,0.00
3750.00,-47.26,0.00,0.00
3755.86,-47.51,0.00,0.00
3761.72,-47.78,0.00,0.00
3767.58,-48.01,0.00,0.00
3773.44,-48.33,0.00,0.00
3779.30,-48.58,0.00,0.00
3785.16,-48.90,0.00,0.00
3791.02,-49.28,0.00,0.00
3796.88,-49.57,0.00,0.00
3802.73,-50.02,0.00,0.00
3808.59,-50.34,0.00,0.00
3814.45,-50.81,0.00,0.00
3820.31,-51.22,0.00,0.00
3826.17,-51.68,0.00,0.00
3832.03,-52.07,0.00,0.00
3837.89,-52.63,0.00,0.00
3843.75,-53.14,0.00,0.00
3849.61,-53.73,0.00,0.00
3855.47,-54.17,0.00,0.00
3861.33,-54.75,0.00,0.00
3867.19,-55.35,0.00,0.00
3873.05,-55.92,0.00,0.00
3878.91,-56.40,0.00,0.00
3884.77,-56.62,0.00,0.00
3890.63,-56.76,0.00,0.00
3896.48,-56.64,0.00,0.00
3902.34,-56.45,0.00,0.00
3908.20,-56.13,0.00,0.00
3914.06,-55.70,0.00,0.00
3919.92,-55.31,0.00,0.00
3925.78,-54.88,0.00,0.00
3931.64,-54.46,0.00,0.00
3937.50,-54.08,0.00,0.00
3943.36,-53.68,0.00,0.00
3949.22,-53.25,0.00,0.00
3955.08,-52.81,0.00,0.00
3960.94,-52.34,0.00,0.00
3966.80,-51.85,0.00,0.00
3972.66,-51.38,0.00,0.00
3978.52,-50.91,0.00,0.00
3984.38,-50.46,0.00,0.00
3990.23,-50.04,0.00,0.00
3996.09,-49.68,0.00,0.00
4001.95,-49.36,0.00,0.00
4007.81,-49.07,0.00,0.00
4013.67,-48.84,0.00,0.00
4019.53,-48.65,0.00,0.00
4025.39,-48.49,0.00,0.00
4031.25,-48.35,0.00,0.00
4037.11,-48.23,0.00,0.00
4042.97,-48.14,0.00,0.00
4048.83,-48.07,0.00,0.00
4054.69,-48.02,0.00,0.00
4060.55,-47.98,0.00,0.00
4066.41,-47.95,0.00,0.00
4072.27,-47.93,0.00,0.00
4078.13,-47.94,0.00,0.00
4083.98,-47.96,0.00,0.00
4089.84,-47.99,0.00,0.00
4095.70,-48.01,0.00,0.00
4101.56,-48.01,0.00,0.00
4107.42,-48.00,0.00,0.00
4113.28,-47.97,0.00,0.00
4119.14,-47.95,0.00,0.00
4125.00,-47.92,0.00,0.00
4130.86,-47.84,0.00,0.00
4136.72,-47.73,0.00,0.00
4142.58,-47.64,0.00,0.00
4148.44,-47.59,0.00,0.00
4154.30,-47.54,0.00,0.00
4160.16,-47.42,0.00,0.00
4166.02,-47.29,0.00,0.00
4171.88,-47.21,0.00,0.00
4177.73,-47.15,0.00,0.00
4183.59,-47.04,0.00,0.00
4189.45,-46.94,0.00,0.00
4195.31,-46.89,0.00,0.00
4201.17,-46.81,0.00,0.00
4207.03,-46.74,0.00,0.00
4212.89,-46.68,0.00,0.00
4218.75,-46.57,0.00,0.00
4224.61,-46.48,0.00,0.00
4230.47,-46.39,0.00,0.00
4236.33,-46.19,0.00,0.00
4242.19,-46.00,0.00,0.00
4248.05,-45.78,0.00,0.00
4253.91,-45.44,0.00,0.00
4259.77,-45.14,0.00,0.00
4265.63,-44.79,0.00,0.00
4271.48,-44.43,0.00,0.00
4277.34,-44.09,0.00,0.00
4283.20,-43.75,0.00,0.00
4289.06,-43.45,0.00,0.00
4294.92,-43.15,0.00,0.00
4300.78,-42.92,0.00,0.00
4306.64,-42.68,0.00,0.00
4312.50,-42.47,0.00,0.00
4318.36,-42.23,0.00,0.00
4324.22,-42.02,0.00,0.00
4330.08,-41.79,0.00,0.00
4335.94,-41.57,0.00,0.00
4341.80,-41.34,0.00,0.00
4347.66,-41.14,0.00,0.00
4353.52,-40.94,0.00,0.00
4359.38,-40.78,0.00,0.00
4365.23,-40.61,0.00,0.00
4371.09,-40.47,0.00,0.00
4376.95,-40.36,0.00,0.00
4382.81,-40.25,0.00,0.00
4388.67,-40.18,0.00,0.00
4394.53,-40.11,0.00,0.00
4400.39,-40.08,0.00,0.00
4406.25,-40.05,0.00,0.00
4412.11,-40.03,0.00,0.00
4417.97,-40.03,0.00,0.00
4423.83,-40.03,0.00,0.00
4429.69,-40.03,0.00,0.00
4435.55,-40.06,0.00,0.00
4441.41,-40.08,0.00,0.00
4447.27,-40.13,0.00,0.00
4453.13,-40.17,0.00,0.00
4458.98,-40.22,0.00,0.00
4464.84,-40.27,0.00,0.00
4470.70,-40.32,0.00,0.00
4476.56,-40.39,0.00,0.00
4482.42,-40.46,0.00,0.00
4488.28,-40.54,0.00,0.00
4494.14,-40.61,0.00,0.00
4500.00,-40.69,0.00,0.00
4505.86,-40.76,0.00,0.00
4511.72,-40.84,0.00,0.00
4517.58,-40.91,0.00,0.00
4523.44,-40.97,0.00,0.00
4529.30,-41.03,0.00,0.00
4535.16,-41.08,0.00,0.00
4541.02,-41.13,0.00,0.00
4546.88,-41.17,0.00,0.00
4552.73,-41.20,0.00,0.00
4558.59,-41.22,0.00,0.00
4564.45,-41.23,0.00,0.00
4570.31,-41.23,0.00,0.00
4576.17,-41.22,0.00,0.00
4582.03,-41.20,0.00,0.00
