[SWEEP]

[FR]
FrequencyRange=100,10000
Octaves=12
;
;Hz,dBFS(rms)
0.00,-87.31
5.86,-86.92
11.72,-102.70
17.58,-100.72
23.44,-91.99
29.30,-88.01
35.16,-87.76
41.02,-87.93
46.88,-85.37
52.73,-82.83
58.59,-81.88
64.45,-80.98
70.31,-79.40
76.17,-77.66
82.03,-76.66
87.89,-75.01
93.75,-73.23
99.61,-71.38
105.47,-70.77
111.33,-68.70
117.19,-67.18
123.05,-66.16
128.91,-63.38
134.77,-58.14
140.63,-52.98
146.48,-46.03
152.34,-40.58
158.20,-38.56
164.06,-39.11
169.92,-38.88
175.78,-39.06
181.64,-39.38
187.50,-39.49
193.36,-39.77
199.22,-40.31
205.08,-40.98
210.94,-41.36
216.80,-41.51
222.66,-41.64
228.52,-41.90
234.38,-42.25
240.23,-42.75
246.09,-43.31
251.95,-43.62
257.81,-43.64
263.67,-43.60
269.53,-43.79
275.39,-44.42
281.25,-45.19
287.11,-45.69
292.97,-45.69
298.83,-45.16
304.69,-44.80
310.55,-45.11
316.41,-45.70
322.27,-46.28
328.13,-46.55
333.98,-46.50
339.84,-46.65
345.70,-46.72
351.56,-46.83
357.42,-46.84
363.28,-47.01
369.14,-47.14
375.00,-47.65
380.86,-47.89
386.72,-48.36
392.58,-48.33
398.44,-48.59
404.30,-48.36
410.16,-48.64
416.02,-48.57
421.88,-48.82
427.73,-48.81
433.59,-48.95
439.45,-48.95
445.31,-48.95
451.17,-49.18
457.03,-49.14
462.89,-49.29
468.75,-49.17
474.61,-49.18
480.47,-49.40
486.33,-49.14
492.19,-48.43
498.05,-46.12
503.91,-46.83
509.77,-49.69
515.63,-50.49
521.48,-50.53
527.34,-50.56
533.20,-50.64
539.06,-50.58
544.92,-50.93
550.78,-50.94
556.64,-51.40
562.50,-51.94
568.36,-51.75
574.22,-52.48
580.08,-52.76
585.94,-52.01
591.80,-52.41
597.66,-52.23
603.52,-51.21
609.38,-51.27
615.23,-51.77
621.09,-51.47
626.95,-51.83
632.81,-52.63
638.67,-52.43
644.53,-52.61
650.39,-53.24
656.25,-52.89
662.11,-52.36
667.97,-52.77
673.83,-52.83
679.69,-52.20
685.55,-52.10
691.41,-52.79
697.27,-52.67
703.13,-52.48
708.98,-52.40
714.84,-52.58
720.70,-52.86
726.56,-52.88
732.42,-52.58
738.28,-53.03
744.14,-53.64
750.00,-53.37
755.86,-52.90
761.72,-53.60
767.58,-54.10
773.44,-53.46
779.30,-53.08
785.16,-53.66
791.02,-54.01
796.88,-53.45
802.73,-53.09
808.59,-53.37
814.45,-53.98
820.31,-53.80
826.17,-53.71
832.03,-53.76
837.89,-54.01
843.75,-53.85
849.61,-53.65
855.47,-53.82
861.33,-53.80
867.19,-53.68
873.05,-53.29
878.91,-53.53
884.77,-53.59
890.63,-53.71
896.48,-53.38
902.34,-53.28
908.20,-53.64
914.06,-53.79
919.92,-53.74
925.78,-53.69
931.64,-53.81
937.50,-53.93
943.36,-53.83
949.22,-53.94
955.08,-53.71
960.94,-53.59
966.80,-53.32
972.66,-53.66
978.52,-53.84
984.38,-53.50
990.23,-53.28
996.09,-53.61
1001.95,-54.43
1007.81,-54.76
1013.67,-54.12
1019.53,-53.84
1025.39,-54.65
1031.25,-55.20
1037.11,-54.98
1042.97,-53.96
1048.83,-53.86
1054.69,-54.60
1060.55,-54.95
1066.41,-54.30
1072.27,-53.71
1078.13,-53.79
1083.98,-54.59
1089.84,-55.11
1095.70,-54.50
1101.56,-54.06
1107.42,-53.84
1113.28,-54.47
1119.14,-55.17
1125.00,-54.93
1130.86,-54.42
1136.72,-54.04
1142.58,-54.28
1148.44,-54.76
1154.30,-54.95
1160.16,-54.52
1166.02,-54.15
1171.88,-54.82
1177.73,-55.10
1183.59,-55.51
1189.45,-55.69
1195.31,-55.16
1201.17,-55.05
1207.03,-55.41
1212.89,-55.63
1218.75,-55.34
1224.61,-55.30
1230.47,-54.93
1236.33,-54.60
1242.19,-54.42
1248.05,-54.44
1253.91,-54.23
1259.77,-54.34
1265.63,-54.87
1271.48,-54.80
1277.34,-54.90
1283.20,-54.96
1289.06,-54.92
1294.92,-55.42
1300.78,-56.12
1306.64,-56.40
1312.50,-56.20
1318.36,-55.15
1324.22,-54.94
1330.08,-55.82
1335.94,-56.38
1341.80,-56.63
1347.66,-56.23
1353.52,-55.19
1359.38,-54.58
1365.23,-54.62
1371.09,-55.21
1376.95,-56.32
1382.81,-56.91
1388.67,-56.38
1394.53,-55.85
1400.39,-55.70
1406.25,-55.72
1412.11,-55.99
1417.97,-56.46
1423.83,-57.27
1429.69,-57.56
1435.55,-57.27
1441.41,-56.88
1447.27,-56.60
1453.13,-56.78
1458.98,-57.05
1464.84,-56.69
1470.70,-56.68
1476.56,-57.07
1482.42,-56.94
1488.28,-56.45
1494.14,-56.47
1500.00,-56.59
1505.86,-56.59
1511.72,-56.55
1517.58,-56.48
1523.44,-56.94
1529.30,-57.08
1535.16,-56.84
1541.02,-56.72
1546.88,-56.86
1552.73,-56.78
1558.59,-56.71
1564.45,-56.86
1570.31,-56.90
1576.17,-57.04
1582.03,-56.72
1587.89,-56.49
1593.75,-56.58
1599.61,-56.52
1605.47,-56.55
1611.33,-56.60
1617.19,-56.58
1623.05,-56.91
1628.91,-57.02
1634.77,-56.77
1640.63,-56.81
1646.48,-56.83
1652.34,-56.80
1658.20,-56.80
1664.06,-56.75
1669.92,-56.97
1675.78,-57.03
1681.64,-56.66
1687.50,-56.52
1693.36,-56.60
1699.22,-56.51
1705.08,-56.56
1710.94,-56.57
1716.80,-56.65
1722.66,-56.89
1728.52,-57.00
1734.38,-56.75
1740.23,-56.79
1746.09,-56.85
1751.95,-56.78
1757.81,-56.81
1763.67,-56.76
1769.53,-56.96
1775.39,-56.98
1781.25,-56.73
1787.11,-56.47
1792.97,-56.57
1798.83,-56.66
1804.69,-56.44
1810.55,-56.59
1816.41,-56.72
1822.27,-56.87
1828.13,-56.91
1833.98,-56.85
1839.84,-56.73
1845.70,-56.76
1851.56,-56.90
1857.42,-56.79
1863.28,-56.75
1869.14,-56.98
1875.00,-56.85
1880.86,-56.67
1886.72,-56.75
1892.58,-56.58
1898.44,-56.28
1904.30,-56.53
1910.16,-56.79
1916.02,-56.81
1921.88,-56.88
1927.73,-56.71
1933.59,-56.66
1939.45,-57.11
1945.31,-56.96
1951.17,-56.65
1957.03,-56.57
1962.89,-56.81
1968.75,-56.89
1974.61,-56.44
1980.47,-56.02
1986.33,-56.53
1992.19,-57.32
1998.05,-57.94
2003.91,-57.69
2009.77,-57.50
2015.63,-57.43
2021.48,-57.42
2027.34,-56.86
2033.20,-56.26
2039.06,-56.70
2044.92,-57.58
2050.78,-58.31
2056.64,-58.78
2062.50,-58.72
2068.36,-58.15
2074.22,-57.64
2080.08,-56.70
2085.94,-56.27
2091.80,-56.29
2097.66,-56.57
2103.52,-57.39
2109.38,-58.31
2115.23,-58.98
2121.09,-59.24
2126.95,-58.75
2132.81,-57.51
2138.67,-56.91
2144.53,-56.74
2150.39,-56.55
2156.25,-56.57
2162.11,-56.96
2167.97,-57.83
2173.83,-58.54
2179.69,-59.02
2185.55,-58.70
2191.41,-57.60
2197.27,-56.90
2203.13,-56.63
2208.98,-56.70
2214.84,-56.62
2220.70,-56.95
2226.56,-57.47
2232.42,-58.52
2238.28,-59.45
2244.14,-59.22
2250.00,-58.38
2255.86,-57.32
2261.72,-56.56
2267.58,-56.47
2273.44,-56.85
2279.30,-56.95
2285.16,-56.97
2291.02,-58.04
2296.88,-59.13
2302.73,-59.38
2308.59,-58.48
2314.45,-57.39
2320.31,-56.67
2326.17,-56.18
2332.03,-56.30
2337.89,-56.61
2343.75,-57.10
2349.61,-57.69
2355.47,-58.62
2361.33,-59.76
2367.19,-60.09
2373.05,-59.42
2378.91,-58.14
2384.77,-56.92
2390.63,-56.69
2396.48,-56.86
2402.34,-56.87
2408.20,-57.55
2414.06,-58.91
2419.92,-59.94
2425.78,-60.18
2431.64,-60.05
2437.50,-59.72
2443.36,-58.95
2449.22,-58.14
2455.08,-57.45
2460.94,-56.79
2466.80,-56.42
2472.66,-56.65
2478.52,-57.37
2484.38,-58.49
2490.23,-59.54
2496.09,-60.03
2501.95,-59.78
2507.81,-59.92
2513.67,-60.29
2519.53,-59.89
2525.39,-58.65
2531.25,-57.64
2537.11,-56.94
2542.97,-57.13
2548.83,-57.83
2554.69,-58.59
2560.55,-59.62
2566.41,-60.22
2572.27,-60.10
2578.13,-59.77
2583.98,-59.75
2589.84,-59.61
2595.70,-58.70
2601.56,-57.20
2607.42,-56.34
2613.28,-56.36
2619.14,-56.73
2625.00,-57.48
2630.86,-58.56
2636.72,-59.39
2642.58,-59.90
2648.44,-59.87
2654.30,-59.94
2660.16,-59.73
2666.02,-59.08
2671.88,-58.03
2677.73,-57.14
2683.59,-56.45
2689.45,-56.14
2695.31,-56.62
2701.17,-57.87
2707.03,-59.40
2712.89,-60.38
2718.75,-60.53
2724.61,-60.17
2730.47,-59.95
2736.33,-59.47
2742.19,-58.99
2748.05,-58.26
2753.91,-57.70
2759.77,-57.54
2765.63,-57.46
2771.48,-57.78
2777.34,-58.38
2783.20,-58.85
2789.06,-59.16
2794.92,-59.38
2800.78,-59.98
2806.64,-60.68
2812.50,-60.85
2818.36,-60.44
2824.22,-60.03
2830.08,-59.85
2835.94,-59.22
2841.80,-58.79
2847.66,-59.51
2853.52,-60.16
2859.38,-60.25
2865.23,-60.05
2871.09,-59.50
2876.95,-59.44
2882.81,-59.70
2888.67,-59.96
2894.53,-59.81
2900.39,-59.79
2906.25,-59.82
2912.11,-59.66
2917.97,-59.42
2923.83,-59.50
2929.69,-59.79
2935.55,-60.15
2941.41,-60.57
2947.27,-59.73
2953.13,-59.06
2958.98,-58.97
2964.84,-59.41
2970.70,-60.15
2976.56,-60.52
2982.42,-60.80
2988.28,-61.09
2994.14,-60.75
3000.00,-60.03
3005.86,-59.23
3011.72,-58.36
3017.58,-57.65
3023.44,-57.21
3029.30,-56.84
3035.16,-56.56
3041.02,-56.37
3046.88,-57.05
3052.73,-58.30
3058.59,-59.26
3064.45,-59.82
3070.31,-60.26
3076.17,-60.47
3082.03,-60.08
3087.89,-59.54
3093.75,-58.52
3099.61,-57.67
3105.47,-57.17
3111.33,-57.30
3117.19,-57.84
3123.05,-58.37
3128.91,-58.72
3134.77,-58.93
3140.63,-59.23
3146.48,-59.88
3152.34,-60.71
3158.20,-60.88
3164.06,-60.68
3169.92,-60.45
3175.78,-60.00
3181.64,-59.57
3187.50,-59.16
3193.36,-59.18
3199.22,-59.65
3205.08,-60.19
3210.94,-60.07
3216.80,-59.72
3222.66,-59.74
3228.52,-59.73
3234.38,-59.60
3240.23,-59.59
3246.09,-59.87
3251.95,-60.36
3257.81,-60.31
3263.67,-59.96
3269.53,-59.84
3275.39,-59.50
3281.25,-59.50
3287.11,-59.76
3292.97,-59.94
3298.83,-59.76
3304.69,-59.47
3310.55,-59.53
3316.41,-59.88
3322.27,-59.77
3328.13,-59.78
3333.98,-59.72
3339.84,-59.78
3345.70,-60.01
3351.56,-60.26
3357.42,-60.19
3363.28,-59.72
3369.14,-59.63
3375.00,-59.68
3380.86,-59.76
3386.72,-59.77
3392.58,-59.71
3398.44,-59.64
3404.30,-59.70
3410.16,-59.71
3416.02,-59.70
3421.88,-59.74
3427.73,-59.76
3433.59,-59.70
3439.45,-59.85
3445.31,-60.11
3451.17,-60.17
3457.03,-60.14
3462.89,-59.74
3468.75,-59.56
3474.61,-59.67
3480.47,-59.95
3486.33,-59.75
3492.19,-59.56
3498.05,-59.71
3503.91,-59.74
3509.77,-59.75
3515.63,-59.66
3521.48,-59.71
3527.34,-59.78
3533.20,-59.70
3539.06,-59.90
3544.92,-60.17
3550.78,-60.08
3556.64,-59.98
3562.50,-59.89
3568.36,-59.77
3574.22,-59.64
3580.08,-59.48
3585.94,-59.72
3591.80,-60.04
3597.66,-59.86
3603.52,-59.63
3609.38,-59.40
3615.23,-59.68
3621.09,-59.83
3626.95,-59.79
3632.81,-59.78
3638.67,-60.02
3644.53,-60.17
3650.39,-59.93
3656.25,-59.63
3662.11,-59.82
3667.97,-60.16
3673.83,-60.18
3679.69,-59.78
3685.55,-59.35
3691.41,-59.18
3697.27,-59.31
3703.13,-59.56
3708.98,-59.99
3714.84,-60.05
3720.70,-59.98
3726.56,-59.91
3732.42,-59.98
3738.28,-60.19
3744.14,-60.04
3750.00,-59.51
3755.86,-58.85
3761.72,-58.90
3767.58,-59.61
3773.44,-60.38
3779.30,-61.22
3785.16,-62.14
3791.02,-62.22
3796.88,-62.04
3802.73,-61.57
3808.59,-60.99
3814.45,-60.92
3820.31,-61.13
3826.17,-61.41
3832.03,-61.73
3837.89,-61.71
3843.75,-61.34
3849.61,-60.72
3855.47,-59.67
3861.33,-58.90
3867.19,-58.70
3873.05,-58.64
3878.91,-58.71
3884.77,-59.26
3890.63,-60.00
3896.48,-60.75
3902.34,-61.61
3908.20,-62.55
3914.06,-63.06
3919.92,-62.93
3925.78,-62.59
3931.64,-62.05
3937.50,-61.83
3943.36,-62.11
3949.22,-62.67
3955.08,-63.60
3960.94,-63.32
3966.80,-61.86
3972.66,-60.75
3978.52,-59.75
3984.38,-59.30
3990.23,-59.02
3996.09,-58.78
4001.95,-58.69
4007.81,-58.91
