[SWEEP]
Header=*FR,*THD,*R&B
Unit=dB,%,%

[FR]
Oactaves,12
Harmonic Ranges,,
Range,Start Freq,End Freq,Upper Limit,Lower Limit
Range 1,100,250,-20,-110
Range 2,250,1400,-20,-110
Range 3,1400,3999,-20,-70
Range 4,3999,4003,-20,-70
Range 5,4003,5500,-20,-80
Range 6,5500,7000,-30,-95
Range 7,7000,10000,-35,-85
Range 8,10000,12000,-35,-120
Range 9,12000,15000,-50,-120
Range 10,15000,15500,-70,-120
Hz,dBFS(rms),Upper Limit,Lower Limit
3087.89,-51.05,-20,-70
3093.75,-51.3,-20,-70
3099.61,-51.49,-20,-70
3105.47,-51.66,-20,-70
3111.33,-51.94,-20,-70
3117.19,-52.11,-20,-70
3123.05,-52.39,-20,-70
3128.91,-52.62,-20,-70
3134.77,-52.87,-20,-70
3140.63,-53.18,-20,-70
3146.48,-53.46,-20,-70
3152.34,-53.8,-20,-70
3158.2,-54.25,-20,-70
3164.06,-54.7,-20,-70
3169.92,-55.22,-20,-70
3175.78,-55.77,-20,-70
3181.64,-56.52,-20,-70
3187.5,-57.23,-20,-70
3193.36,-58.07,-20,-70
3199.22,-58.97,-20,-70
3205.08,-59.94,-20,-70
3210.94,-61.04,-20,-70
3216.8,-61.89,-20,-70
3222.66,-61.83,-20,-70
3228.52,-60.85,-20,-70
3234.38,-60.05,-20,-70
3240.23,-59.3,-20,-70
3246.09,-58.66,-20,-70
3251.95,-58.11,-20,-70
3257.81,-57.6,-20,-70
3263.67,-57.14,-20,-70
3269.53,-56.64,-20,-70
3275.39,-56.19,-20,-70
3281.25,-55.64,-20,-70
3287.11,-55.25,-20,-70
3292.97,-54.66,-20,-70
3298.83,-54.14,-20,-70
3304.69,-53.65,-20,-70
3310.55,-53.04,-20,-70
3316.41,-52.49,-20,-70
3322.27,-51.93,-20,-70
3328.13,-51.35,-20,-70
3333.98,-50.83,-20,-70
3339.84,-50.32,-20,-70
3345.7,-49.75,-20,-70
3351.56,-49.26,-20,-70
3357.42,-48.82,-20,-70
3363.28,-48.37,-20,-70
3369.14,-47.95,-20,-70
3375,-47.57,-20,-70
3380.86,-47.19,-20,-70
3386.72,-46.8,-20,-70
3392.58,-46.45,-20,-70
3398.44,-46.11,-20,-70
3404.3,-45.77,-20,-70
3410.16,-45.42,-20,-70
3416.02,-45.09,-20,-70
3421.88,-44.76,-20,-70
3427.73,-44.46,-20,-70
3433.59,-44.16,-20,-70
3439.45,-43.87,-20,-70
3445.31,-43.59,-20,-70
3451.17,-43.33,-20,-70
3457.03,-43.07,-20,-70
3462.89,-42.84,-20,-70
3468.75,-42.62,-20,-70
3474.61,-42.4,-20,-70
3480.47,-42.19,-20,-70
3486.33,-42,-20,-70
3492.19,-41.82,-20,-70
3498.05,-41.64,-20,-70
3503.91,-41.5,-20,-70
3509.77,-41.36,-20,-70
3515.63,-41.22,-20,-70
3521.48,-41.1,-20,-70
3527.34,-41.02,-20,-70
3533.2,-40.92,-20,-70
3539.06,-40.85,-20,-70
3544.92,-40.8,-20,-70
3550.78,-40.73,-20,-70
3556.64,-40.68,-20,-70
3562.5,-40.65,-20,-70
3568.36,-40.61,-20,-70
3574.22,-40.59,-20,-70
3580.08,-40.59,-20,-70
