20180317, 105750 , 0.000000, 0, Pass,
20180317, 110256 , 1.000000, 0, Pass,
20180317, 145756 , 0.000000, 0, Pass,
20180317, 150728 , 0.000000, 0, Pass,
20180319, 085356 , 1.000000, 1, Pass,
20180319, 085914 , 1.000000, 0, Pass,
20180319, 091043 , 0.000000, 0, Pass,
20180319, 091651 , 0.000000, 0, Pass,
20180319, 092349 , 0.000000, 0, Pass,
20180319, 092933 , 0.000000, 0, Pass,
20180319, 093504 , 0.000000, 0, Pass,
20180319, 094015 , 0.000000, 0, Pass,
20180319, 101303 , 0.000000, 0, Pass,
20180319, 103347 , 0.000000, 0, Pass,
20180319, 103920 , 0.000000, 0, Pass,
20180319, 104805 , 0.000000, 0, Pass,
20180319, 113352 , 0.000000, 0, Pass,
20180319, 114418 , 1.000000, 0, Pass,
20180319, 114938 , 0.000000, 0, Pass,
20180319, 123536 , 0.000000, 1, Pass,
20180319, 124012 , 1.000000, 1, Pass,
20180319, 124453 , 0.000000, 0, Pass,
20180319, 124924 , 1.000000, 0, Pass,
20180319, 125355 , 1.000000, 0, Pass,
20180319, 130114 , 0.000000, 0, Pass,
20180319, 130618 , 0.000000, 0, Pass,
20180319, 131442 , 0.000000, 0, Pass,
20180319, 132809 , 0.000000, 0, Pass,
20180319, 133248 , 1.000000, 0, Pass,
20180319, 133725 , 0.000000, 0, Pass,
20180319, 135032 , 0.000000, 0, Pass,
20180319, 135630 , 0.000000, 0, Pass,
20180319, 140833 , 0.000000, 0, Pass,
20180319, 141641 , 0.000000, 0, Pass,
20180319, 142138 , 0.000000, 0, Pass,
20180319, 142640 , 0.000000, 0, Pass,
20180319, 143138 , 0.000000, 0, Pass,
20180319, 143630 , 2.000000, 0, Pass,
20180319, 144128 , 0.000000, 0, Pass,
20180319, 144829 , 2.000000, 0, Pass,
20180319, 145345 , 1.000000, 0, Pass,
20180319, 145852 , 0.000000, 0, Pass,
20180319, 150344 , 0.000000, 0, Pass,
20180319, 150838 , 1.000000, 1, Pass,
20180319, 151325 , 0.000000, 0, Pass,
20180319, 151814 , 0.000000, 0, Pass,
20180319, 152306 , 0.000000, 0, Pass,
20180319, 162730 , 0.000000, 0, Pass,
20180319, 163302 , 0.000000, 0, Pass,
20180319, 164633 , 0.000000, 0, Pass,
20180319, 165213 , 0.000000, 0, Pass,
20180320, 094753 , 0.000000, 0, Pass,
