[SWEEP]
Header=*FR,*THD,*R&B
Unit=dB,%,%

[FR]
Oactaves,12
Harmonic Ranges,,
Range,Start Freq,End Freq,Upper Limit,Lower Limit
Range 1,100,500,-15,-85
Range 2,500,1000,-25,-80
Range 3,1000,1400,-35,-80
Range 4,1400,3700,-35,-80
Range 5,3700,4400,-35,-80
Range 6,4400,5500,-35,-80
Range 7,5500,7000,-40,-85
Range 8,8000,13000,-40,-110
Range 9,13000,14700,-40,-120
Range 10,14700,15000,-60,-130
Hz,dBFS(rms),Upper Limit,Lower Limit
585.94,-73.79,-25,-80
591.8,-73.44,-25,-80
597.66,-73.63,-25,-80
603.52,-73.62,-25,-80
609.38,-73.63,-25,-80
615.23,-74.07,-25,-80
621.09,-73.97,-25,-80
626.95,-73.87,-25,-80
632.81,-73.98,-25,-80
638.67,-74.23,-25,-80
644.53,-74.34,-25,-80
650.39,-74.45,-25,-80
656.25,-73.54,-25,-80
662.11,-73.39,-25,-80
667.97,-74.2,-25,-80
673.83,-74.15,-25,-80
679.69,-74.01,-25,-80
685.55,-74.09,-25,-80
691.41,-73.88,-25,-80
697.27,-74.05,-25,-80
703.13,-74.17,-25,-80
708.98,-74.03,-25,-80
714.84,-73.6,-25,-80
720.7,-74.14,-25,-80
726.56,-74.41,-25,-80
732.42,-74.41,-25,-80
738.28,-74.5,-25,-80
744.14,-74.81,-25,-80
750,-74.74,-25,-80
755.86,-74.54,-25,-80
761.72,-74.64,-25,-80
767.58,-74.66,-25,-80
773.44,-74.66,-25,-80
779.3,-74.84,-25,-80
785.16,-74.96,-25,-80
791.02,-75.06,-25,-80
796.88,-74.91,-25,-80
802.73,-74.79,-25,-80
808.59,-75.06,-25,-80
814.45,-75.21,-25,-80
820.31,-75.26,-25,-80
826.17,-75.46,-25,-80
832.03,-75.59,-25,-80
837.89,-75.31,-25,-80
843.75,-75.11,-25,-80
849.61,-74.89,-25,-80
855.47,-74.8,-25,-80
861.33,-74.6,-25,-80
867.19,-74.14,-25,-80
873.05,-73.17,-25,-80
878.91,-73.3,-25,-80
884.77,-74.96,-25,-80
890.63,-75.63,-25,-80
896.48,-75.33,-25,-80
902.34,-75.2,-25,-80
908.2,-75.67,-25,-80
914.06,-75.55,-25,-80
919.92,-75.15,-25,-80
925.78,-75.6,-25,-80
931.64,-76.29,-25,-80
937.5,-76.61,-25,-80
943.36,-76.37,-25,-80
949.22,-76.31,-25,-80
955.08,-76.32,-25,-80
960.94,-76.71,-25,-80
966.8,-76.95,-25,-80
972.66,-76.69,-25,-80
978.52,-76.49,-25,-80
984.38,-76.68,-25,-80
990.23,-76.38,-25,-80
996.09,-75.51,-25,-80
1001.95,-74.41,-35,-80
1007.81,-76.26,-35,-80
1013.67,-76.93,-35,-80
1019.53,-77.09,-35,-80
1025.39,-77.18,-35,-80
1031.25,-77.17,-35,-80
1037.11,-77.16,-35,-80
1042.97,-76.99,-35,-80
1048.83,-77.05,-35,-80
1054.69,-77.13,-35,-80
1060.55,-76.83,-35,-80
1066.41,-76.85,-35,-80
1072.27,-76.76,-35,-80
1078.13,-76.87,-35,-80
1083.98,-76.91,-35,-80
1089.84,-76.83,-35,-80
1095.7,-76.83,-35,-80
1101.56,-76.62,-35,-80
1107.42,-76.63,-35,-80
1113.28,-76.6,-35,-80
