[SWEEP]
Header=*FR,*THD,*R&B
Unit=dB,%,%

[FR]
Oactaves,12
Harmonic Ranges,,
Range,Start Freq,End Freq,Upper Limit,Lower Limit
Range 1,100,400,-5,-130
Range 2,400,3990,-5,-130
Range 3,3990,3999,0,-130
Range 4,3999,4003,-5,-41
Range 5,4003,4010,0,-130
Range 6,4010,11500,-5,-130
Range 7,11500,12500,-5,-130
Range 8,12500,19500,-5,-130
Range 9,19500,20500,-5,-130
Range 10,20500,21000,-5,-130
Hz,dBFS(rms),Upper Limit,Lower Limit
1634.77,-87.76,-5,-130
1640.63,-88.9,-5,-130
1646.48,-89.23,-5,-130
1652.34,-89.1,-5,-130
1658.2,-90.5,-5,-130
1664.06,-90.93,-5,-130
1669.92,-89.83,-5,-130
1675.78,-89.25,-5,-130
1681.64,-90.34,-5,-130
1687.5,-92.11,-5,-130
1693.36,-91.01,-5,-130
1699.22,-90.2,-5,-130
1705.08,-90.99,-5,-130
1710.94,-90.98,-5,-130
1716.8,-91.4,-5,-130
1722.66,-92.02,-5,-130
1728.52,-91.93,-5,-130
1734.38,-91.87,-5,-130
1740.23,-91.94,-5,-130
1746.09,-92.72,-5,-130
1751.95,-92.97,-5,-130
1757.81,-93.69,-5,-130
1763.67,-94.13,-5,-130
1769.53,-93.56,-5,-130
1775.39,-93.9,-5,-130
1781.25,-93.2,-5,-130
1787.11,-93.85,-5,-130
1792.97,-94.34,-5,-130
1798.83,-94.86,-5,-130
1804.69,-94.12,-5,-130
1810.55,-94.6,-5,-130
1816.41,-95.55,-5,-130
1822.27,-95.45,-5,-130
1828.13,-94.91,-5,-130
1833.98,-95.41,-5,-130
1839.84,-94.49,-5,-130
1845.7,-94.24,-5,-130
1851.56,-94.09,-5,-130
1857.42,-94.04,-5,-130
1863.28,-93.78,-5,-130
1869.14,-93.85,-5,-130
1875,-95.19,-5,-130
1880.86,-96.15,-5,-130
1886.72,-96.85,-5,-130
1892.58,-97.23,-5,-130
1898.44,-96.37,-5,-130
1904.3,-97.16,-5,-130
1910.16,-97.31,-5,-130
1916.02,-96.55,-5,-130
1921.88,-97.58,-5,-130
1927.73,-96.75,-5,-130
1933.59,-90.93,-5,-130
1939.45,-86.5,-5,-130
1945.31,-92.23,-5,-130
1951.17,-96.39,-5,-130
1957.03,-96.76,-5,-130
1962.89,-95.38,-5,-130
1968.75,-94.18,-5,-130
1974.61,-94.76,-5,-130
1980.47,-96.21,-5,-130
1986.33,-96.07,-5,-130
1992.19,-95.54,-5,-130
1998.05,-95.03,-5,-130
2003.91,-95.32,-5,-130
2009.77,-95.56,-5,-130
2015.63,-96.18,-5,-130
2021.48,-95.53,-5,-130
2027.34,-95.07,-5,-130
2033.2,-95.97,-5,-130
2039.06,-98.24,-5,-130
2044.92,-97.21,-5,-130
2050.78,-96.58,-5,-130
2056.64,-97.14,-5,-130
2062.5,-97.06,-5,-130
2068.36,-96.93,-5,-130
2074.22,-95.38,-5,-130
2080.08,-92.86,-5,-130
2085.94,-92.55,-5,-130
2091.8,-94.42,-5,-130
2097.66,-95.14,-5,-130
2103.52,-94.3,-5,-130
2109.38,-94.09,-5,-130
2115.23,-93.52,-5,-130
2121.09,-94.58,-5,-130
2126.95,-93.61,-5,-130
2132.81,-94.16,-5,-130
2138.67,-94.36,-5,-130
2144.53,-94.34,-5,-130
2150.39,-94.75,-5,-130
2156.25,-93.35,-5,-130
2162.11,-93.17,-5,-130
2167.97,-91.97,-5,-130
2173.83,-90.38,-5,-130
2179.69,-91.17,-5,-130
2185.55,-91.61,-5,-130
2191.41,-91.74,-5,-130
2197.27,-92.31,-5,-130
2203.13,-92.23,-5,-130
2208.98,-92.52,-5,-130
2214.84,-92.59,-5,-130
2220.7,-92.61,-5,-130
2226.56,-94.27,-5,-130
2232.42,-94.25,-5,-130
2238.28,-94.61,-5,-130
2244.14,-95.71,-5,-130
2250,-94.95,-5,-130
2255.86,-94.96,-5,-130
2261.72,-96.02,-5,-130
2267.58,-95.66,-5,-130
2273.44,-95.01,-5,-130
2279.3,-95.92,-5,-130
2285.16,-95.8,-5,-130
2291.02,-94.76,-5,-130
2296.88,-94.53,-5,-130
2302.73,-95.49,-5,-130
2308.59,-96,-5,-130
2314.45,-95.35,-5,-130
2320.31,-95.85,-5,-130
2326.17,-96.96,-5,-130
2332.03,-96.77,-5,-130
2337.89,-97.19,-5,-130
2343.75,-97.03,-5,-130
2349.61,-95.85,-5,-130
2355.47,-96.08,-5,-130
2361.33,-95.74,-5,-130
2367.19,-95.07,-5,-130
2373.05,-94.98,-5,-130
2378.91,-94.89,-5,-130
2384.77,-95.35,-5,-130
2390.63,-95.58,-5,-130
2396.48,-93.58,-5,-130
2402.34,-93.56,-5,-130
2408.2,-94.12,-5,-130
2414.06,-93.66,-5,-130
2419.92,-93.49,-5,-130
2425.78,-93.54,-5,-130
2431.64,-93.23,-5,-130
2437.5,-92.73,-5,-130
2443.36,-92.27,-5,-130
2449.22,-92.41,-5,-130
2455.08,-92.04,-5,-130
2460.94,-92.39,-5,-130
2466.8,-92.71,-5,-130
2472.66,-92.82,-5,-130
2478.52,-93.29,-5,-130
2484.38,-93.02,-5,-130
2490.23,-93.02,-5,-130
2496.09,-92.68,-5,-130
2501.95,-92.02,-5,-130
2507.81,-92.39,-5,-130
2513.67,-92.49,-5,-130
2519.53,-92.6,-5,-130
2525.39,-92.96,-5,-130
2531.25,-93.26,-5,-130
2537.11,-93.56,-5,-130
2542.97,-93.4,-5,-130
2548.83,-93.47,-5,-130
2554.69,-92.21,-5,-130
2560.55,-92.68,-5,-130
2566.41,-92.82,-5,-130
2572.27,-93.85,-5,-130
2578.13,-93.57,-5,-130
2583.98,-93.29,-5,-130
2589.84,-93.45,-5,-130
2595.7,-93.84,-5,-130
2601.56,-93.24,-5,-130
2607.42,-92.86,-5,-130
2613.28,-93.45,-5,-130
2619.14,-94.63,-5,-130
2625,-94.69,-5,-130
2630.86,-93.91,-5,-130
2636.72,-92.66,-5,-130
2642.58,-93.24,-5,-130
2648.44,-94.94,-5,-130
2654.3,-95.63,-5,-130
2660.16,-95.66,-5,-130
2666.02,-97.56,-5,-130
2671.88,-96.95,-5,-130
2677.73,-96.67,-5,-130
2683.59,-97.35,-5,-130
2689.45,-97.56,-5,-130
2695.31,-97.54,-5,-130
2701.17,-97.84,-5,-130
2707.03,-97.85,-5,-130
2712.89,-98.77,-5,-130
2718.75,-99.02,-5,-130
2724.61,-98.18,-5,-130
2730.47,-96.96,-5,-130
2736.33,-96.8,-5,-130
2742.19,-95.86,-5,-130
2748.05,-97.46,-5,-130
2753.91,-97.89,-5,-130
2759.77,-97.37,-5,-130
2765.63,-96.47,-5,-130
2771.48,-95.83,-5,-130
2777.34,-96.59,-5,-130
2783.2,-97.23,-5,-130
2789.06,-96.52,-5,-130
2794.92,-96.81,-5,-130
2800.78,-97.52,-5,-130
2806.64,-97.45,-5,-130
2812.5,-97.72,-5,-130
2818.36,-98.42,-5,-130
2824.22,-97.56,-5,-130
2830.08,-97.89,-5,-130
2835.94,-97.15,-5,-130
2841.8,-98.14,-5,-130
2847.66,-99.17,-5,-130
2853.52,-99.2,-5,-130
2859.38,-99.65,-5,-130
2865.23,-98.34,-5,-130
2871.09,-97.77,-5,-130
2876.95,-98.41,-5,-130
2882.81,-99.37,-5,-130
2888.67,-98.94,-5,-130
2894.53,-96.96,-5,-130
2900.39,-97.18,-5,-130
2906.25,-97.75,-5,-130
2912.11,-98.7,-5,-130
2917.97,-97.51,-5,-130
2923.83,-98.03,-5,-130
